identifier,name,url,price,old_price,status,sku,category,brand,image_url,shipping_cost,stock,dealer
5596_80,[u'Fox Deluxe Carpmaster Unhooking Mat'] XL ( +£18.00 ),http://www.fishingtackle2go.co.uk/Manufacturers/Fox/Carpcare/Deluxe-Carpmaster-Unhooking-Mat,98.99,,new,5055350239353,Carpcare,Fox,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/5/5596/thumb500x500/686272824/CCC029.jpg,6.95,,
5596_931,[u'Fox Deluxe Carpmaster Unhooking Mat'] Standard,http://www.fishingtackle2go.co.uk/Manufacturers/Fox/Carpcare/Deluxe-Carpmaster-Unhooking-Mat,80.99,,new,5055350239353,Carpcare,Fox,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/5/5596/thumb500x500/686272824/CCC029.jpg,6.95,,
5597_1388,"[u'Fox Warrior S 42"" Landing Net'] 46in ( +£9.00 )",http://www.fishingtackle2go.co.uk/Manufacturers/Fox/Carpcare/Warrior-S-42-Landing-Net,62.99,,new,5055350223260,Carpcare,Fox,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/5/5597/thumb500x500/35073968/CLN018-019.jpg,6.95,,
5597_1389,"[u'Fox Warrior S 42"" Landing Net'] 42in",http://www.fishingtackle2go.co.uk/Manufacturers/Fox/Carpcare/Warrior-S-42-Landing-Net,53.99,,new,5055350223260,Carpcare,Fox,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/5/5597/thumb500x500/35073968/CLN018-019.jpg,6.95,,
5599,Fox STR Floatation Saftey Weigh Sling,http://www.fishingtackle2go.co.uk/Manufacturers/Fox/Carpcare/STR-Floatation-Saftey-Weigh-Sling,35.99,,new,5055350219652,Carpcare,Fox,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/5/5599/thumb500x500/2864129769/CCC026.jpg,6.95,,
5709,Preston Absolute Padded Seat Only,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Seat-Boxes/Absolute-Station/Absolute-Seat-Station,71.99,,new,,Preston Absolute Station,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5709/thumb500x500/2395936244/ABST11.jpg,6.95,,
5710,Preston Absolute 26mm Shallow Unit,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Seat-Boxes/Absolute-Station/26mm-Shallow-Unit,39.99,,new,5055977400433,Preston Absolute Station,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5710/thumb500x500/36945025/ABST02.jpg,6.95,,
5711,Preston Absolute 40mm Unit,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Seat-Boxes/Absolute-Station/Absolute-40mm-Unit,41.99,,new,5055977400440,Preston Absolute Station,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5711/thumb500x500/1062442289/ABST03.jpg,6.95,,
5712,Preston Absolute 26mm Shallow Side Drawer Unit,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Seat-Boxes/Absolute-Station/Absolute-26mm-Shallow-Side-Drawer-Unit,46.99,,new,5055977400464,Preston Absolute Station,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5712/thumb500x500/4074154640/Absolute-Add-On-Units_11-as.jpg,6.95,,
5713,Preston Absolute Side Drawer Unit,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Seat-Boxes/Absolute-Station/Absolute-Side-Drawer-Unit,51.99,,new,5055977400488,Preston Absolute Station,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5713/thumb500x500/3402839025/ABST07.jpg,6.95,,
5714,Preston Absolute 40mm Front Drawer unit,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Seat-Boxes/Absolute-Station/Absolute-40mm-Front-Drawer-unit,61.99,,new,5055977400471,Preston Absolute Station,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5714/thumb500x500/4155710017/ABST06.jpg,6.95,,
5715,Preston Absolute Lid With Handle,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Seat-Boxes/Absolute-Station/Absloute-Lid-With-Handle,41.99,,new,5055977400532,Preston Absolute Station,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5715/thumb500x500/3379523364/ABST12.jpg,6.95,,
5716,Preston Absolute 100mm Unit,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Seat-Boxes/Absolute-Station/Absolute-100mm-Unit,59.99,,new,5055977400457,Preston Absolute Station,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5716/thumb500x500/2373142817/ABST04.jpg,6.95,,
5718_1676,[u'Preston 26mm Shallow Unit (loaded)'] 26cm Winders,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Seat-Boxes/Absolute-Station/26mm-Shallow-Unit-loaded,56.99,,new,5055977400495,Preston Absolute Station,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5718/thumb500x500/1216586784/ABST08.jpg,6.95,,
5718_1677,[u'Preston 26mm Shallow Unit (loaded)'] 18cm Winders,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Seat-Boxes/Absolute-Station/26mm-Shallow-Unit-loaded,56.99,,new,5055977400495,Preston Absolute Station,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5718/thumb500x500/1216586784/ABST08.jpg,6.95,,
5718_1678,[u'Preston 26mm Shallow Unit (loaded)'] 13cm Winders,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Seat-Boxes/Absolute-Station/26mm-Shallow-Unit-loaded,56.99,,new,5055977400495,Preston Absolute Station,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5718/thumb500x500/1216586784/ABST08.jpg,6.95,,
5747_802,[u'Preston Innovations Original Slip Elastic'] Size 2,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Elastication/Elastics/Preston-Innovations-Original-Slip-Elastic,2.99,,new,5055977411538,Elastics,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5747/thumb500x500/3352145984/EL-GROUP.jpg,6.95,,
5747_803,[u'Preston Innovations Original Slip Elastic'] Size 3,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Elastication/Elastics/Preston-Innovations-Original-Slip-Elastic,2.99,,new,5055977411538,Elastics,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5747/thumb500x500/3352145984/EL-GROUP.jpg,6.95,,
5747_804,[u'Preston Innovations Original Slip Elastic'] Size 4,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Elastication/Elastics/Preston-Innovations-Original-Slip-Elastic,2.99,,new,5055977411538,Elastics,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5747/thumb500x500/3352145984/EL-GROUP.jpg,6.95,,
5747_805,[u'Preston Innovations Original Slip Elastic'] Size 5,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Elastication/Elastics/Preston-Innovations-Original-Slip-Elastic,2.99,,new,5055977411538,Elastics,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5747/thumb500x500/3352145984/EL-GROUP.jpg,6.95,,
5747_806,[u'Preston Innovations Original Slip Elastic'] Size 6,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Elastication/Elastics/Preston-Innovations-Original-Slip-Elastic,2.99,,new,5055977411538,Elastics,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5747/thumb500x500/3352145984/EL-GROUP.jpg,6.95,,
5747_807,[u'Preston Innovations Original Slip Elastic'] Size 8,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Elastication/Elastics/Preston-Innovations-Original-Slip-Elastic,2.99,,new,5055977411538,Elastics,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5747/thumb500x500/3352145984/EL-GROUP.jpg,6.95,,
5747_808,[u'Preston Innovations Original Slip Elastic'] Size 10,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Elastication/Elastics/Preston-Innovations-Original-Slip-Elastic,2.99,,new,5055977411538,Elastics,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5747/thumb500x500/3352145984/EL-GROUP.jpg,6.95,,
5747_809,[u'Preston Innovations Original Slip Elastic'] Size 14,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Elastication/Elastics/Preston-Innovations-Original-Slip-Elastic,2.99,,new,5055977411538,Elastics,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5747/thumb500x500/3352145984/EL-GROUP.jpg,6.95,,
5747_810,[u'Preston Innovations Original Slip Elastic'] Size 16,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Elastication/Elastics/Preston-Innovations-Original-Slip-Elastic,2.99,,new,5055977411538,Elastics,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5747/thumb500x500/3352145984/EL-GROUP.jpg,6.95,,
5747_813,[u'Preston Innovations Original Slip Elastic'] Size 12,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Elastication/Elastics/Preston-Innovations-Original-Slip-Elastic,2.99,,new,5055977411538,Elastics,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5747/thumb500x500/3352145984/EL-GROUP.jpg,6.95,,
5750_814,[u'Preston Innovations Hollo Elastic'] Size 9,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Elastication/Elastics/Preston-Innovations-Hollo-Elastic,9.99,,new,5055977413150,Elastics,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5750/thumb500x500/2914007236/HEL-PACKS.jpg,6.95,,
5750_815,[u'Preston Innovations Hollo Elastic'] Size 13,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Elastication/Elastics/Preston-Innovations-Hollo-Elastic,9.99,,new,5055977413150,Elastics,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5750/thumb500x500/2914007236/HEL-PACKS.jpg,6.95,,
5750_816,[u'Preston Innovations Hollo Elastic'] Size 15,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Elastication/Elastics/Preston-Innovations-Hollo-Elastic,9.99,,new,5055977413150,Elastics,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5750/thumb500x500/2914007236/HEL-PACKS.jpg,6.95,,
5750_817,[u'Preston Innovations Hollo Elastic'] Size 17,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Elastication/Elastics/Preston-Innovations-Hollo-Elastic,9.99,,new,5055977413150,Elastics,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5750/thumb500x500/2914007236/HEL-PACKS.jpg,6.95,,
5750_818,[u'Preston Innovations Hollo Elastic'] Size 19,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Elastication/Elastics/Preston-Innovations-Hollo-Elastic,9.99,,new,5055977413150,Elastics,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5750/thumb500x500/2914007236/HEL-PACKS.jpg,6.95,,
5750_820,[u'Preston Innovations Hollo Elastic'] Size 11,http://www.fishingtackle2go.co.uk/Manufacturers/Preston-Innovations/Elastication/Elastics/Preston-Innovations-Hollo-Elastic,9.99,,new,5055977413150,Elastics,Preston Innovations,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/7/5750/thumb500x500/2914007236/HEL-PACKS.jpg,6.95,,
5986,Korum Pole Crook,http://www.fishingtackle2go.co.uk/Manufacturers/Korum/Chair-Accessories/Accessories/Pole-Crook,13.19,,new,5055977415017,Chair Accessories,Korum,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/9/5986/thumb500x500/3723396809/Korum-Pole-Crook-013-knobs.jpg,6.95,,
5990,Korum Accessory Side Tray,http://www.fishingtackle2go.co.uk/Manufacturers/Korum/Chair-Accessories/Accessories/Accessory-Side-Tray,21.99,,new,5055977414843,Chair Accessories,Korum,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/5/9/5990/thumb500x500/457915850/Korum-add-on-tray.jpg,6.95,,
6024,Korum ITM Rucksack,http://www.fishingtackle2go.co.uk/Manufacturers/Korum/Luggage/Carryalls-and-Bags/Rucksack,69.99,,new,5055977417301,Carryalls and Bags,Korum,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/0/6024/thumb500x500/2475901791/KITM30.jpg,6.95,,
6027,Korum Roving Rucksack,http://www.fishingtackle2go.co.uk/Manufacturers/Korum/Luggage/Carryalls-and-Bags/Roving-Rucksack,55.12,,new,5055977417448,Carryalls and Bags,Korum,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/0/6027/thumb500x500/2065093927/KITM44.jpg,6.95,,
6205,Nash Siren S5 Alarm,http://www.fishingtackle2go.co.uk/Manufacturers/Nash-Tackle/Bite-Indication/S5,19.99,,new,5055108929307,Bite Indication,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/2/6205/thumb500x500/3109518817/siren-s5-alarm.jpg,6.95,,
6206,Nash Scope Landing Net,http://www.fishingtackle2go.co.uk/Manufacturers/Nash-Tackle/Scope-Range/Scope-Landing-Net?cPath=72_446_1107&,149.99,,new,5055108919254,Scope Range,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/2/6206/thumb500x500/4075071604/T1925.jpg,,,
6237,Nash Groundhog Full System SF,http://www.fishingtackle2go.co.uk/Manufacturers/Nash-Tackle/BivviesShelters/Groundhog/Groundhog-SF,278.50,,new,5055108913900,Nash Groundhog,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/2/6237/thumb500x500/98908764/T1360.jpg,,,
6244,Nash Zed Bed 3,http://www.fishingtackle2go.co.uk/Manufacturers/Nash-Tackle/BedchairsSleeping-Bags/Bedchairs/Zed-4,159.99,,new,5055108993001,Bedchairs,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/2/6244/thumb500x500/2686646647/T9300A.jpg,,,
6248,Nash Frostbite + Sub Zero Wide Boy,http://www.fishingtackle2go.co.uk/Manufacturers/Nash-Tackle/BedchairsSleeping-Bags/Sleeping-Bags/Frostbite-Sub-Zero-Wide-Boy,134.99,,new,,Sleeping Bags,Nash Tackle,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/2/6248/thumb500x500/2970537210/T5525.jpg,,,
6274,Avid Any Chair Table,http://www.fishingtackle2go.co.uk/Manufacturers/Avid-Carp/Bedchairs-and-Chairs/ChairTable,26.24,,new,5055977401560,Bedchairs and Chairs,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/2/6274/thumb500x500/1966479421/AVACT.jpg,6.95,,
6275,Avid Mega Nite Sleeping Bag,http://www.fishingtackle2go.co.uk/Manufacturers/Avid-Carp/Sleeping-Bags/3-Season-Sleeping-Bag,61.24,,new,5055977443997,Sleeping Bags,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/2/6275/thumb500x500/1195326197/AVSB01-1.jpg,6.95,,
6277,Avid Benchmark Sleeping Bag,http://www.fishingtackle2go.co.uk/Manufacturers/Avid-Carp/Sleeping-Bags/Extreme-Down-Sleeping-Bag,104.99,,new,5055977444529,Sleeping Bags,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/2/6277/thumb500x500/2521466646/AVSB03_1.jpg,,,
6278,Avid Transit X Barrow,http://www.fishingtackle2go.co.uk/Manufacturers/Avid-Carp/Barrows/Transit-X-Barrow?cPath=72_409_933&,174.00,,new,5055977400815,Barrows,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/2/6278/thumb500x500/2792140486/249-Transit-Barrow-x-A.jpg,,,
6289_1147,[u'Avid Safeguard and Safeguard XL'] Safeguard,http://www.fishingtackle2go.co.uk/Manufacturers/Avid-Carp/Carp-Care/Safeguard-and-Safeguard-X,65.62,,new,5055977403977,Carp Care,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/2/6289/thumb500x500/2410695074/AVLUG14.jpg,6.95,,
6289_1148,[u'Avid Safeguard and Safeguard XL'] Safeguard X ( +£17.50 ),http://www.fishingtackle2go.co.uk/Manufacturers/Avid-Carp/Carp-Care/Safeguard-and-Safeguard-X,83.12,,new,5055977403977,Carp Care,Avid Carp,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/2/6289/thumb500x500/2410695074/AVLUG14.jpg,6.95,,
6310,Maver Power Lite Margin 9m Pole,http://www.fishingtackle2go.co.uk/Manufacturers/Maver/Poles/Carp-and-Margin-Poles/Power-Lite-Margin-9M,185.00,,new,5051901043943,Margin Poles,Maver,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/3/6310/thumb500x500/4005226016/B7385.jpg,,,
6311,Maver Thema Margin 9m Pole,http://www.fishingtackle2go.co.uk/Manufacturers/Maver/Poles/Carp-and-Margin-Poles/Thema-Margin,125.00,,new,5051901044032,Margin Poles,Maver,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/3/6311/thumb500x500/3343801027/B7405.jpg,,,
6312,Maver Abyss X Series 9.5m Pole,http://www.fishingtackle2go.co.uk/Coarse-Match/Poles/Margin-Poles/Maver-Abyss-X-Series-9.5m-Pole,69.99,,new,5051901041345,Margin Poles,Maver,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/3/6312/thumb500x500/333580234/B7135.jpg,6.95,,
6318,Maver Elite 10ft Match 2 Piece Rod,http://www.fishingtackle2go.co.uk/Manufacturers/Maver/Rods/Elite-Match-Rods/Elite-Match-2-Piece,115.00,,new,5051901047255,Float > Waggler Rods,Maver,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/3/6318/thumb500x500/3232254680/A2180.jpg,,,
6320,Maver Elite 13ft Match 3 Piece Rod,http://www.fishingtackle2go.co.uk/Manufacturers/Maver/Rods/Elite-Match-Rods/Elite-Match-13ft-3-Piece,139.99,,new,5051901047286,Float > Waggler Rods,Maver,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/3/6320/thumb500x500/3272873485/A2195.jpg,,,
6321,Maver Elite 10ft Feeder 2 - Piece Rod,http://www.fishingtackle2go.co.uk/Manufacturers/Maver/Rods/Elite-Match-Rods/Elite-Feeder-2-Piece?cPath=1120&,120.00,,new,5051901047293,Top 20 Match,Maver,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/3/6321/thumb500x500/487838248/A2200.jpg,,,
6322,Maver Powerlite SX 10ft Match Rod,http://www.fishingtackle2go.co.uk/Manufacturers/Maver/Rods/Powerlite-Rods/Powerlite-SX-Match-Rods?cPath=18_522_523&,76.49,,new,5051901047415,Float > Waggler Rods,Maver,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/3/6322/thumb500x500/2554068051/A2225.jpg,6.95,,
6323,Maver Powerlite SX Match 13ft - 3 Piece,http://www.fishingtackle2go.co.uk/Manufacturers/Maver/Rods/Powerlite-Rods/Powerlite-SX-Match-13ft-3-Piece?cPath=18_522_523&,102.00,,new,5051901047446,Float > Waggler Rods,Maver,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/3/6323/thumb500x500/2256703550/A2240.jpg,,,
6324,Maver Powerlite SX Match 15/17ft - 4 Piece Rod,http://www.fishingtackle2go.co.uk/Manufacturers/Maver/Rods/Powerlite-Rods/Powerlite-SX-Match-1517ft-4-Piece?cPath=18_522_523&,122.40,,new,5051901047453,Float > Waggler Rods,Maver,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/3/6324/thumb500x500/1315053390/A2245.jpg,,,
6325,Maver Powerlite SX Feeder Rod System 11ft 12ft and 13ft,http://www.fishingtackle2go.co.uk/Manufacturers/Maver/Rods/Powerlite-Rods/Powerlite-SX-Feeder-System,194.65,,new,5051901047460,Maver Powerlite SX Rods,Maver,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/3/6325/thumb500x500/1306411931/A2250.jpg,,,
6326_1150,[u'Maver Powerlite SX 8ft Feeder  Rod- 2 Piece'] 8ft,http://www.fishingtackle2go.co.uk/Manufacturers/Maver/Rods/Powerlite-Rods/Powerlite-SX-Feeder-2-Piece,99.44,,new,5051901048122,Maver Powerlite SX Rods,Maver,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/3/6326/thumb500x500/4047523909/A2280.jpg,6.95,,
6326_1151,[u'Maver Powerlite SX 8ft Feeder  Rod- 2 Piece'] 9ft ( +£2.55 ),http://www.fishingtackle2go.co.uk/Manufacturers/Maver/Rods/Powerlite-Rods/Powerlite-SX-Feeder-2-Piece,70.54,,new,5051901048122,Maver Powerlite SX Rods,Maver,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/3/6326/thumb500x500/4047523909/A2280.jpg,6.95,,
6326_745,[u'Maver Powerlite SX 8ft Feeder  Rod- 2 Piece'] 11ft ( +£14.45 ),http://www.fishingtackle2go.co.uk/Manufacturers/Maver/Rods/Powerlite-Rods/Powerlite-SX-Feeder-2-Piece,82.44,,new,5051901048122,Maver Powerlite SX Rods,Maver,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/3/6326/thumb500x500/4047523909/A2280.jpg,6.95,,
6326_746,[u'Maver Powerlite SX 8ft Feeder  Rod- 2 Piece'] 12ft ( +£31.45 ),http://www.fishingtackle2go.co.uk/Manufacturers/Maver/Rods/Powerlite-Rods/Powerlite-SX-Feeder-2-Piece,99.44,,new,5051901048122,Maver Powerlite SX Rods,Maver,http://www.fishingtackle2go.co.uk/images/magictoolbox_cache/8c95d73fec130487c102a73bf1ab42ce/6/3/6326/thumb500x500/4047523909/A2280.jpg,6.95,,
