ProductId,ProductNr,ProductName,ReportCategoryName,EANNumber,StockQty,Brand,ProductCostPriceExVat,ProductSalesPrice_InclVAT,RRP,ProductURL,ProductImage,Tag
2441,idb0144,BareMinerals - Original Foundation Spf 15 - Medium Beige 8g,Sminke,98132269631,5221,BareMinerals,153.12,399,459,https://www.blivakker.no/product/2441,http://static.blivakker.no/Media/2/0/300_300/_idb0144_5.jpg,Top100
201497,TIB0160,Tigi Bedhead Urban Antidotes Recovery Shampoo & Balsam 2 x 750ml,Hårpleie,615908951011,4678,Tigi Bedhead,100.84,799,799,https://www.blivakker.no/product/201497,http://static.blivakker.no/Media/2/0/300_300/F0A8733F73F8AA55EDD38D52DD76485D_201497_3.jpg,Top100
201498,TIB0161,Tigi Bedhead Urban Antidotes Resurrection Shampoo & Balsam 2 x 750ml,Hårpleie,615908954012,5699,Tigi Bedhead,94.95,799,799,https://www.blivakker.no/product/201498,http://static.blivakker.no/Media/2/0/300_300/2184F599F45CFB874F688D650A778529_201498_2.jpg,Top100
201496,TIB0159,Tigi Bedhead Urban Antidotes Re-energize Shampoo & Balsam 2 x 750ml,Hårpleie,615908950991,1347,Tigi Bedhead,100.84,799,799,https://www.blivakker.no/product/201496,http://static.blivakker.no/Media/2/0/300_300/0E9D3C444D47EA20481B929B5124F407_201496_2.jpg,Top100
2356,TIB0051,Tigi Bedhead Masterpiece Hairspray 340ml,Hårpleie,615908426076,1467,Tigi Bedhead,47.00,249,249,https://www.blivakker.no/product/2356,http://static.blivakker.no/Media/2/0/300_300/224007A00526AE1208B5B13E0EA6C26C_2356_0.jpg,Top100
3036072,BAL0091,"The Balm Mary-Lou Manizer Aka ""The Luminizer"" Highlighter, Shimmer & Eyeshadow 8,5g",Sminke,681619700583,3784,The Balm,78.17,219,249,https://www.blivakker.no/product/3036072,http://static.blivakker.no/Media/2/0/300_300/27EA83AA5BE61E1175B93AC841627FA3_3036072_0.jpg,Top100
200758,PUK0018,Pukka - Castor Oil 250 ml,Helsekost,850835000603,369,Pukka,72.00,2028,2220,https://www.blivakker.no/product/200758,http://static.blivakker.no/Media/2/0/300_300/60C4A0B63CB19BAE0F89999BC1D6BA2A_200758_2.jpg,Top100
2544,RED0043,Redken Extreme Anti-snap Leave In Treatment 240ml,Hårpleie,884486210777,898,Redken,91.5,379,469,https://www.blivakker.no/product/2544,http://static.blivakker.no/Media/2/0/300_300/0127539F24593E811DB52F0FA715F6C1_2544_3.jpg,Top100
2444,idb0147,BareMinerals - Original Foundation Spf 15 - Medium Tan 8g,Sminke,98132269655,4317,BareMinerals,153.12,399,459,https://www.blivakker.no/product/2444,http://static.blivakker.no/Media/2/0/300_300/558EBAA6C2CEA055282C859360991785_2444_0.jpg,Top100
3042169,JOI0283,Joico K-Pak Shampoo Og Balsam 2x500ml (Duo),Hårpleie,74469496520,574,Joico,125.45,429,,https://www.blivakker.no/product/3042169,http://static.blivakker.no/Media/2/0/300_300/1CE24BB13DE445BB4D5D72BFAB1C085A_3042169_0.jpg,Top100
3043693,JOI0297,Joico K-Pak Color Therapy Shampoo Og Balsam 2x500ml (Duo),Hårpleie,74469496513,,Joico,120.8,429,,https://www.blivakker.no/product/3043693,http://static.blivakker.no/Media/2/0/300_300/9B7492F3DD6968AF4BEC254E426E982F_3043693_0.jpg,Top100
3056075,BUK0077,Beauty UK Ultimate Contour Palette,Sminke,5023890039108,8079,Beauty UK Cosmetics,30.46,129,129,https://www.blivakker.no/product/3056075,http://static.blivakker.no/Media/2/0/300_300/73AF73D5850C65C06F19562D736D11BA_3056075_0.jpg,Top100
3065668,SHE0411,Straightening Brush,Elektrisk,6931444319974,506,Shela`s,189.54,999,,https://www.blivakker.no/product/3065668,http://static.blivakker.no/Media/2/0/300_300/C69BF8CD5730DDCDAFB062ACA244C59A_3065668_0.jpg,Top100
3036030,BAL0049,"The Balm Bahama Mama 7,08g",Sminke,681619700279,4004,The Balm,65.16,219,219,https://www.blivakker.no/product/3036030,http://static.blivakker.no/Media/2/0/300_300/82A19D107F609661EBEF021DBDE34479_3036030_0.jpg,Top100
3008682,RED0195,Redken All Soft Heavy Cream - Argan Oil 250ml,Hårpleie,884486041913,1238,Redken,91.5,279,419,https://www.blivakker.no/product/3008682,http://static.blivakker.no/Media/2/0/300_300/15A729776BDC06A3C23611EFC17AEA21_3008682_0.jpg,Top100
3035404,DEC0211,Decléor Hydra Floral Hydrating Rich Cream 50ml,Hudpleie,3395015370000,207,Decléor,164.21,489,579,https://www.blivakker.no/product/3035404,http://static.blivakker.no/Media/2/0/300_300/3AF9C373F954C55B1CA694711295DAC7_3035404_0.jpg,Top100
3011375,EXU0035,Exuviance Vespera Bionic Serum 30ml,Hudpleie,732013087807,2909,Exuviance,229.11,589,599,https://www.blivakker.no/product/3011375,http://static.blivakker.no/Media/2/0/300_300/8C2AF352A05E493AC2810A61611C6E4E_3011375_0.jpg,Top100
3057391,SWI0001,Swiss Skin Renewal - 2 Deler,Hudpleie,,,Swiss Clinic,276.8,859,960,https://www.blivakker.no/product/3057391,http://static.blivakker.no/Media/2/0/300_300/A7B6B7741FC74BFC11FBAF6B4BEFE0BF_3057391_0.jpg,Top100
2438,idb0142,BareMinerals - Original Foundation Spf 15 - Fairly Light 8g,Sminke,98132269587,3609,BareMinerals,153.12,399,459,https://www.blivakker.no/product/2438,http://static.blivakker.no/Media/2/0/300_300/00C55E73446560252D8388799282B42A_2438_0.jpg,Top100
3318,Idh0002,Id Hair - Extreme Titanium Wax 100ml,Hårpleie,5704699000192,1422,ID Hair,42.00,169,169,https://www.blivakker.no/product/3318,http://static.blivakker.no/Media/2/0/300_300/3DA7B6F94C576A19883960A858A37A65_3318_0.jpg,Top100
3060480,SHE0333,Shelas Brush Collection i 10 deler,Sminke,,1,Shela`s,64.61,649,,https://www.blivakker.no/product/3060480,http://static.blivakker.no/Media/2/0/300_300/FBC9B87B1C2D1913683587EC356EEEF3_3060480_0.jpg,Top100
2486,RED0035,Redken All Soft Shampoo 300ml,Hårpleie,884486041807,2145,Redken,60.00,199,289,https://www.blivakker.no/product/2486,http://static.blivakker.no/Media/2/0/300_300/16FC48F0B0975F6120A4BC56777E46DA_2486_1.jpg,Top100
201254,SEH0113,Big Sexy Hair Extra Volumizing Sulfate Free - Shampoo og Balsam 2 x 1000ml (Duo),Hårpleie,646630158706,1472,SEXY HAIR,110.2,599,1175,https://www.blivakker.no/product/201254,http://static.blivakker.no/Media/2/0/300_300/D432CA290AF4A474E12184E63C68F6CC_201254_2.jpg,Top100
3060203,PMP0001,Twist & Click Universal Pump,Hårpleie,,6281,Tigi Bedhead,24198.00,39,,https://www.blivakker.no/product/3060203,http://static.blivakker.no/Media/2/0/300_300/01719A17FFF3DDBD0BE271CE0FEC1033_3060203_0.jpg,Top100
2487,RED0036,Redken All Soft Balsam 250ml,Hårpleie,884486041869,1758,Redken,63.5,199,299,https://www.blivakker.no/product/2487,http://static.blivakker.no/Media/2/0/300_300/FD93760879520F177DF8FED5417AFB9D_2487_0.jpg,Top100
3047727,REA0001,Real Techniques Core Collection,Accessories,79625014037,1747,Real Techniques,103.00,319,369,https://www.blivakker.no/product/3047727,http://static.blivakker.no/Media/2/0/300_300/FF124E75F49309FCB14B4FCEEE75C7AD_3047727_2.jpg,Top100
1971,REN0002,Renati Straight Hold Glaze Strong Hold 100ml,Hårpleie,9328360000005,4365,RENATI,62.49,199,199,https://www.blivakker.no/product/1971,http://static.blivakker.no/Media/2/0/300_300/2F37425BBBA8070A4A52424712E9BC14_1971_1.jpg,Top100
3031908,JOI0201,Joico - K-pak Deep-Penetrating Reconstructor 150ml,Hårpleie,74469475945,2222,Joico,63.9,289,329,https://www.blivakker.no/product/3031908,http://static.blivakker.no/Media/2/0/300_300/41709A38D5F7CDE807DFE3DAB80C7AA6_3031908_0.jpg,Top100
3050773,SHE0132,Shelas Versatile Rotating Cosmetic Organizer - White,Accessories,,930,Shela`s,83.55,599,,https://www.blivakker.no/product/3050773,http://static.blivakker.no/Media/2/0/300_300/0EC26ED54A0FFDE8825FB7B9B38EA169_3050773_1.jpg,Top100
3048162,FUD0095,Fudge Clean Blonde Violet Toning Shampoo 300ml,Hårpleie,5060056488738,242,Fudge,44.51,159,219,https://www.blivakker.no/product/3048162,http://static.blivakker.no/Media/2/0/300_300/5DDC864A91946EC4206FDEB12795B2D7_3048162_0.jpg,Top100
3047728,REA0002,Real Techniques Starter Set Grå,Accessories,79625014068,1438,Real Techniques,99.5,279,319,https://www.blivakker.no/product/3047728,http://static.blivakker.no/Media/2/0/300_300/F8CB2FDA7DC0B8DFD7A0D1D82D34CB9A_3047728_2.jpg,Top100
202217,SMI0001,Smilelab - Advanced Teeth Whitening Strips 14 x 2stk,Tannpleie,7350060860001,1218,Smilelab,165.00,479,499,https://www.blivakker.no/product/202217,http://static.blivakker.no/Media/2/0/300_300/E36F08CF22B8FA7A4C632A68123ED0D2_202217_0.jpg,Top100
2929,bis0006,Biosilk Silk Therapy Treatment 350ml,Hårpleie,633911747254,387,Biosilk,89.00,489,634,https://www.blivakker.no/product/2929,http://static.blivakker.no/Media/2/0/300_300/067AD3821ECCFF535634745EC54EBE92_2929_0.jpg,Top100
201501,TIB0164,Tigi Bedhead Styleshots Epic Volume Shampoo & Balsam 2 x 750ml,Hårpleie,615908953985,3537,Tigi Bedhead,100.84,799,799,https://www.blivakker.no/product/201501,http://static.blivakker.no/Media/2/0/300_300/99E99E281453534C4C16CFA2451198BB_201501_1.jpg,Top100
3045,SCH0039,Osis+ Dust It Mattifying Powder 10g,Hårpleie,4045787141436,4462,Schwarzkopf Osis+,27.81,225,225,https://www.blivakker.no/product/3045,http://static.blivakker.no/Media/2/0/300_300/889B67C42D8F023177181AF422941664_3045_0.jpg,Top100
3036078,BAL0097,The Balm Nude'Tude Eyeshadow Palette 12 Farger,Sminke,681619500541,3124,The Balm,117.4,399,449,https://www.blivakker.no/product/3036078,http://static.blivakker.no/Media/2/0/300_300/A641BE514997189B37E971A4DE256515_3036078_0.jpg,Top100
3010681,BLA0001,Blax evigvarende hårstrikker transparente 8stk,Accessories,781580323184,2731,Blax,16.78,69,79,https://www.blivakker.no/product/3010681,http://static.blivakker.no/Media/2/0/300_300/6D7FABDECE0196FD3775C9C52E5BA2AA_3010681_0.jpg,Top100
3011343,EXU0004,Exuviance Essential Daily Defense Creme SPF20 50g,Hudpleie,732013200466,979,Exuviance,176.74,409,419,https://www.blivakker.no/product/3011343,http://static.blivakker.no/Media/2/0/300_300/360E748DF845D43D46383793816E7BD6_3011343_0.jpg,Top100
3047736,REA0010,Real Techniques Miracle Complexion Sponge,Accessories,79625014266,2058,Real Techniques,31.00,109,119,https://www.blivakker.no/product/3047736,http://static.blivakker.no/Media/2/0/300_300/E89C92B248C69B90A563EA13EC588B07_3047736_2.jpg,Top100
1901,RED0024,Redken All Soft Balsam 1000ml,Hårpleie,884486041876,1732,Redken,198.64,549,1196,https://www.blivakker.no/product/1901,http://static.blivakker.no/Media/2/0/300_300/99EB511BD8270BBDD89B2BA00EF6AC99_1901_0.jpg,Top100
3045227,WEL0147,Wella Sp Luxe Oil Reconstructive Elixir 100ml,Hårpleie,4015600260330,2190,Wella SP,74.84,229,259,https://www.blivakker.no/product/3045227,http://static.blivakker.no/Media/2/0/300_300/7C5CF413BCC637ADC791F730558C145C_3045227_0.jpg,Top100
1547,RED0008,Redken Extreme Balsam 250ml,Hårpleie,884486210807,1768,Redken,63.5,199,299,https://www.blivakker.no/product/1547,http://static.blivakker.no/Media/2/0/300_300/1E01B2BE8C83479BFFDFD02EF53AD489_1547_2.jpg,Top100
876,RED0002,Redken Extreme Shampoo 300ml,Hårpleie,884486210869,2109,Redken,60.00,199,289,https://www.blivakker.no/product/876,http://static.blivakker.no/Media/2/0/300_300/270FBD9591E87B282970A5A6BD02C00D_876_2.jpg,Top100
3011348,EXU0009,Exuviance Evening Restorative Complex 50g,Hudpleie,732013087098,907,Exuviance,176.74,399,399,https://www.blivakker.no/product/3011348,http://static.blivakker.no/Media/2/0/300_300/702300F647382A3E693EB7E049314338_3011348_1.jpg,Top100
3043692,JOI0296,Joico Moisture Recovery Shampoo Og Balsam 2x500ml (Duo),Hårpleie,74469496506,511,Joico,125.45,399,,https://www.blivakker.no/product/3043692,http://static.blivakker.no/Media/2/0/300_300/3B8CD395E6CB32CF4AA9971E704F5564_3043692_0.jpg,Top100
4678,RED0133,Redken Extreme Balsam 1000ml,Hårpleie,884486210814,1114,Redken,198.64,549,1196,https://www.blivakker.no/product/4678,http://static.blivakker.no/Media/2/0/300_300/4AAA4A8CB6867B0D6D5858195DA94F15_4678_0.jpg,Top100
200956,GHD017,Ghd - V Styler - Gold Classic,Elektrisk,5060034529200,722,GHD,769.3,1849,1849,https://www.blivakker.no/product/200956,http://static.blivakker.no/Media/2/0/300_300/4E30A4C3C017897D9F1F199295438384_200956_1.gif,Top100
1900,RED0022,Redken All Soft Shampoo 1000ml,Hårpleie,884486041814,1624,Redken,181.44,519,960,https://www.blivakker.no/product/1900,http://static.blivakker.no/Media/2/0/300_300/9C1EAB54039FAB7D83D52458D018E526_1900_0.jpg,Top100
200210,DEC0039,Decléor Excellence De L`Age - Sublime Regenerating Cream 50ml,Hudpleie,3395010001534,838,Decléor,358.75,999,1199,https://www.blivakker.no/product/200210,http://static.blivakker.no/Media/2/0/300_300/A0C9B11237AEA59872130E03D5D930E5_200210_0.jpg,Top100
4676,RED0132,Redken Extreme Shampoo 1000ml,Hårpleie,884486210876,816,Redken,181.44,519,960,https://www.blivakker.no/product/4676,http://static.blivakker.no/Media/2/0/300_300/323D9B138374303B69275D695D955080_4676_0.jpg,Top100
3031984,JOI0268,Joico K-Pak Deep- Penetrating Reconstructor 1000ml,Hårpleie,74469477154,,Joico,222.35,599,,https://www.blivakker.no/product/3031984,http://static.blivakker.no/Media/2/0/300_300/054DA2B7237E12DCD5F7F61D2E48F37F_3031984_0.jpg,Top100
3059810,BAL0252,The Balm Manizer Sisters - Manizer Trio 3x3g,Sminke,681619806315,385,The Balm,89.62,299,329,https://www.blivakker.no/product/3059810,http://static.blivakker.no/Media/2/0/300_300/FF14153E83DD21C21A9A642E23C58CD2_3059810_0.jpg,Top100
3050774,SHE0133,Shelas Versatile Rotating Cosmetic Organizer - Black,Accessories,,1072,Shela`s,83.55,599,,https://www.blivakker.no/product/3050774,http://static.blivakker.no/Media/2/0/300_300/C76BDB079A4ACAD11F07C61BC1AFB997_3050774_1.jpg,Top100
1936,LOR0067,L'Oréal Professionnel Série Expert Silver Gloss Protect Shampoo 500ml,Hårpleie,3474633002163,673,LOreal Serie Expert,55.00,219,279,https://www.blivakker.no/product/1936,http://static.blivakker.no/Media/2/0/300_300/3C4766FA04ECE4708D6A1DC8AEC95125_1936_0.jpg,Top100
3065863,JOI0334,Joico Color Endure Violet Duo 2 x 500ml,Hårpleie,74469496544,39,Joico,119.72,399,,https://www.blivakker.no/product/3065863,http://static.blivakker.no/Media/2/0/300_300/B5B1B34AF2880A3C14BD937579962DBA_3065863_0.jpg,Top100
3060782,SHE0354,Shela's Brush Collection I 7 Deler,Accessories,,525,Shela`s,42573.00,299,,https://www.blivakker.no/product/3060782,http://static.blivakker.no/Media/2/0/300_300/E7A3B73421A8AE60EF0926021C9D2E2E_3060782_0.jpg,Top100
200238,idb0336,BareMinerals Matte Foundation Spf 15 - Medium Beige 6g,Sminke,98132236718,1465,BareMinerals,153.12,399,459,https://www.blivakker.no/product/200238,http://static.blivakker.no/Media/2/0/300_300/931395BEA7EBF5C1069606287E93BC0D_200238_0.jpg,Top100
2440,idb0143,BareMinerals - Original Foundation Spf 15 - Light 8g,Sminke,98132269600,2566,BareMinerals,153.12,399,459,https://www.blivakker.no/product/2440,http://static.blivakker.no/Media/2/0/300_300/8DB8AB4E9E14AAED9EE17F1158D3D564_2440_0.jpg,Top100
202265,GLO0075,glóMinerals - gloConcealer - Under Eye - Natural,Sminke,840749035075,1377,GloMinerals,62.05,239,295,https://www.blivakker.no/product/202265,http://static.blivakker.no/Media/2/0/300_300/19557F2849500DDAD4671A48F9FEB96C_202265_0.jpg,Top100
3011388,EXU0045,Exuviance Age Reverse Eye Contour 15g,Hudpleie,732013200077,850,Exuviance,229.7,589,599,https://www.blivakker.no/product/3011388,http://static.blivakker.no/Media/2/0/300_300/881E51F64E96C760B887166ABD3C0226_3011388_0.jpg,Top100
4281,WEL0084,Wella Sp Balance Scalp Shampoo 1000ml,Hårpleie,4015600112431,,Wella SP,106.94,399,940,https://www.blivakker.no/product/4281,http://static.blivakker.no/Media/2/0/300_300/_WEL0084_1.JPG,Top100
1778,TIB0020,Tigi Bedhead Hard Head - Hard Hold Hairspray 385ml,Hårpleie,615908425901,423,Tigi Bedhead,43.5,179,224,https://www.blivakker.no/product/1778,http://static.blivakker.no/Media/2/0/300_300/24D64B9DAB342B7BBB3939740E808AF3_1778_0.jpg,Top100
3042168,JOI0282,Joico Body Luxe Shampoo Og Balsam 2x500ml (Duo),Hårpleie,74469496483,487,Joico,120.8,399,,https://www.blivakker.no/product/3042168,http://static.blivakker.no/Media/2/0/300_300/9265822AFC84254B48561CFBD6F42764_3042168_0.jpg,Top100
3035956,BDB0003,Billion Dollar Brows Universal Brow Pencil,Accessories,793573552983,1307,Billion Dollar Brows,61.26,179,199,https://www.blivakker.no/product/3035956,http://static.blivakker.no/Media/2/0/300_300/BA769FF0444163682CACBAE1AF88A30F_3035956_0.jpg,Top100
3059838,SEH0186,Sexy Hair Bombshell Blonde Sexy Hair Shampoo Og Balsam 2 x 1000ml (Duo),Hårpleie,646630158744,129,SEXY HAIR,141.32,599,1175,https://www.blivakker.no/product/3059838,http://static.blivakker.no/Media/2/0/300_300/0E0799EB78F2AC1BE6BEDEE3D3D37E87_3059838_0.jpg,Top100
202308,GLO0118,glóMinerals - gloCamouflage Oil-Free - Natural,Sminke,840749035037,237,GloMinerals,62.05,239,295,https://www.blivakker.no/product/202308,http://static.blivakker.no/Media/2/0/300_300/458186FE856EE9D773ECEB03552C3D9D_202308_1.jpg,Top100
2560,idb0169,"BareMinerals  - All Over Face Color - Warmth 1,5g",Sminke,98132160655,2728,BareMinerals,107.75,399,439,https://www.blivakker.no/product/2560,http://static.blivakker.no/Media/2/0/300_300/C1AC34FCFD1E47181ED8169DE0ACC098_2560_0.jpg,Top100
4042,ELI0006,Elizabeth Arden - Visible Difference Refining Moisture Cream 75ml,Hudpleie,85805445942,935,Elizabeth Arden,81.19,369,,https://www.blivakker.no/product/4042,http://static.blivakker.no/Media/2/0/300_300/_ELI0006_1.jpg,Top100
200277,TIG0039,Tigi S-factor Diamond Dreams Shampoo Og Balsam 2 x 750ml (Tweens),Hårpleie,615908952360,840,Tigi S-factor,140.00,399,940,https://www.blivakker.no/product/200277,http://static.blivakker.no/Media/2/0/300_300/8A30FF87315AA5FED4B7E7383F7C6A0F_200277_1.jpg,Top100
3011386,EXU0043,Exuviance Age Reverse Day Repair Sunscreen SPF 30 50g,Hudpleie,732013200053,492,Exuviance,229.7,589,599,https://www.blivakker.no/product/3011386,http://static.blivakker.no/Media/2/0/300_300/EF960FDF89DCABAE4CD488590636D8C6_3011386_2.jpg,Top100
3053028,SHE0153,Shelas Professional Complexion Sponge,Accessories,,6,Shela`s,24746.00,149,,https://www.blivakker.no/product/3053028,http://static.blivakker.no/Media/2/0/300_300/2FF2E565E647337E9C8E2BACC4CAF90E_3053028_0.jpg,Top100
4494,idb0284,BareMinerals - Original Foundation Spf 15 - Fairly Medium 8g,Sminke,98132269617,1218,BareMinerals,153.12,399,459,https://www.blivakker.no/product/4494,http://static.blivakker.no/Media/2/0/300_300/5C419394FAE52D867630CF79A2B4B5C8_4494_0.jpg,Top100
3040949,EXU0063,Exuviance Multi-Protective Day Creme SPF20 50g,Hudpleie,732013200480,1032,Exuviance,167.57,389,405,https://www.blivakker.no/product/3040949,http://static.blivakker.no/Media/2/0/300_300/C62CF7EAD10D1641E34334BB58C91795_3040949_1.jpg,Top100
3036029,BAL0048,"The Balm Sexy Mama 7,08g",Sminke,681619700262,1186,The Balm,64.02,199,219,https://www.blivakker.no/product/3036029,http://static.blivakker.no/Media/2/0/300_300/D97184B73B97DEB0FE1021C6E44C8826_3036029_0.jpg,Top100
3011340,EXU0001,Exuviance Purifying Cleansing Gel 212ml,Hudpleie,732013087012,454,Exuviance,157.21,339,339,https://www.blivakker.no/product/3011340,http://static.blivakker.no/Media/2/0/300_300/503CE98166B409F370AC16B124E0F846_3011340_2.jpg,Top100
201407,SEB0118,Sebastian Professional Penetraitt shampoo 1000ml,Hårpleie,70018000453,578,Sebastian,154.56,489,550,https://www.blivakker.no/product/201407,http://static.blivakker.no/Media/2/0/300_300/1A3642F778A104893593F4B1AAECA7A0_201407_0.jpg,Top100
3032190,BEL0001,BeautyLash Eyelash Growth Booster 4ml,Sminke,9003877058229,163,Beauty Lash,347.31,999,1190,https://www.blivakker.no/product/3032190,http://static.blivakker.no/Media/2/0/300_300/AA650961E61B37A4193EA7745C1A549E_3032190_0.jpg,Top100
200674,SCH0107,Osis + Session Extreme Hold Hairspray 500ml,Hårpleie,4045787292671,,Schwarzkopf Osis+,44.86,249,309,https://www.blivakker.no/product/200674,http://static.blivakker.no/Media/2/0/300_300/4726A5D2D28EBD9D711EE45D230430D2_200674_1.gif,Top100
3032058,SKI0010,Skin Logic Collagen Hydrogel Under Eye Patch (3 behandlinger),Hudpleie,8809295013793,3,Skin Logic,18.94,79,99,https://www.blivakker.no/product/3032058,http://static.blivakker.no/Media/2/0/300_300/22A27D0C70F0126B1DC6CC30995DEBD8_3032058_0.jpg,Top100
3052759,ELI0090,Elizabeth Arden - Green Tea Honey Drops Body Cream 500ml,Hudpleie,85805071387,1341,Elizabeth Arden,81.19,299,399,https://www.blivakker.no/product/3052759,http://static.blivakker.no/Media/2/0/300_300/6CEFE6ED72AEF110039FBD0EB05CFA8D_3052759_0.jpg,Top100
201516,RED0169,Redken Extreme Strength Builder Plus 250ml,Hårpleie,884486210906,1350,Redken,91.5,349,419,https://www.blivakker.no/product/201516,http://static.blivakker.no/Media/2/0/300_300/527A2132A63C10D0FDC5A13B701AAB0F_201516_3.jpg,Top100
2442,idb0145,BareMinerals - Original Foundation Spf 15 - Medium 8g,Sminke,98132269624,1455,BareMinerals,153.12,399,459,https://www.blivakker.no/product/2442,http://static.blivakker.no/Media/2/0/300_300/839EF02E6444A158CEF2D6F1C54B0E90_2442_0.jpg,Top100
4179,SEH0009,Big Sexy Hair - Spray & Play Volumizing Hairspray 300ml,Hårpleie,646630005130,235,SEXY HAIR,31.68,189,268,https://www.blivakker.no/product/4179,http://static.blivakker.no/Media/2/0/300_300/_SEH0009_1.jpg,Top100
3045083,TIB0212,Tigi Bedhead Dumb Blonde Shampoo og Balsam  Duo 2 x 750ml,Hårpleie,615908953978,,Tigi Bedhead,100.84,419,,https://www.blivakker.no/product/3045083,http://static.blivakker.no/Media/2/0/300_300/66D3F547720F610E6A1A650AFFFE9394_3045083_0.jpg,Top100
3009568,AGA0006,Agadir Argan Oil Hair Treatment 118ml,Hårpleie,899681002089,1626,Agadir Argan Oil,109.25,329,,https://www.blivakker.no/product/3009568,http://static.blivakker.no/Media/2/0/300_300/E3D53F62DE8ED5A43BAA7751536C86C4_3009568_0.jpg,Top100
3056228,NYX0128,NYX Contour & Highlight Pro Palette HCPP01,Sminke,800897836245,126,NYX,141.6,249,,https://www.blivakker.no/product/3056228,http://static.blivakker.no/Media/2/0/300_300/B806CC588ABD3F5E39B6DEFED6BDEEB2_3056228_0.jpg,Top100
200733,GLO0022,"glóMinerals - gloBronze Face and Body Powder - Sunkiss 9,9g",Sminke,840749012007,360,GloMinerals,87.21,389,480,https://www.blivakker.no/product/200733,http://static.blivakker.no/Media/2/0/300_300/2018922662FC76B8D272A43DD16573C6_200733_0.jpg,Top100
201408,SEB0119,Sebastian Professional Penetraitt Balsam 1000ml,Hårpleie,70018000514,,Sebastian,187.17,489,550,https://www.blivakker.no/product/201408,http://static.blivakker.no/Media/2/0/300_300/1EC5BDAF6D019B42629DD5D2F189365C_201408_0.jpg,Top100
3052117,SEH0179,Sexy Hair - Smooth Shampoo Og Balsam 2x 1000ml (Duo),Hårpleie,646630158737,440,SEXY HAIR,141.32,599,1175,https://www.blivakker.no/product/3052117,http://static.blivakker.no/Media/2/0/300_300/D955BB3A4FBF186050E9A937AB926748_3052117_0.jpg,Top100
3058507,SHE0243,30 stk Tannstikkere med tanntråd fra Shelas,Tannpleie,,1948,Shela`s,27061.00,79,,https://www.blivakker.no/product/3058507,http://static.blivakker.no/Media/2/0/300_300/F491AC0B4C4C8E74C2AC191980CC5E54_3058507_1.jpg,Top100
3011387,EXU0044,Exuviance Age Reverse Night Lift 50g,Hudpleie,732013200060,397,Exuviance,229.7,589,599,https://www.blivakker.no/product/3011387,http://static.blivakker.no/Media/2/0/300_300/A9B1A35851FBA0D35DBA3C1C4F20D89B_3011387_1.jpg,Top100
1972,REN0003,Renati Rock Hard IRS 100ml,Hårpleie,9328360000203,8116,RENATI,62.49,199,199,https://www.blivakker.no/product/1972,http://static.blivakker.no/Media/2/0/300_300/410F7FDD79B7F0A9B84412CF1ADEBA29_1972_0.jpg,Top100
1541,RED0001,Redken Body Full Shampoo 300ml,Hårpleie,884486045119,956,Redken,60.00,199,289,https://www.blivakker.no/product/1541,http://static.blivakker.no/Media/2/0/300_300/_RED0001_1.jpg,Top100
3317,Idh0001,Id Hair - Hard Gold Wax 100ml,Hårpleie,5704699000208,2442,ID Hair,42.00,169,169,https://www.blivakker.no/product/3317,http://static.blivakker.no/Media/2/0/300_300/4CBE865A7522482B0C20EE42D1A15B56_3317_0.jpg,Top100
200190,DEC0019,Decléor Harmonie Calm - Soothing Light/Milky Cream 50ml,Hudpleie,3395013450001,941,Decléor,167.64,479,679,https://www.blivakker.no/product/200190,http://static.blivakker.no/Media/2/0/300_300/30AFB184DB88DFC969E3ADF4898A7C3A_200190_0.jpg,Top100
2482,RED0031,Redken Scalp Relief - Dandruff Control Shampoo 300ml,Hårpleie,743877010795,367,Redken,60.00,199,289,https://www.blivakker.no/product/2482,http://static.blivakker.no/Media/2/0/300_300/_RED0031_1.jpg,Top100
201616,idb0397,BareMinerals - Flawless Definition Volumizing Mascara - Black,Sminke,98132166022,2017,BareMinerals,102.08,289,329,https://www.blivakker.no/product/201616,http://static.blivakker.no/Media/2/0/300_300/9380A70B4335E1893E2F44EE2623DE03_201616_0.jpg,Top100
3012771,lab0027,Label.m Dry Shampoo Brunette - 200ml,Hårpleie,5060059573738,318,label.m,43.00,219,260,https://www.blivakker.no/product/3012771,http://static.blivakker.no/Media/2/0/300_300/2F5BF6AD9A001FF4D7B50853CDA68917_3012771_1.jpg,Top100
2789,KMS0017,Kms California - Headremedy Dandruff Shampoo 300ml,Hårpleie,4044897103044,,KMS California,49.99,189,219,https://www.blivakker.no/product/2789,http://static.blivakker.no/Media/2/0/300_300/A7F17A05FB3D88AB082997A7B2772DD7_2789_0.jpg,Top100
3045081,TCA0089,Tigi Catwalk Fashionista Violet Shampoo & Balsam Duo 2 X 750ml,Hårpleie,615908953930,375,Tigi Catwalk,112.48,419,,https://www.blivakker.no/product/3045081,http://static.blivakker.no/Media/2/0/300_300/AB63503F38E4D2E62387327FB5EC3B00_3045081_0.jpg,Top100
3048176,FUD0109,Fudge Clean Blonde Violet Toning Conditioner 300ml,Hårpleie,5060056488486,365,Fudge,44.42,169,229,https://www.blivakker.no/product/3048176,http://static.blivakker.no/Media/2/0/300_300/35CF12A0A775EA72D33EAEF44A66E385_3048176_0.jpg,
