identifier,sku,name,price,url,category,brand,image_url,shipping_cost,stock,dealer
SPM8147979029,lg41009,LEGO Friends Andrea's Bedroom,21.95,http://www.sears.com/lego-friends-andrea-s-bedroom/p-SPM7209908603,Playsets > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/7428/2386000203?src=http%3A%2F%2Fwww.toyscamp.com%2Fcatalog%2Flg41009_1.jpg&d=80fb6d1af6ca5e6b2e2924717a27765fad7ef82b,9.65,,Sears - Amazonlot
SPM7738994323,lg41009,LEGO Friends Andrea's Bedroom,29.55,http://www.sears.com/lego-friends-andrea-s-bedroom/p-SPM7209908603,Playsets > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/7428/2386000203?src=http%3A%2F%2Fwww.toyscamp.com%2Fcatalog%2Flg41009_1.jpg&d=80fb6d1af6ca5e6b2e2924717a27765fad7ef82b,6.99,,Sears - Edealszone LLC
SPM8152031229,5507,LEGO DUPLO Bricks & More Deluxe Brick Box 5507,239.49,http://www.sears.com/lego-duplo-bricks-more-deluxe-brick-box-5507/p-SPM5881158705,Building Sets > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/21875/prod_445024105?src=http%3A%2F%2Fimages.factoryadvantage.com%2Fcatalog%2Fproducts%2F111%2F1110014291%2Fmedium.jpg&d=70562c8f33214d68eea783a6793a179dcef5f06e,12.65,,Sears - Amazonlot
SPM7480730423,6760,LEGO DUPLO 6760 Let's Go Vroom,12.9,http://www.sears.com/lego-duplo-6760-let-s-go-vroom/p-SPM1177983314,Building Sets > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/27954/prod_3037194714?src=http%3A%2F%2Fcp75.com%2FABS%2FImages%2F41qg7DRXSIL._SS400_.jpg&d=be262e5592b443a978991a4c2c09894b99a1e4a3,6.99,,Sears - In My Parents Basement
SPM1177983314,6760,LEGO DUPLO 6760 Let's Go Vroom,19.68,http://www.sears.com/lego-duplo-6760-let-s-go-vroom/p-SPM1177983314,Building Sets > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/27954/prod_3037194714?src=http%3A%2F%2Fcp75.com%2FABS%2FImages%2F41qg7DRXSIL._SS400_.jpg&d=be262e5592b443a978991a4c2c09894b99a1e4a3,6.0,,Sears - ErgodE
SPM8145493129,6760,LEGO DUPLO 6760 Let's Go Vroom,18.18,http://www.sears.com/lego-duplo-6760-let-s-go-vroom/p-SPM1177983314,Building Sets > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/27954/prod_3037194714?src=http%3A%2F%2Fcp75.com%2FABS%2FImages%2F41qg7DRXSIL._SS400_.jpg&d=be262e5592b443a978991a4c2c09894b99a1e4a3,9.65,,Sears - Amazonlot
SPM7727478123,6760,LEGO DUPLO 6760 Let's Go Vroom,18.3,http://www.sears.com/lego-duplo-6760-let-s-go-vroom/p-SPM1177983314,Building Sets > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/27954/prod_3037194714?src=http%3A%2F%2Fcp75.com%2FABS%2FImages%2F41qg7DRXSIL._SS400_.jpg&d=be262e5592b443a978991a4c2c09894b99a1e4a3,9.99,,Sears - Edealszone LLC
SPM8871563224,6760,LEGO DUPLO 6760 Let's Go Vroom,24.12,http://www.sears.com/lego-duplo-6760-let-s-go-vroom/p-SPM1177983314,Building Sets > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/27954/prod_3037194714?src=http%3A%2F%2Fcp75.com%2FABS%2FImages%2F41qg7DRXSIL._SS400_.jpg&d=be262e5592b443a978991a4c2c09894b99a1e4a3,8.42,,Sears - Diligent Buy
SPM6865368705,6760,LEGO DUPLO 6760 Let's Go Vroom,24.99,http://www.sears.com/lego-duplo-6760-let-s-go-vroom/p-SPM1177983314,Building Sets > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/27954/prod_3037194714?src=http%3A%2F%2Fcp75.com%2FABS%2FImages%2F41qg7DRXSIL._SS400_.jpg&d=be262e5592b443a978991a4c2c09894b99a1e4a3,12.95,,Sears - The Primrose Lane
SPM7611013128,6760,LEGO DUPLO 6760 Let's Go Vroom,25.33,http://www.sears.com/lego-duplo-6760-let-s-go-vroom/p-SPM1177983314,Building Sets > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/27954/prod_3037194714?src=http%3A%2F%2Fcp75.com%2FABS%2FImages%2F41qg7DRXSIL._SS400_.jpg&d=be262e5592b443a978991a4c2c09894b99a1e4a3,15.65,,Sears - Online Products
SPM7885024827,6230,LEGO Hero Factory 6230 Stormer XL,82.11,http://www.sears.com/lego-hero-factory-6230-stormer-xl/p-SPM9842653719,Novelty & Travel Games > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/10365/prod_7420947819?src=http%3A%2F%2Fecx.images-amazon.com%2Fimages%2FI%2F61-dX5bfYPL.jpg&d=65f706df4b94ddcaac5a5dd2c077ec7fe83b4755,0.0,,Sears - Factory Advantage LLC
SPM7610863728,853101,Ninjago Keychain Sensei Wu,19.48,http://www.sears.com/lego-ninjago-keychain-sensei-wu/p-SPM6895660013,Collectible Figurines > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/4171/prod_1637367413?src=http%3A%2F%2Fwww.rover-store.com%2Fsears%2F673419150873.jpg&d=519be1832dca0964b7a8efd77bbe44757b78c8de,11.65,,Sears - Online Products
SPM8150930029,8482,Star Wars™ Clone Trooper™ Battle Pack 7913,62.2,http://www.sears.com/lego-star-wars-lego-star-wars-clone-trooper/p-05202192000P,Building Sets > ,LEGO,http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_159430001,11.99,,Sears - Amazonlot
SPM8024067327,7170,LEGO Hero Jimi Stringer,132.74,http://www.sears.com/lego-hero-jimi-stringer/p-SPM4168092601,Building Sets > ,LEGO,http://c.shld.net/rpx/i/s/pi/mp/11490/prod_328774713?src=http%3A%2F%2Fcache.lego.com%2Fimages%2Fshop%2Fprod%2F7170-0000-xx-12-1.jpg&d=d77f4af3fbeb4698e353782145d43d9d6914d04d,0.0,,Sears - Factory Advantage LLC
SPM7737557723,7280,City Straight & Crossroad Plates,23.0,http://www.sears.com/lego-city-straight-crossroad-plates/p-05279682000P,Building Sets > ,LEGO,http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_969244912,6.99,,Sears - Edealszone LLC
SPM8095225529,7280,City Straight & Crossroad Plates,20.63,http://www.sears.com/lego-city-straight-crossroad-plates/p-05279682000P,Building Sets > ,LEGO,http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_969244912,18.99,,Sears - Amazonlot
SPM7741305323,7280,City Straight & Crossroad Plates,20.75,http://www.sears.com/lego-city-straight-crossroad-plates/p-05279682000P,Building Sets > ,LEGO,http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_969244912,18.99,,Sears - Edealszone LLC
