identifier,sku,name,price,url,category,brand,image_url,shipping_cost,stock,dealer
17058996,79004,LEGO The Hobbit Barrel Escape (79004),39.99,http://www.toysrus.com/product/index.jsp?productId=17058996,Model Kits & Games,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-14557019reg.jpg,,,
22290666,,LEGO City Stunt Plane,22.99,http://www.toysrus.com/product/index.jsp?productId=22290666,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-16221694reg.jpg,,,
12131497,4436,LEGO City Patrol Car (4436),11.99,http://www.toysrus.com/product/index.jsp?productId=12131497,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-11235755reg.jpg,,,
12152078,4437,LEGO City Police Pursuit (4437),17.99,http://www.toysrus.com/product/index.jsp?productId=12152078,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-11279745reg.jpg,,,
17540276,4433,LEGO City Dirt Bike Transporter (4433),19.99,http://www.toysrus.com/product/index.jsp?productId=17540276,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-14700251reg.jpg,,,
12378478,4434,LEGO City Dump Truck (4434),19.99,http://www.toysrus.com/product/index.jsp?productId=12378478,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-11789884reg.jpg,,,
4004244,3181,LEGO City Passenger Plane (3181),39.99,http://www.toysrus.com/product/index.jsp?productId=4004244,"LEGO Exclusives - Only at Toys ""R"" Us",LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-7268577reg.jpg,,,
11486118,4645,LEGO City Harbour (4645),89.99,http://www.toysrus.com/product/index.jsp?productId=11486118,"LEGO Exclusives - Only at Toys ""R"" Us",LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-10021867reg.jpg,,,
12152075,4435,LEGO City Car and Caravan (4435),19.99,http://www.toysrus.com/product/index.jsp?productId=12152075,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-11279677reg.jpg,,,
12378476,4209,LEGO City Fire Plane (4209),49.99,http://www.toysrus.com/product/index.jsp?productId=12378476,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-11789882reg.jpg,,,
15224476,60017,LEGO City Flatbed Truck (60017),19.99,http://www.toysrus.com/product/index.jsp?productId=15224476,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-13808073reg.jpg,,,
17328366,60003,LEGO City Fire Emergency Truck (60003),31.49,http://www.toysrus.com/product/index.jsp?productId=17328366,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-14652038reg.jpg,,,
22360606,60022,LEGO City Cargo Terminal (60022),119.99,http://www.toysrus.com/product/index.jsp?productId=22360606,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-16249945reg.jpg,,,
11486117,4644,LEGO City Marina (4644),49.99,http://www.toysrus.com/product/index.jsp?productId=11486117,"LEGO Exclusives - Only at Toys ""R"" Us",LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-10021866reg.jpg,,,
12814908,4200,LEGO City Mining 4x4 (4200),11.99,http://www.toysrus.com/product/index.jsp?productId=12814908,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-12614986reg.jpg,,,
15224486,60001,LEGO City Fire Chief's Car (60001),11.99,http://www.toysrus.com/product/index.jsp?productId=15224486,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-13808074reg.jpg,,,
22360636,,LEGO City Cargo Truck,49.99,http://www.toysrus.com/product/index.jsp?productId=22360636,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-16250182reg.jpg,,,
17328376,60002,LEGO City Fire Truck (60002),19.99,http://www.toysrus.com/product/index.jsp?productId=17328376,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-14652039reg.jpg,,,
3999426,7937,LEGO City Train Station (7937),49.99,http://www.toysrus.com/product/index.jsp?productId=3999426,"LEGO Exclusives - Only at Toys ""R"" Us",LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-7247254reg.jpg,,,
10912366,7286,LEGO City Prisoner Transport (7286),19.99,http://www.toysrus.com/product/index.jsp?productId=10912366,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-8991834reg.jpg,,,
12131499,4440,LEGO City Forest Police Station (4440),79.99,http://www.toysrus.com/product/index.jsp?productId=12131499,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-11235793reg.jpg,,,
12717597,4207,LEGO City Garage (4207),119.99,http://www.toysrus.com/product/index.jsp?productId=12717597,"LEGO Exclusives - Only at Toys ""R"" Us",LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-12457860reg.jpg,,,
15224466,60018,LEGO City Cement Mixer (60018),19.99,http://www.toysrus.com/product/index.jsp?productId=15224466,LEGO City,LEGO,http://www.toysrus.com/images/tru_hdrLogo.gif/graphics/product_images/pTRU1-13808072reg.jpg,,,
