sku,name,price,brand_id,brand,brand_type,department_desc,category,sub_category,segment
39180,Nerf Zombie Strike Clearshot Blaster A9548,$19.00,NERF,NERF,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Play Blasters,Nerf
30660,Nerf Zombie Strike Flipfury Blaster B0562,$25.00,NERF,NERF,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Play Blasters,Nerf
39179,Nerf Zombie Strike Ripshot Blaster A6897,$15.00,NERF,NERF,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Play Blasters,Nerf
890469,Nerf Zombie Strike Doominator B1533,$49.00,NERF,NERF,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Play Blasters,Nerf
896173,Nerf Zombie Strike Fusefire Blaster A6559,$24.00,NERF,NERF,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Play Blasters,Nerf
36507,Lego Minecraft The Cave 21113,$28.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Construction,Lego Other
8384116,Lego City Mobile Police Unit 60044,$38.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Construction,Lego City
8383533,Lego City Camper Van 60057,$28.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Construction,Lego City
8383539,Lego City Auto Transporter 60060,$35.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Construction,Lego City
36524,Lego City Helicopter Pursuit 60067,$39.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Construction,Lego City
36587,Lego City Service Truck 60073,$28.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Construction,Lego City
36529,Lego City Dune Buggy Trailer 60082,$28.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Construction,Lego City
36579,Lego City Racing Bike Transporter 60084,$28.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Construction,Lego City
36548,Lego City 4X4 Powerboat 60085,$35.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Construction,Lego City
36588,Lego City Starter Set 60086,$35.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Construction,Lego City
41247,Lego Bionicle Protector of Jungle 70778,$12.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Construction,Lego Other
41373,Lego Bionicle Protector of Stone 70779,$12.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Construction,Lego Other
41375,Lego Bionicle Protector of Water 70780,$12.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Construction,Lego Other
41243,Lego Bionicle Protector of Earth 70781,$12.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Construction,Lego Other
41245,Lego Bionicle Protector of Ice 70782,$12.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Construction,Lego Other
41246,Lego Bionicle Protector of Fire 70783,$12.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Construction,Lego Other
8384465,Lego Star Wars Jedi Interceptor 75038,$35.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Construction,Lego Star Wars
8281960,Cluedo Refresh 38712,$34.50,CLUE,CLUEDO,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Board Games,Family Games
44169,Bounce Off CBJ83,$25.00,MATT,MATTEL,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Board Games,Family Games
276583,Monopoly Board Game,$34.50,MONO,MONOPOLY,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Board Games,Family Games
8356676,Monopoly Empire Board Game A4770,$34.50,MONO,MONOPOLY,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Board Games,Family Games
8264904,Twister 2 Board Game 98831,$34.50,TWIT,TWISTER,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Board Games,Family Games
175093,Uno Playing Cards Game,$8.50,UNO,UNO,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Board Games,Hang Sell Games
723746,Hot Wheels Basic Diecast,$2.00,HOTW,HOT WHEELS,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Diecast,Hotwheels
345412,Hot Wheels Basic 3 Car Pack,$6.00,HOTW,HOT WHEELS,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Diecast,Hotwheels
145685,Hot Wheels 5 pack Street Beasts,$10.50,HOTW,HOT WHEELS,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Diecast,Hotwheels
202612,Hot Wheels Monster Jam 1:64 Scale Vehicle Assorted 21572,$9.50,HOTW,HOT WHEELS,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Diecast,Hotwheels
5571192,Hot Wheels 1/24 Monster Jam Diecast Vehicle Assorted CBY61,$20.00,HOTW,HOT WHEELS,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Diecast,Hotwheels
8293637,Hot Wheels Monster Jam Tour Favourites 4 pack Assorted H9577,$24.00,HOTW,HOT WHEELS,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Diecast,Hotwheels
189978,Matchbox 1:75 Cars Assorted,$2.25,MATB,MATCHBOX,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Diecast,Matchbox
285914,Matchbox 5 Pack Car Set,$10.50,MATB,MATCHBOX,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Diecast,Matchbox
8391976,Maisto 1:18 Honda XR400 Off Road Bike 34007O,$10.00,MAIS,MAISTO,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Vehicles,Motorbikes
41010,"Road Rippers 10"" (25cm) Monster Truck 33725",$29.00,ROAP,ROAD RIPPERS,National Trusted Brand,Toys & Sporting,Toys Boys/Games,Vehicles,Non Radiocontrol
798414,Barbie Fashionistas Glam Party BCN36/Y5908,$12.00,BARB,BARBIE,National Trusted Brand,Toys & Sporting,Girls Toys,Fashion Dolls,Barbie
798425,Barbie Fashionistas Tropical BBY12,$12.00,BARB,BARBIE,National Trusted Brand,Toys & Sporting,Girls Toys,Fashion Dolls,Barbie
8220223,Barbie Fashionistas Ken Doll Assorted BFW10,$12.00,BARB,BARBIE,National Trusted Brand,Toys & Sporting,Girls Toys,Fashion Dolls,Barbie
929302,Barbie Rock 'N Royals Erika CKB58,$39.00,BARB,BARBIE,National Trusted Brand,Toys & Sporting,Girls Toys,Fashion Dolls,Barbie
929309,Barbie Rock 'N Royals Courtney CKB57,$39.00,BARB,BARBIE,National Trusted Brand,Toys & Sporting,Girls Toys,Fashion Dolls,Barbie
929639,Barbie Rock 'N Royals Basic Co-Star Doll Assorted CKB60,$19.00,BARB,BARBIE,National Trusted Brand,Toys & Sporting,Girls Toys,Fashion Dolls,Barbie
929669,Barbie Rock 'N Royals Basic Lead Doll Assorted CKB65,$19.00,BARB,BARBIE,National Trusted Brand,Toys & Sporting,Girls Toys,Fashion Dolls,Barbie
3123,Shopkins Vending Machine Storage Tin 56011,$15.00,SHPK,SHOPKINS,National Trusted Brand,Toys & Sporting,Girls Toys,Fashion Dolls,Oth Fashion Dolls
3126,Shopkins Small Mart Playset 56008,$25.00,SHPK,SHOPKINS,National Trusted Brand,Toys & Sporting,Girls Toys,Fashion Dolls,Oth Fashion Dolls
46765,Shopkins So Cool Fridge 56014,$19.00,SHPK,SHOPKINS,National Trusted Brand,Toys & Sporting,Girls Toys,Fashion Dolls,Oth Fashion Dolls
923416,FurReal Friends J.J. My Jumpin' Pug B0449,$69.00,FURR,FURREAL FRIENDS,National Trusted Brand,Toys & Sporting,Girls Toys,Animated Toys,Furreal
829780,Little Live Pets Single Bird 28039,$12.00,LITL,LITTLE LIVE PETS,National Trusted Brand,Toys & Sporting,Girls Toys,Animated Toys,Other Animated
890089,Little Live Pets Lil' Turtle Assorted 28041,$15.00,LITL,LITTLE LIVE PETS,National Trusted Brand,Toys & Sporting,Girls Toys,Animated Toys,Other Animated
890093,Little Live Pets Turtle Tank 28046,$34.00,LITL,LITTLE LIVE PETS,National Trusted Brand,Toys & Sporting,Girls Toys,Animated Toys,Other Animated
8355394,Lego Friends Dolphin Cruiser 41015,$88.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Girls Toys,Construction,Lego Friends
8387376,Lego Friends Sunshine Harvest 41026,$25.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Girls Toys,Construction,Lego Friends
8412503,Lego Friends Summer Caravan 41034,$34.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Girls Toys,Construction,Lego Friends
8384104,Lego Friends Heartlake Juice Bar 41035,$34.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Girls Toys,Construction,Lego Friends
8388677,Lego Disney Princess Rapunzel's Creativity Tower 41054,$49.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Girls Toys,Construction,Lego Dp
42227,Lego Disney Princess Sleeping Beauty's Royal Bedroom 41060,$19.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Girls Toys,Construction,Lego Dp
42228,Lego Disney Princess Jasmine's Exotic Palace 41061,$34.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Girls Toys,Construction,Lego Dp
42220,Lego Disney Princess Elsa's Sparkling Ice Castle 41062,$48.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Girls Toys,Construction,Lego Dp
42230,Lego Elv Aira's Creative Workshop 41071,$15.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Girls Toys,Construction,Lego Friends
42232,Lego Elves Naida's Spa Secret 41072,$28.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Girls Toys,Construction,Lego Friends
38161,Lego Friends Vet Clinic 41085,$28.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Girls Toys,Construction,Lego Friends
38163,Lego Friends Vet Ambulance 41086,$15.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Girls Toys,Construction,Lego Friends
38198,Lego Friends Bunny and Babies 41087,$9.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Girls Toys,Construction,Lego Friends
38169,Lego Friends Little Foal 41089,$9.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Girls Toys,Construction,Lego Friends
38170,Lego Friends Olivia's Garden Pool 41090,$15.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Girls Toys,Construction,Lego Friends
38177,Lego Friends Stephanie's Pizzeria 41092,$15.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Girls Toys,Construction,Lego Friends
38178,Lego Friends Heartlake Hair Salon 41093,$39.00,LEGO,LEGO,National Trusted Brand,Toys & Sporting,Girls Toys,Construction,Lego Friends
3287,Beados Quick Dry Design Station 10628,$28.00,BEAD,BEADOS,National Trusted Brand,Toys & Sporting,Girls Toys,Crafts,Other Craft
895641,Beados Gems Designer Studio Season 3 10670,$34.00,BEAD,BEADOS,National Trusted Brand,Toys & Sporting,Girls Toys,Crafts,Other Craft
3389270,Play-Doh 8 Tub Pack 23205,$14.00,PLAD,PLAY-DOH,National Trusted Brand,Toys & Sporting,Girls Toys,Crafts,Playdoh
761570,Play-Doh Single Tub Assorted,$2.00,PLAD,PLAY-DOH,National Trusted Brand,Toys & Sporting,Girls Toys,Crafts,Playdoh
923887,Play-Doh Disney Princess Frozen Sled B1860,$19.00,PLAD,PLAY-DOH,National Trusted Brand,Toys & Sporting,Girls Toys,Crafts,Playdoh
923906,Play-Doh Starwars Vehicle Assorted B0001,$14.00,PLAD,PLAY-DOH,National Trusted Brand,Toys & Sporting,Girls Toys,Crafts,Playdoh
896377,Yummy Nummies Bakery Treats Assorted 13566,$14.00,YUMN,YUMMY NUMMIES,National Trusted Brand,Toys & Sporting,Girls Toys,Crafts,Other Craft
896409,Yummy Nummies Make A Meal Assorted 13568,$19.00,YUMN,YUMMY NUMMIES,National Trusted Brand,Toys & Sporting,Girls Toys,Crafts,Other Craft
102107,TY Beanie Boo 360C,$7.00,TYBE,TY BEANIES,National Trusted Brand,Toys & Sporting,Toys Preschool,Plush Toys,Licensed & Branded
790341,TY Beanie Boos Assorted,$7.00,TYBE,TY BEANIES,National Trusted Brand,Toys & Sporting,Toys Preschool,Plush Toys,Licensed & Branded
8391504,Fisher Price Peek-A-Boo Flip Phone Y6979,$10.00,FISH,FISHER PRICE,National Trusted Brand,Toys & Sporting,Toys Preschool,Fisher Price,Infant
276124,Fisher Price Baby's First Blocks Brilliant Basics,$10.00,FISH,FISHER PRICE,National Trusted Brand,Toys & Sporting,Toys Preschool,Fisher Price,Infant
203046,Fisher Price Chatter Phone,$10.00,FISH,FISHER PRICE,National Trusted Brand,Toys & Sporting,Toys Preschool,Fisher Price,Imaginext
1468267,Fisher Price Rock-A-Stack 71050,$10.00,FISH,FISHER PRICE,National Trusted Brand,Toys & Sporting,Toys Preschool,Fisher Price,Infant
45770,Fisher Price Stack & Explore Blocks CDC52,$12.00,FISH,FISHER PRICE,National Trusted Brand,Toys & Sporting,Toys Preschool,Fisher Price,Infant
5405,Fisher Price Float Around Bath Friends BFH74,$12.00,FISH,FISHER PRICE,National Trusted Brand,Toys & Sporting,Toys Preschool,Fisher Price,Infant
5406,Fisher Price Poppity Pop Assorted BGX29,$12.00,FISH,FISHER PRICE,National Trusted Brand,Toys & Sporting,Toys Preschool,Fisher Price,Infant
5577,Fisher Price Roller Blocks Assorted CBL33,$12.00,FISH,FISHER PRICE,National Trusted Brand,Toys & Sporting,Toys Preschool,Fisher Price,Preschool
4367,Hunter Leisure Marbles 80 pack,$4.00,HUNT,HUNTER LEISURE,National Trusted Brand,Toys & Sporting,Toys Outdoor,Balls,Playballs
873844,Minions Light Up Ball,$5.00,MINI,MINIONS,National Trusted Brand,Toys & Sporting,Toys Outdoor,Balls,Playballs
5244607,Fountain Bike & Scooter Ramp 1178,$30.00,FOUN,FOUNTAIN,National Trusted Brand,Toys & Sporting,Sport-Wheel&Access,Skate,Skate Accessories
386081,Formula Sports Australia Brass Darts 11900,$6.00,FORM,FORMULA SPORTS,National Trusted Brand,Toys & Sporting,Sport-Fitns & Game,Family Games,Darts
8232686,Wilson Grand Slam Tennis Balls T1043,$5.00,WILS,WILSON,National Trusted Brand,Toys & Sporting,Sport-Fitns & Game,Tenis Squash Bdmin,Tennis Balls
7389634,Dunlop Soccer Ball Size 5,$5.00,DUNL,DUNLOP,National Trusted Brand,Toys & Sporting,Sport-Fitns & Game,Sportball & Access,Soccer
7389672,Dunlop Football Size 5,$5.00,DUNL,DUNLOP,National Trusted Brand,Toys & Sporting,Sport-Fitns & Game,Sportball & Access,Soccer
7708596,Dunlop Soccer Ball Size 5,$5.00,DUNL,DUNLOP,National Trusted Brand,Toys & Sporting,Sport-Fitns & Game,Sportball & Access,Soccer
7708633,Dunlop Basketball Size 5 Bb-SLZ5B,$5.00,DUNL,DUNLOP,National Trusted Brand,Toys & Sporting,Sport-Fitns & Game,Sportball & Access,Basketballs
8265972,Summit Pump Hose Adaptor SUAC1100,$5.00,SUMT,SUMMIT,National Trusted Brand,Toys & Sporting,Sport-Fitns & Game,Sportball & Access,Accessories
1258875,Reliance 2 pack Inflator Needles,$5.00,RELI,RELIANCE,National Trusted Brand,Toys & Sporting,Sport-Fitns & Game,Sportball & Access,Accessories
6957223,Summit A-League Soccer Ball ALBL0805CLASSIC,$15.00,SUMT,SUMMIT,National Trusted Brand,Toys & Sporting,Sport-Fitns & Game,Sportball & Access,Soccer
6597511,Wilson Jet Varsity Basketball Wil,$10.00,WILS,WILSON,National Trusted Brand,Toys & Sporting,Sport-Fitns & Game,Sportball & Access,Basketballs
19768,Zoggs Ripper Junior Goggles,$5.00,ZOGG,ZOGGS,National Trusted Brand,Toys & Sporting,Sport-Aquatic,Swimming,Goggles
16912,Zoggs Little Ripper Goggles,$5.00,ZOGG,ZOGGS,National Trusted Brand,Toys & Sporting,Party,Partyware,Themed Decoration
5357116,Pool Noodles 3 pack,$6.00,THET,THERMOTEC,National Trusted Brand,Toys & Sporting,Sport-Aquatic,Pool Toys,Mats Chairs Tubes
8271369,Coleman Poncho Adult Blue 1258292,$10.00,COLE,COLEMAN,National Trusted Brand,Toys & Sporting,Camping & Leisure,Camp Access,Camp Accessories
8386970,Coleman 225MM Pegs 10 pack 1337385,$7.00,COLE,COLEMAN,National Trusted Brand,Toys & Sporting,Camping & Leisure,Camp Access,Camp Accessories
8386971,Coleman 300MM Pegs 4 pack 1337386,$6.00,COLE,COLEMAN,National Trusted Brand,Toys & Sporting,Camping & Leisure,Camp Access,Camp Accessories
8387029,Coleman 2.7M Extnsion Pole 1337388,$10.00,COLE,COLEMAN,National Trusted Brand,Toys & Sporting,Camping & Leisure,Camp Access,Camp Accessories
8386248,Trek Wonder Chair Green Trek,$7.50,TREK,TREK,National Trusted Brand,Toys & Sporting,Camping & Leisure,Camp Furniture,Folding Chairs
7646706,Campmaster Butane 12 pack CRV CM220,$13.00,CAMM,CAMPMASTER,National Trusted Brand,Toys & Sporting,Camping & Leisure,Stoves & Access,Fuel
893073,Decor Cargo 2Lt Insulated Bottle,$20.00,DECO,DECOR,National Trusted Brand,Toys & Sporting,Camping & Leisure,Soft Coolers,Coolers Soft
893094,Decor Cargo 2 Bottle Cooler,$20.00,DECO,DECOR,National Trusted Brand,Toys & Sporting,Camping & Leisure,Soft Coolers,Coolers Soft
