name,sku,delivery_lead,manufacturer,Image URL,price,product_type,URL
"Breasley Postureform Deluxe, 3' Single Mattress",breasley_postureform_deluxe_mattressonly_single,1 Week,Breasley,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/s/e/sealy-jubilee-ortho.jpg,108,Mattress,http://www.mynextmattress.co.uk/breasley-postureform-deluxe-3-single-mattress
"Breasley Postureform Deluxe, 4' Small Double Mattress",breasley_postureform_deluxe_mattressonly_small_double,1 Week,Breasley,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/s/e/sealy-jubilee-ortho.jpg,140,Mattress,http://www.mynextmattress.co.uk/breasley-postureform-deluxe-4-small-double-mattress
"Breasley Postureform Deluxe, 4'6 Double Mattress",breasley_postureform_deluxe_mattressonly_double,1 Week,Breasley,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,140,Mattress,http://www.mynextmattress.co.uk/breasley-postureform-deluxe-4-6-double-mattress
"Breasley Postureform Deluxe, 5' Kingsize Mattress",breasley_postureform_deluxe_mattressonly_kingsize,Next Day,Breasley,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,162,Mattress,http://www.mynextmattress.co.uk/breasley-postureform-deluxe-5-kingsize-mattress
"Breasley Postureform Deluxe, 6' Super Kingsize Mattress",breasley_postureform_deluxe_mattressonly_superking,1 Week,Breasley,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,210,Mattress,http://www.mynextmattress.co.uk/breasley-postureform-deluxe-6-super-kingsize-mattress
"Breasley Postureform Supreme, 2'6 Small Single Mattress",breasley_postureform_Supreme_mattressonly_small_single,1 Week,Breasley,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,152,Mattress,http://www.mynextmattress.co.uk/breasley-postureform-supreme-2-6-small-single-mattress
"Breasley Postureform Supreme, 3' Single Mattress",breasley_postureform_Supreme_mattressonly_single,1 Week,Breasley,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,152,Mattress,http://www.mynextmattress.co.uk/breasley-postureform-supreme-3-single-mattress
"Breasley Postureform Supreme, 4' Small Double Mattress",breasley_postureform_Supreme_mattressonly_small_double,1 Week,Breasley,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,206,Mattress,http://www.mynextmattress.co.uk/breasley-postureform-supreme-4-small-double-mattress
"Breasley Postureform Supreme, 4'6 Double Mattress",breasley_postureform_Supreme_mattressonly_double,1 Week,Breasley,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,206,Mattress,http://www.mynextmattress.co.uk/breasley-postureform-supreme-4-6-double-mattress
"Breasley Postureform Supreme, 5' Kingsize Mattress",breasley_postureform_Supreme_mattressonly_kingsize,1 Week,Breasley,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,230,Mattress,http://www.mynextmattress.co.uk/breasley-postureform-supreme-5-kingsize-mattress
"Breasley Postureform Supreme, 6' Super Kingsize Mattress",breasley_postureform_Supreme_mattressonly_superking,1 Week,Breasley,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,274,Mattress,http://www.mynextmattress.co.uk/breasley-postureform-supreme-6-super-kingsize-mattress
"Breasley Postureform Supreme Ortho, 2'6 Small Single Mattress",breasley_postureform_Supreme Ortho_mattressonly_small_single,1 Week,Breasley,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,152,Mattress,http://www.mynextmattress.co.uk/breasley-postureform-supreme-ortho-2-6-small-single-mattress
"Breasley Postureform Supreme Ortho, 3' Single Mattress",breasley_postureform_Supreme Ortho_mattressonly_single,1 Week,Breasley,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,152,Mattress,http://www.mynextmattress.co.uk/breasley-postureform-supreme-ortho-3-single-mattress
"Breasley Postureform Supreme Ortho, 4' Small Double Mattress",breasley_postureform_Supreme Ortho_mattressonly_small_double,1 Week,Breasley,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,206,Mattress,http://www.mynextmattress.co.uk/breasley-postureform-supreme-ortho-4-small-double-mattress
"Breasley Postureform Supreme Ortho, 4'6 Double Mattress",breasley_postureform_Supreme Ortho_mattressonly_double,1 Week,Breasley,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,206,Mattress,http://www.mynextmattress.co.uk/breasley-postureform-supreme-ortho-4-6-double-mattress
"Breasley Postureform Supreme Ortho, 5' Kingsize Mattress",breasley_postureform_Supreme Ortho_mattressonly_kingsize,1 Week,Breasley,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,230,Mattress,http://www.mynextmattress.co.uk/breasley-postureform-supreme-ortho-5-kingsize-mattress
"Breasley Postureform Supreme Ortho, 6' Super Kingsize Mattress",breasley_postureform_Supreme Ortho_mattressonly_superking,1 Week,Breasley,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,274,Mattress,http://www.mynextmattress.co.uk/breasley-postureform-supreme-ortho-6-super-kingsize-mattress
"Breasley Flexcell Pocket 1600 Outlast, 3' Single Mattress",breasley_Flexcell_Pocket_1600_mattressonly_single,1 Week,Breasley,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,288,Mattress,http://www.mynextmattress.co.uk/breasley-flexcell-pocket-16003-single-mattress
"Breasley Flexcell Pocket 1600 Outlast, 4'6 Double Mattress",breasley_Flexcell_Pocket_1600_mattressonly_double,1 Week,Breasley,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,368,Mattress,http://www.mynextmattress.co.uk/breasley-flexcell-pocket-outlast-4-6-double-mattress
"Breasley Flexcell Pocket 1600, 5' Kingsize Mattress",breasley_Flexcell_Pocket_1600_mattressonly_kingsize,1 Week,Breasley,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,408,Mattress,http://www.mynextmattress.co.uk/breasley-flexcell-pocket-1600-5-kingsize-mattress
"Breasley Flexcell Pocket 1600, 6' Super Kingsize Mattress",breasley_Flexcell_Pocket_1600_mattressonly_superking,1 Week,Breasley,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,488,Mattress,http://www.mynextmattress.co.uk/breasley-flexcell-pocket-1600-6-super-kingsize-mattress
"Myers Tranquility, Platform Top, 3' Single Divan",Myers_Tranquility_platform_single,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,298,Divan Bed,http://www.mynextmattress.co.uk/myers-tranquility-platform-top-3-single-divan
"Myers Tranquility, Platform Top, 4' Small Double Divan",Myers_Tranquility_platform_small_double,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,440,Divan Bed,http://www.mynextmattress.co.uk/myers-tranquility-platform-top-4-small-double-divan
"Myers Tranquility, Platform Top, 4'6 Double Divan",Myers_Tranquility_platform_double,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,440,Divan Bed,http://www.mynextmattress.co.uk/myers-tranquility-platform-top-4-6-double-divan
"Myers Tranquility, Platform Top, 5' Kingsize Divan",Myers_Tranquility_platform_kingsize,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,490,Divan Bed,http://www.mynextmattress.co.uk/myers-tranquility-platform-top-5-kingsize-divan
"Myers Tranquility, Platform Top, 6' Super Kingsize Divan",Myers_Tranquility_platform_superking,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,590,Divan Bed,http://www.mynextmattress.co.uk/myers-tranquility-platform-top-6-super-kingsize-divan
"Myers Tranquility, Platform Top, 2 Drawer, 3' Single Divan",Myers_Tranquility_platform2_single,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,298,Divan Bed,http://www.mynextmattress.co.uk/myers-tranquility-platform-top-2-drawer-3-single-divan
"Myers Tranquility, Platform Top, 2 Drawer, 4' Small Double Divan",Myers_Tranquility_platform2_small_double,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,440,Divan Bed,http://www.mynextmattress.co.uk/myers-tranquility-platform-top-2-drawer-4-small-double-divan
"Myers Tranquility, Platform Top, 2 Drawer, 4'6 Double Divan",Myers_Tranquility_platform2_double,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,440,Divan Bed,http://www.mynextmattress.co.uk/myers-tranquility-platform-top-2-drawer-4-6-double-divan
"Myers Tranquility, Platform Top, 2 Drawer, 5' Kingsize Divan",Myers_Tranquility_platform2_kingsize,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,490,Divan Bed,http://www.mynextmattress.co.uk/myers-tranquility-platform-top-2-drawer-5-kingsize-divan
"Myers Tranquility, Platform Top, 4 Drawer, 4' Small Double Divan",Myers_Tranquility_platform4_small_double,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,490,Divan Bed,http://www.mynextmattress.co.uk/myers-tranquility-platform-top-4-drawer-4-small-double-divan
"Myers Tranquility, Platform Top, 4 Drawer, 4'6 Double Divan",Myers_Tranquility_platform4_double,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,490,Divan Bed,http://www.mynextmattress.co.uk/myers-tranquility-platform-top-4-drawer-4-6-double-divan
"Myers Tranquility, Platform Top, 4 Drawer, 5' Kingsize Divan",Myers_Tranquility_platform4_kingsize,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,540,Divan Bed,http://www.mynextmattress.co.uk/myers-tranquility-platform-top-4-drawer-5-kingsize-divan
"Myers Tranquility, Platform Top, 4 Drawer, 6' Super Kingsize Divan",Myers_Tranquility_platform4_superking,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,690,Divan Bed,http://www.mynextmattress.co.uk/myers-tranquility-platform-top-4-drawer-6-super-kingsize-divan
"Myers Tranquility, 3' Single Mattress",Myers-Tranquility-single-mattress,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,180,Mattress,http://www.mynextmattress.co.uk/myers-tranquility-3-single-mattress
"Myers Tranquility, 4'6 Double Mattress",Myers-Tranquility-double-mattress,Next Day,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,240,Mattress,http://www.mynextmattress.co.uk/myers-tranquility-4-6-double-mattress
"Myers Tranquility, 5' Kingsize Mattress",Myers-Tranquility-Kingsize-mattress,Next Day,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,280,Mattress,http://www.mynextmattress.co.uk/myers-tranquility-5-kingsize-mattress
"Myers Tranquility, 6' Super Kingsize Mattress",Myers-Tranquility-super-kingsize-mattress,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,380,Mattress,http://www.mynextmattress.co.uk/myers-tranquility-6-super-kingsize-mattress
"Myers Tranquility, 4' Small Double Mattress",myers-tranquility-4-small-double-mattress,Next Day,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,240,Mattress,http://www.mynextmattress.co.uk/myers-tranquility-4-small-double-mattress
Myers Tranquility Divan and Mattress,Myers_Tranquility,Next Day,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,190,Mattress,http://www.mynextmattress.co.uk/myers-tranquility-divan-and-mattress
"Myers Comodita, 4' Small Double Mattress",Myers_Comodita_mattressonly_small_double,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,250,Mattress,http://www.mynextmattress.co.uk/myers-comodita-4-small-double-mattress
"Myers Comodita Sprung Edge, 3' Single Divan",Myers_Comodita_sprung_edge_single,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,300,Divan Bed,http://www.mynextmattress.co.uk/myers-conforma-sprung-edge-3-single-divan
"Myers Comodita, Sprung Edge, 4' Small Double Divan",Myers_Comodita_sprung_edge_small_double,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-tranquility_1.jpg,440,Divan Bed,http://www.mynextmattress.co.uk/myers-comodita-sprung-edge-4-small-double-divan
"Myers Comodita, Sprung Edge, 4'6 Double Divan",Myers_Comodita_sprung_edge_double,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-conforma_1.jpg,440,Divan Bed,http://www.mynextmattress.co.uk/myers-comodita-sprung-edge-4-6-double-divan
"Myers Comodita, Sprung Edge, 5' Kingsize Divan",Myers_Comodita_sprung_edge_kingsize,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-conforma_1.jpg,490,Divan Bed,http://www.mynextmattress.co.uk/myers-comodita-sprung-edge-5-kingsize-divan
"Myers Comodita, Sprung Edge, 6' Super Kingsize Divan",Myers_Comodita_sprung_edge_superking,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-conforma_1.jpg,590,Divan Bed,http://www.mynextmattress.co.uk/myers-comodita-sprung-edge-6-super-kingsize-divan
"Myers Comodita, Sprung Edge, 2 Drawer, 3' Single Divan",Myers_Comodita_sprung_edge2_single,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-conforma_1.jpg,300,Divan Bed,http://www.mynextmattress.co.uk/myers-comodita-sprung-edge-2-drawer-3-single-divan
"Myers Comodita, Sprung Edge, 2 Drawer, 4' Small Double Divan",Myers_Comodita_sprung_edge2_small_double,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-conforma_1.jpg,440,Divan Bed,http://www.mynextmattress.co.uk/myers-comodita-sprung-edge-2-drawer-4-small-double-divan
"Myers Comodita, Sprung Edge, 2 Drawer, 4'6 Double Divan",Myers_Comodita_sprung_edge2_double,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-conforma_1.jpg,440,Divan Bed,http://www.mynextmattress.co.uk/myers-comodita-sprung-edge-2-drawer-4-6-double-divan
"Myers Comodita, Sprung Edge, 2 Drawer, 5' Kingsize Divan",Myers_Comodita_sprung_edge2_kingsize,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-conforma_1.jpg,490,Divan Bed,http://www.mynextmattress.co.uk/myers-comodita-sprung-edge-2-drawer-5-kingsize-divan
"Myers Comodita, Sprung Edge, 4 Drawer, 4' Small Double Divan",Myers_Comodita_sprung_edge4_small_double,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-conforma_1.jpg,490,Divan Bed,http://www.mynextmattress.co.uk/myers-comodita-sprung-edge-4-drawer-4-small-double-divan
"Myers Comodita, Sprung Edge, 4 Drawer, 4'6 Double Divan",Myers_Comodita_sprung_edge4_double,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-conforma_1.jpg,490,Divan Bed,http://www.mynextmattress.co.uk/myers-comodita-sprung-edge-4-drawer-4-6-double-divan
"Myers Comodita , Sprung Edge, 4 Drawer, 5' Kingsize Divan",Myers_Comodita_sprung_edge4_kingsize,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-conforma_1.jpg,540,Divan Bed,http://www.mynextmattress.co.uk/myers-comodita-sprung-edge-4-drawer-5-kingsize-divan
"Myers Comodita, Sprung Edge, 4 Drawer, 6' Super Kingsize Divan",Myers_Comodita_sprung_edge4_superking,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-conforma_1.jpg,690,Divan Bed,http://www.mynextmattress.co.uk/myers-comodita-sprung-edge-4-drawer-6-super-kingsize-divan
"Myers Comodita, 3' Single Mattress",Myers-Comodita-single-mattress,Next Day,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-conforma_1.jpg,190,Mattress,http://www.mynextmattress.co.uk/myers-comodita-3-single-mattress
"Myers Comodita, 4'6 Double Mattress",Myers-Comodita-double-mattress,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-conforma_1.jpg,250,Mattress,http://www.mynextmattress.co.uk/myers-comodita-4-6-double-mattress
"Myers Comodita, 5' Kingsize Mattress",Myers-Comodita-Kingsize-mattress,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-conforma_1.jpg,290,Mattress,http://www.mynextmattress.co.uk/myers-comodita-5-kingsize-mattress
"Myers Comodita, 6' Super Kingsize Mattress",Myers-Comodita-super-kingsize-mattress,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-conforma_1.jpg,370,Mattress,http://www.mynextmattress.co.uk/myers-comodita-6-super-kingsize-mattress
Myers Comodita Divan and Mattress,Myers_Comodita,2 Weeks,Myers,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/m/y/myers-conforma_1.jpg,203,Mattress,http://www.mynextmattress.co.uk/myers-comodita-divan-and-mattress
"SleepShaper Original 20 Outlast, 3' Single Mattress",SleepShaper_Original 20 Outlast_mattressonly_single,1 Week,SleepShaper,http://www.mynextmattress.co.uk/media/catalog/product/cache/1/thumbnail/452x400/9df78eab33525d08d6e5fb8d27136e95/s/h/shakespeare-vasco-king-mattress-divan-bed-1.jpg,348,Mattress,http://www.mynextmattress.co.uk/sleepshaper-original-20-outlast-3-single-mattress
