SKU,BRAND,NAME,PRODUCT CODE,PRICE,AVAILABILITY,CAT LONG,URL
04042010293118,Epiphone,Casino Cherry ETCACHCH1,ETCACHCH1,459.00,1,Guitars - Electric - Semi Acoustic,http://www.guitarguitar.co.uk/electric_guitars_detail.asp?stock=04042010293118
14032715441532,Epiphone,PRO-1 Acoustic Trans Blue EAPRTLCH1,EAPRTLCH1,99.00,0,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=14032715441532
10081712210038,Epiphone,MM50E Pro Electric Mandolin Natural EF5EVNNH1,EF5EVNNH1,499.00,0,Folk - Mandolin,http://www.guitarguitar.co.uk/mandolins_detail.asp?stock=10081712210038
14020712432888,Epiphone,1963 EJ-45 Ebony EAE5EBNH3,EAE5EBNH3,139.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=14020712432888
15030914482732,Epiphone,Les Paul Standard Plus Top Pro Antique Natural EN1SANNH3,EN1SANNH3,369.00,1,Guitars - Electric - Solid Body,http://www.guitarguitar.co.uk/electric_guitars_detail.asp?stock=15030914482732
15030610375032,Epiphone,Les Paul Traditional Pro Metallic Gold ENLTMGSNH3,ENLTMGSNH3,349.00,1,Guitars - Electric - Solid Body,http://www.guitarguitar.co.uk/electric_guitars_detail.asp?stock=15030610375032
14012214512458,Epiphone,Casino Coupe Natural ETCCNANH1,ETCCNANH1,355.00,1,Guitars - Electric - Semi Acoustic,http://www.guitarguitar.co.uk/electric_guitars_detail.asp?stock=14012214512458
08071609515829,Epiphone,SG Special Ebony Chrome Hardware ESGSEBCH1,ESGSEBCH1,145.00,1,Guitars - Electric - Solid Body,http://www.guitarguitar.co.uk/electric_guitars_detail.asp?stock=08071609515829
05080214413928,Martin,Backpacker 11GBPC,GBPC,239.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=05080214413928
04031019034818,Martin,LXM,LXM,329.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=04031019034818
13040916402758,Martin,LXK2              ,LXK2,329.00,0,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=13040916402758
06110816442929,Martin,LXBLACK,LXBLACK,329.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=06110816442929
07080316084428,Martin,LX1 ,LX1,345.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=07080316084428
04031019184518,Martin,LXME ,LXME,389.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=04031019184518
08082816154628,Martin,LX1E ,LX1E,409.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=08082816154628
13052013203258,Martin,DXK2AE,DXK2AE,509.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=13052013203258
11020315414628,Martin,DX1AE,DX1AE,539.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=11020315414628
10060215353558,Martin,DX1RAE,DX1RAE,539.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=10060215353558
10060215321158,Martin,DX1KAE ,DX1KAE,539.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=10060215321158
10062512014031,Martin,D12X1AE,D12X1AE,609.00,1,Guitars - Acoustic - 12 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=10062512014031
10060215383258,Martin,000X1AE,000X1AE,539.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=10060215383258
11012717071429,Martin,DRS-1,DRS-1,729.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=11012717071429
12012812225588,Martin,DRS-2 ,DRS-2,799.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=12012812225588
14030713211932,Martin,DRSGT ,DRSGT,949.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=14030713211932
13112511500532,Martin,000RS-1,000RS1,729.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=13112511500532
14030713355032,Martin,000RSGT,000RSGT,949.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=14030713355032
10022516225428,Martin,D-15M,D15M,1099.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=10022516225428
10111610484419,Martin,00-15M,0015M,1099.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=10111610484419
13032013555958,Martin,00-15MEUK Fishman® Thinline® Gold+Nat UK Only,0015MEUK,1299.00,0,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=13032013555958
10022516273028,Martin,000-15M,00015M,1099.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=10022516273028
13010511370758,Martin,000-15MEUK Fishman® Thinline® Gold + Nat UK Only,00015MEUK,1299.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=13010511370758
12012812351488,Martin,GPCPA5 (no case) ,GPCPA5,799.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=12012812351488
12031313062158,Martin,GPCPA5K (no case) ,GPCPA5K,799.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=12031313062158
14012311112532,Martin,GPCPA5 BLACK (no case) ,GPCPA5BLACK,799.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=14012311112532
13103115271958,Martin,OMCPA5 BLACK (no case),OMCPA5BLACK,799.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=13103115271958
11040116415768,Martin,DCPA4,DCPA4,1199.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=11040116415768
11012717050929,Martin,GPCPA4,GPCPA4,1199.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=11012717050929
12061211111619,Martin,GPCPA4 Rosewood  ,GPCPA4 ROSEWOOD,1299.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=12061211111619
11040116440268,Martin,OMCPA4,OMCPA4,1199.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=11040116440268
13103114482358,Martin,GPC12PA4 ,GPC12PA4,1299.00,1,Guitars - Acoustic - 12 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=13103114482358
13021409433458,Martin,BCPA4     Acoustic Bass,BCPA4,1399.00,1,Guitars - Bass - Semi Acoustic,http://www.guitarguitar.co.uk/bass_guitars_detail.asp?stock=13021409433458
13052115593432,Martin,GPCPA1 Plus,GPCPA1PLUS,2699.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=13052115593432
04042210433818,Martin,D-16GT,D16GT,1079.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=04042210433818
14030713401132,Martin,000-18E Retro ,00018ERETRO,2149.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=14030713401132
13032014284858,Martin,D18E Retro,D18ERETRO,2149.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=13032014284858
12082511292432,Martin,HD28E Retro ,HD28ERETRO,2749.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=12082511292432
12060613575839,Martin,D-18 ,D18,1779.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=12060613575839
12111216570658,Martin,D-18EUK Fishman® Thinline® Gold+ Nat UK Only ,D18E UK,1949.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=12111216570658
04042211024818,Martin,D-28,D28,1899.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=04042211024818
12111215564832,Martin,D-28EUK Fishman® Thinline® Gold+ Nat UK Only,D28EUK,1999.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=12111215564832
05062414030628,Martin,D12-28,D1228,1999.00,1,Guitars - Acoustic - 12 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=05062414030628
04042211092418,Martin,HD-28,HD28,2199.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=04042211092418
04042211060818,Martin,D-35,D35,1999.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=04042211060818
07072412144328,Martin,HD-35,HD35,2299.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=07072412144328
04042211123118,Martin,D-41,D41,3249.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=04042211123118
05062413582128,Martin,D-42,D42,4199.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=05062413582128
05062413531528,Martin,D-45,D45,6499.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=05062413531528
06083016134828,Martin,J-40,J40,2899.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=06083016134828
14061713390932,Martin,000-18 New Updated Vintage Inspired Model,000-18,1829.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=14061713390932
04042211140818,Martin,000-28,00028,2039.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=04042211140818
05051914492328,Martin,000-42 ,00042,4199.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=05051914492328
14031110214858,Martin,OM-28,OM28,2379.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=14031110214858
12082212181467,Martin,OM-21 ,OM21,1899.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=12082212181467
11112313302958,Martin,OM-42,OM42,4199.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=11112313302958
04042211182018,Martin,000-28EC,00028EC,2799.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=04042211182018
12111212353458,Martin,000C Nylon (12 Fret),000CNYLON,1399.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=12111212353458
14031110390058,Martin,GPC AURA GT,GPCAURAGT,1999.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=14031110390058
10072917070429,Martin,00015ML,00015ML,1099.00,1,Guitars - Acoustic - LH,http://www.guitarguitar.co.uk/left_guitars_detail.asp?stock=10072917070429
11051615451617,Martin,000X1AEL,000X1AEL,539.00,1,Guitars - Acoustic - LH,http://www.guitarguitar.co.uk/left_guitars_detail.asp?stock=11051615451617
10121316531118,Martin,0015ML,0015ML,1099.00,0,Guitars - Acoustic - LH,http://www.guitarguitar.co.uk/left_guitars_detail.asp?stock=10121316531118
06030811391319,Martin,D28L,D28L,1899.00,1,Guitars - Acoustic - LH,http://www.guitarguitar.co.uk/left_guitars_detail.asp?stock=06030811391319
08102817333128,Martin,LX1L,LX1L,345.00,1,Guitars - Acoustic - LH,http://www.guitarguitar.co.uk/left_guitars_detail.asp?stock=08102817333128
10062516122338,Martin,OM21L,OM21L,1899.00,1,Guitars - Acoustic - LH,http://www.guitarguitar.co.uk/left_guitars_detail.asp?stock=10062516122338
05040712462718,Martin,HD-28L,HD28L,2149.00,1,Guitars - Acoustic - LH,http://www.guitarguitar.co.uk/left_guitars_detail.asp?stock=05040712462718
04092116394328,Martin,HD-35L,HD35L,2249.00,0,Guitars - Acoustic - LH,http://www.guitarguitar.co.uk/left_guitars_detail.asp?stock=04092116394328
150608287163002,Martin,D-18L,D18L,1779.00,1,Guitars - Acoustic - LH,http://www.guitarguitar.co.uk/left_guitars_detail.asp?stock=150608287163002
15011311081532,Martin,000-15M Burst New for 2015,00015MBURST,1299.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=15011311081532
15011311094232,Martin,Dreadnought Junior NAMM 15,DJR,599.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=15011311094232
15012809585658,Martin,015M Westside Custom VIII Mahogany Signed By Chris Martin,015M,1149.00,1,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=15012809585658
160112292400002,Martin,DC-15ME Featuring Matrix VT Enhance,DC15ME,1599.00,0,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=160112292400002
160112292401002,Martin,OMC-15ME Featuring Matrix VT Enhance,OMC15ME,1599.00,0,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=160112292401002
160112292402002,Martin,000-17 Whiskey Sunset,00017WHISKEYSUNSET,1629.00,0,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=160112292402002
160112292403002,Martin,000-17 Black Smoke,00017BLACKSMOKE,1629.00,0,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=160112292403002
160112292404002,Martin,00L-17 Whiskey Sunset,00L17WHISKEYSUNSET,1629.00,0,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=160112292404002
160112292405002,Martin,00L-17 Black Smoke,00L17BLACKSMOKE,1629.00,0,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=160112292405002
160112292408002,Martin,DC-18E,DC18E,2449.00,0,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=160112292408002
160112292409002,Martin,GPC-18E,GPC18E,2449.00,0,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=160112292409002
160112292412002,Martin,OMC-35E,OMC35E,2699.00,0,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=160112292412002
160112292413002,Martin,GPC-35E,GPC35E,2699.00,0,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=160112292413002
160112292414002,Martin,OMC-18E,OMC18E,2449.00,0,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=160112292414002
160112292415002,Martin,OMC-28E,OMC28E,2649.00,0,Guitars - Acoustic - 6 String,http://www.guitarguitar.co.uk/acoustic_guitars_detail.asp?stock=160112292415002
06103013065329,Marshall,JVM410H 100 Watt All Valve 4 Channel Head,JVM410H  ,1269.00,1,Amp - Electric - Head,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=06103013065329
06103013091129,Marshall,"JVM410C 100 Watt All Valve 2x12"" 4 Channel Combo",JVM410C  ,1489.00,1,Amp - Electric - Combo,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=06103013091129
07120513042129,Marshall,JVM205H 50 Watt All Valve 2 Channel Head,JVM205H ,1039.00,1,Amp - Electric - Head,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=07120513042129
07120513072529,Marshall,"JVM215C 50 Watt All Valve 1x12"" 2 Channel Combo",JVM215C ,1169.00,1,Amp - Electric - Combo,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=07120513072529
04072716230028,Marshall,"1974X Re-issue of 18W / 1x12"" Handwired Combo with Tremolo",1974X ,1649.00,1,Amp - Electric - Combo,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=04072716230028
05062812095819,Marshall,1959HW Handwired 1959 Head ,1959HW ,1769.00,1,Amp - Electric - Head,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=05062812095819
14061114580617,Marshall,2245THW Handwired 30 watt JTM45 Head with Tremelo,2245THW,2129.00,1,Amp - Electric - Head,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=14061114580617
14030117555931,Marshall,1958X Handwired 18 watt 2x10 Combo with Tremelo,1958X,1699.00,1,Amp - Electric - Combo,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=14030117555931
04072716061528,Marshall,JCM800 2203-01 100W Valve Head ,JCM800 2203-01,1649.00,1,Amp - Electric - Head,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=04072716061528
04061716510318,Marshall,"1960A  300W 4x12"" Switchable Mono / Stereo Angled Cabinet ",1960A ,599.00,1,Amp - Electric - Cab,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=04061716510318
04072716040128,Marshall,"1936 150W 2x12"" Mono / 75W + 75W Stereo Cabinet ",1936,419.00,1,Amp - Electric - Cab,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=04072716040128
14012311323932,Marshall,DSL5C 5W Valve 1x10 Combo,DSL5C,389.00,1,Amp - Electric - Combo,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=14012311323932
12071815592532,Marshall,DSL15H 15W Valve Head,DSL15H,389.00,1,Amp - Electric - Head,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=12071815592532
12071816172432,Marshall,DSL15C 15W 1x12 Combo,DSL15C,489.00,1,Amp - Electric - Combo,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=12071816172432
12071816120932,Marshall,DSL40C 40W 1x12 Combo,DSL40C,599.00,1,Amp - Electric - Combo,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=12071816120932
12071816102932,Marshall,DSL100H 100W Valve Head,DSL100H,699.00,1,Amp - Electric - Head,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=12071816102932
11112415451839,Marshall,MG10CF 10W Guitar Combo - Sliver Panel,MG10CF,57.00,1,Amp - Electric - Combo,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=11112415451839
11101011265931,Marshall,MG15CF 15W Guitar Combo,MG15CF,69.00,1,Amp - Electric - Combo,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=11101011265931
11101812434947,Marshall,MG15CFR 15W Guitar Combo with spring reverb,MG15CFR,89.00,1,Amp - Electric - Combo,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=11101812434947
11101011291231,Marshall,MG15CFX 15W Programmable Guitar Combo with Reverb & Digital Effects,MG15CFX,127.00,0,Amp - Electric - Combo,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=11101011291231
11101011310331,Marshall,MG30CFX 30W Programmable Guitar Combo with Reverb & Digital Effects,MG30CFX,159.00,1,Amp - Electric - Combo,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=11101011310331
12012917181532,Marshall,"MG101CFX 100W Programmable Guitar Combo with Reverb & Digital Effects. 1 x 12"" Speaker",MG101CFX,279.00,1,Amp - Electric - Combo,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=12012917181532
11121212213649,Marshall,"MG102CFX 100W Programmable Guitar Combo with Reverb & Digital Effects. 2 x 12"" Speakers",MG102CFX,299.00,0,Amp - Electric - Combo,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=11121212213649
11101011321931,Marshall,MG100HCFX 100W Programmable Guitar Amplifier Head. Reverb and digital Onboard Effects,MG100HCFX,239.00,1,Amp - Electric - Head,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=11101011321931
11101812465647,Marshall,"MG412ACF 120W 4 x 12"" Angled Cabinet for use with MG100HCFX",MG412ACF,209.00,0,Amp - Electric - Cab,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=11101812465647
04042212260018,Marshall,AS50D 50W Acoustic Soloist Combo with Digital Chorus & Reverb ,AS50D ,289.00,1,Amp - Acoustic,http://www.guitarguitar.co.uk/acoustic_amps_detail.asp?stock=04042212260018
04042212294318,Marshall,AS100D 50W Stereo Acoustic Combo with Digital Effects,AS100D ,499.00,1,Amp - Acoustic,http://www.guitarguitar.co.uk/acoustic_amps_detail.asp?stock=04042212294318
04042212311918,Marshall,MS-2 Micro Amp (Black),MS-2 ,25.00,1,Amp - Electric - Combo,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=04042212311918
08072615222128,Marshall,MS-2R Micro Amp (Red) ,MS-2R ,25.00,1,Amp - Electric - Combo,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=08072615222128
05062812574519,Marshall,MS-2C Micro Amp (Classic Grey) ,MS-2C,25.00,1,Amp - Electric - Combo,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=05062812574519
04042212333118,Marshall,MS-4 Micro Stack (Black) ,MS-4 ,29.00,1,Amp - Electric - Combo,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=04042212333118
160121292587008,Marshall,CODE100 2x12 Combo,CODE100,349.00,0,Amp - Electric - Combo,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=160121292587008
160121292588008,Marshall,CODE100H 100 Watt Head,CODE100H,289.00,0,Amp - Electric - Head,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=160121292588008
160121292589008,Marshall,CODE25 1x10 Combo,CODE25,169.00,0,Amp - Electric - Combo,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=160121292589008
160121292590008,Marshall,CODE412 4x12 Speaker Cab,CODE412,199.00,0,Amp - Electric - Cab,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=160121292590008
160121292591008,Marshall,CODE50 1x12 Combo,CODE50,229.00,0,Amp - Electric - Combo,http://www.guitarguitar.co.uk/electric_amps_detail.asp?stock=160121292591008
09112511032028,Boss,TU-3,TU3,58.00,1,Pedals - FX Single Tuner,http://www.guitarguitar.co.uk/pedals_s_detail.asp?stock=09112511032028
11011410404032,Boss,RC-3,RC-3,139.00,1,Pedals - FX Single - Looper,http://www.guitarguitar.co.uk/pedals_s_detail.asp?stock=11011410404032
14082816032632,Boss,RC-1,RC-1,75.00,1,Pedals - FX Single - Looper,http://www.guitarguitar.co.uk/pedals_s_detail.asp?stock=14082816032632
11011410421132,Boss,RC-30,RC30,189.00,1,Pedals - FX Single - Looper,http://www.guitarguitar.co.uk/pedals_s_detail.asp?stock=11011410421132
04052410171618,Boss,DS-1,DS1,43.00,1,Pedals - FX Single - Overdrive / Distortion,http://www.guitarguitar.co.uk/pedals_s_detail.asp?stock=04052410171618
04120715200728,Boss,BD-2,BD2,66.00,1,Pedals - FX Single - Overdrive / Distortion,http://www.guitarguitar.co.uk/pedals_s_detail.asp?stock=04120715200728
10020614065631,Boss,ME-25,ME25,139.00,1,Pedals - FX Multi,http://www.guitarguitar.co.uk/pedals_multi_detail.asp?stock=10020614065631
06022113092729,Boss,BCB-60,BCB60,99.00,1,Pedals - Boards / Cases,http://www.guitarguitar.co.uk/pedals_boards_detail.asp?stock=06022113092729
150707287957002,Boss,RV-6,RV6,115.00,1,Pedals - FX Single - Reverb / Delay,http://www.guitarguitar.co.uk/pedals_s_detail.asp?stock=150707287957002
04052410201418,Boss,SD-1,SD1,43.00,1,Pedals - FX Single - Overdrive / Distortion,http://www.guitarguitar.co.uk/pedals_s_detail.asp?stock=04052410201418
14010911324532,Boss,ME-80,ME80,229.00,1,Pedals - FX Multi,http://www.guitarguitar.co.uk/pedals_multi_detail.asp?stock=14010911324532
08042811272338,Boss,DD-7,DD7,119.00,1,Pedals - FX Single - Reverb / Delay,http://www.guitarguitar.co.uk/pedals_s_detail.asp?stock=08042811272338
12011813131249,Boss,GT-100,GT100,309.00,1,Pedals - FX Multi,http://www.guitarguitar.co.uk/pedals_multi_detail.asp?stock=12011813131249
04052410215218,Boss,CH-1,CH1,66.00,1,Pedals - FX Single - Modulation,http://www.guitarguitar.co.uk/pedals_s_detail.asp?stock=04052410215218
04120713152928,Boss,CS-3,CS3,66.00,1,Pedals - FX Single - Compressor,http://www.guitarguitar.co.uk/pedals_s_detail.asp?stock=04120713152928
04101517373018,Boss,NS-2,NS2,66.00,1,Pedals - FX Single Equalizer (EQ),http://www.guitarguitar.co.uk/pedals_s_detail.asp?stock=04101517373018
04052410150218,Boss,CE-5,CE5,75.00,1,Pedals - FX Single - Modulation,http://www.guitarguitar.co.uk/pedals_s_detail.asp?stock=04052410150218
11091510100558,Boss,RC-300,RC300,389.00,1,Pedals - FX Single - Looper,http://www.guitarguitar.co.uk/pedals_s_detail.asp?stock=11091510100558
06051911063018,Boss,OC-3,OC3,95.00,1,Pedals - FX Single - Modulation,http://www.guitarguitar.co.uk/pedals_s_detail.asp?stock=06051911063018
10082716272532,Boss,PS-6,PS6,115.00,1,Pedals - FX Single - Modulation,http://www.guitarguitar.co.uk/pedals_s_detail.asp?stock=10082716272532
04052410162818,Boss,DD-3,DD3,99.00,1,Pedals - FX Single - Reverb / Delay,http://www.guitarguitar.co.uk/pedals_s_detail.asp?stock=04052410162818
05033017180028,Boss,GE-7,GE7,66.00,1,Pedals - FX Single Equalizer (EQ),http://www.guitarguitar.co.uk/pedals_s_detail.asp?stock=05033017180028
09051111044128,Boss,BCB-30,BCB30,23.00,1,Pedals - Boards / Cases,http://www.guitarguitar.co.uk/pedals_boards_detail.asp?stock=09051111044128
05120913044028,Boss,DS-2,DS2,53.00,1,Pedals - FX Single - Overdrive / Distortion,http://www.guitarguitar.co.uk/pedals_s_detail.asp?stock=05120913044028
06112212430518,Boss,FS-5U,FS5U,22.00,1,Pedals - FX Single - Switching / Selectors,http://www.guitarguitar.co.uk/pedals_s_detail.asp?stock=06112212430518
07061511285928,Boss,FS-6,FS6,46.00,1,Pedals - FX Single - Switching / Selectors,http://www.guitarguitar.co.uk/pedals_s_detail.asp?stock=07061511285928
06021714554618,Boss,TR-2,TR2,75.00,1,Pedals - FX Single - Modulation,http://www.guitarguitar.co.uk/pedals_s_detail.asp?stock=06021714554618
11069999990004,Boss,MICRO BR BR-80,BR80,155.00,1,RS - Recording Equipment - Multitracks,http://www.guitarguitar.co.uk/recording-studio/detail.asp?stock=11069999990004
06053114441729,Boss,AC-3,AC3,95.00,1,Pedals - FX Single Equalizer (EQ),http://www.guitarguitar.co.uk/pedals_s_detail.asp?stock=06053114441729
