identifier,sku,name,price,url,category,brand,image_url,shipping_cost,stock
,,Nokia N97 Mini Battery + External Charging Kit,30,http://www.mobicity.co.nz/speedy-battery-charger-nokia-n97-mini-1100-mah.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/p/speedy_battery_only_1_7.jpg,,
,,Nokia N97 Battery + External Charging Kit,30,http://www.mobicity.co.nz/speedy-battery-charger-nokia-n97-1200-mah.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/p/speedy_battery_only_1_6.jpg,,
,,Nokia N900 Battery + External Charging Kit,30,http://www.mobicity.co.nz/speedy-battery-charger-nokia-n900-1150-mah.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/p/speedy_battery_only_1_5.jpg,,
,,Nokia E75 Battery + External Charging Kit,30,http://www.mobicity.co.nz/speedy-battery-charger-nokia-e75-900-mah.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/p/speedy_battery_only_1_4.jpg,,
,,Nokia E72 Battery + External Charging Kit,30,http://www.mobicity.co.nz/speedy-battery-charger-nokia-e72-1200-mah.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/p/speedy_battery_only_1_3.jpg,,
,,Nokia E63 Battery + External Charging Kit,30,http://www.mobicity.co.nz/speedy-battery-charger-nokia-e63-1200-mah.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/p/speedy_battery_only_1_2.jpg,,
,,Nokia E6 Battery + External Charging Kit,30,http://www.mobicity.co.nz/speedy-battery-charger-nokia-e6-1200-mah.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/p/speedy_battery_only_1_1.jpg,,
,,HTC Desire Z Ultra Screen Protector,12,http://www.mobicity.co.nz/htc-desire-z-ultra-screen-protector.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_desire_z_ultra_screen_protector_1.jpg,,
,,Samsung Galaxy Nexus TPU Silicon Case Blue,12.9,http://www.mobicity.co.nz/samsung-galaxy-nexus-tpu-silicon-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_galaxy_nexus_tpu_silicon_case_1_2.jpg,,
,,Samsung Galaxy Nexus TPU Silicon Case Grey,12.9,http://www.mobicity.co.nz/samsung-galaxy-nexus-tpu-silicon-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_galaxy_nexus_tpu_silicon_case_1_2.jpg,,
,,Samsung Galaxy Nexus TPU Silicon Case Pink,12.9,http://www.mobicity.co.nz/samsung-galaxy-nexus-tpu-silicon-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_galaxy_nexus_tpu_silicon_case_1_2.jpg,,
,,Samsung Galaxy Nexus TPU Silicon Case Purple,12.9,http://www.mobicity.co.nz/samsung-galaxy-nexus-tpu-silicon-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_galaxy_nexus_tpu_silicon_case_1_2.jpg,,
,,Samsung Galaxy Nexus TPU Silicon Case Red,12.9,http://www.mobicity.co.nz/samsung-galaxy-nexus-tpu-silicon-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_galaxy_nexus_tpu_silicon_case_1_2.jpg,,
,,Samsung Galaxy Nexus TPU Silicon Case White,12.9,http://www.mobicity.co.nz/samsung-galaxy-nexus-tpu-silicon-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_galaxy_nexus_tpu_silicon_case_1_2.jpg,,
,,Samsung Galaxy Nexus Battery,24,http://www.mobicity.co.nz/samsung-galaxy-nexus-battery-40139.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_galaxy_nexus_battery_1.jpg,,
,,Samsung Galaxy Nexus Charging Cradle with Extra Battery Charger,49,http://www.mobicity.co.nz/samsung-galaxy-nexus-charging-cradle-with-battery-charger.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_galaxy_nexus_charging_cradle_with_battery_charger_1.jpg,,
,,Samsung Galaxy Note Car Holder with Long Extension,5,http://www.mobicity.co.nz/samsung-galaxy-note-car-holder-with-long-extension.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_galaxy_note_car_holder_with_long_extension_2.jpg,,
,,Samsung Galaxy Note Car Holder with Short Extension,5,http://www.mobicity.co.nz/samsung-galaxy-note-car-holder-with-short-extension.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_galaxy_note_car_holder_with_short_extension_2.jpg,,
,,HTC Sensation XL Leather Case - Vertical Type,18,http://www.mobicity.co.nz/htc-sensation-xl-leather-case-vertical.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_sensation_xl_leather_case_vertical_1.jpg,,
,,HTC Radar Leather Case - Vertical Type,39,http://www.mobicity.co.nz/htc-radar-leather-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc-radar-lc.jpg,,
,,HTC Titan Leather Case - Vertical Type,18,http://www.mobicity.co.nz/htc-titan-leather-case-vertical-type.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_titan_leather_case__vertical_type_1.jpg,,
,,HTC Sensation XL Charging Cradle,18,http://www.mobicity.co.nz/htc-sensation-xl-charging-cradle.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc-sensation-xl-ucc.jpg,,
,,Samsung P6200 cover with bluetooth keyboard,30,http://www.mobicity.co.nz/samsung-p6200-cover-with-bluetooth-keyboard.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_p6200_cover_with_bluetooth_keyboard_1.jpg,,
,,"MHL to HDMI F 200mm White, (MicroUSB to HDMI A/F)",16,http://www.mobicity.co.nz/mhl-to-hdmi-f-200mm-white-microusb-to-hdmi-a-f.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/c/b/cb-169-200.jpg,,
,,Oona Multi-Surface Suction Smartphone Stand,60,http://www.mobicity.co.nz/oona-multi-surface-suction-smartphone-stand.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/o/o/oona_multi-surface_suction_smartphone_stand_3_1.jpg,,
,,Olloclip Lens for iPhone 4/4S Black,120.9,http://www.mobicity.co.nz/olloclip-lens-for-iphone-4-4s.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/o/l/olloclip_iphone_camera_lens_1_1.jpg,,
,,Olloclip Lens for iPhone 4/4S Red,120.9,http://www.mobicity.co.nz/olloclip-lens-for-iphone-4-4s.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/o/l/olloclip_iphone_camera_lens_1_1.jpg,,
,,MicroSD Transflash 8GB (Class 10),30,http://www.mobicity.co.nz/microsd-transflash-8gb-class-10.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/m/e/memorycards-09.png,,
,,HTC Desire HD Ultra Screen Protector,12,http://www.mobicity.co.nz/htc-desire-hd-ultra-screen-protector.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_desire_hd_ultra_screen_protector_1.jpg,,
,,Blackberry Bold 9900 / 9930 Ultra Screen Protector,12,http://www.mobicity.co.nz/blackberry-bold-9900-9930-ultra-screen-protector.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/b/l/blackberry_bold_9900_ultra_screen_protector_1.jpg,,
,,BlackBerry Bold 9780 Ultra Screen Protector,18,http://www.mobicity.co.nz/blackberry-bold-9780-ultra-screen-protector.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/b/l/blackberry_9780_screen_protector_01.jpg,,
,,Apple iPhone 4 Ultra Screen Protector,12,http://www.mobicity.co.nz/apple-iphone-4-ultra-screen-protector.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/a/p/apple_iphone_4_ultra_screen_protecto1.jpg,,
,,Samsung P7300 Cover with Bluetooth Keyboard,30,http://www.mobicity.co.nz/samsung-7300-cover-with-bluetooth-keyboard.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_7300_cover_with_bluetooth_keyboard_1_2.jpg,,
,,Samsung Galaxy Nexus Battery,60,http://www.mobicity.co.nz/samsung-galaxy-nexus-battery.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/b/a/battery_for_google_nexus_1.jpg,,
,,Samsung In-Car Charger for Galaxy Nexus,36,http://www.mobicity.co.nz/samsung-in-car-charger-for-galaxy-nexus.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/i/n/in_car_charger_for_google_nexus_1.jpg,,
,,Samsung Desk Stand for Galaxy Nexus,96,http://www.mobicity.co.nz/samsung-desk-stand-for-galaxy-nexus.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/d/e/desk_stand_for_google_nexus_1.jpg,,
,,Amazon Kindle Fire Charging Cradle ,18,http://www.mobicity.co.nz/amazon-kindle-fire-charging-cradle.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/a/m/amazon_kindle_fire_usb_cradle_dock_battery_charger_1.jpg,,
,,Samsung P7510/P7500 Leather Case Black,30.9,http://www.mobicity.co.nz/samsung-p7510-p7500-leather-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_p7510_p7500_leather_case_brown_1.jpg,,
,,Samsung P7510/P7500 Leather Case Brown,30.9,http://www.mobicity.co.nz/samsung-p7510-p7500-leather-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_p7510_p7500_leather_case_brown_1.jpg,,
,,HTC Titan Screen Protector,1,http://www.mobicity.co.nz/htc-titan-screen-protector.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_titan_screen_protector_1_1.jpg,,
,,Samsung Galaxy S II Extra Capacity Battery,49,http://www.mobicity.co.nz/samsung-i9100-extra-capacity-battery.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_i9100_extra_capacity_battery_2.jpg,,
,,Motorola RAZR XT910 Silicon Case Black,12.9,http://www.mobicity.co.nz/motorola-razr-xt910-silicon-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/m/o/mot-xt910-sc-1.jpg,,
,,Motorola RAZR XT910 Silicon Case Blue,12.9,http://www.mobicity.co.nz/motorola-razr-xt910-silicon-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/m/o/mot-xt910-sc-1.jpg,,
,,Motorola RAZR XT910 Silicon Case Red,12.9,http://www.mobicity.co.nz/motorola-razr-xt910-silicon-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/m/o/mot-xt910-sc-1.jpg,,
,,Motorola RAZR XT910 Silicon Case White,12.9,http://www.mobicity.co.nz/motorola-razr-xt910-silicon-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/m/o/mot-xt910-sc-1.jpg,,
,,Nokia N9 Screen Protector,1,http://www.mobicity.co.nz/nokia-n9-screen-protector.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/n/o/nokia-n9-screen-protector-1.jpeg,,
,,Nokia E52 Battery + External Charging Kit,30,http://www.mobicity.co.nz/speedy-battery-charger-nokia-e52-1200-mah.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/p/speedy_battery_only_1_41.jpg,,
,,Nokia E5 Battery + External Charging Kit,30,http://www.mobicity.co.nz/speedy-battery-charger-nokia-e5-1100-mah.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/p/speedy_battery_only_1_42.jpg,,
,,Nokia C7 Battery + External Charging Kit,30,http://www.mobicity.co.nz/speedy-battery-charger-nokia-c7-950-mah.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/p/speedy_battery_only_1_43.jpg,,
,,Nokia C6-01 Battery + External Charging Kit,30,http://www.mobicity.co.nz/speedy-battery-charger-nokia-c6-01-800-mah.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/p/speedy_battery_only_1_44.jpg,,
,,Samsung Galaxy Nexus i9250 Battery + External Charging Kit,36,http://www.mobicity.co.nz/speedy-battery-charger-samsung-galaxy-nexus-i9250-1550-mah.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/p/speedy_battery_only_1_19.jpg,,
,,Nokia C5-03 Battery + External Charging Kit,30,http://www.mobicity.co.nz/speedy-battery-charger-nokia-c5-03-900-mah.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/p/speedy_battery_only_1_45.jpg,,
,,Nokia C5 Battery + External Charging Kit,30,http://www.mobicity.co.nz/speedy-battery-charger-nokia-c5-800-mah.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/p/speedy_battery_only_1_46.jpg,,
,,HTC Screen Protector for One S (2 piece) SP P780,24,http://www.mobicity.co.nz/htc-screen-protector-for-one-s-2-piece-sp-p780.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_screen_protector_for_one_s_1.jpg,,
,,HTC Screen Protector for One X (2 piece) SP P730,24,http://www.mobicity.co.nz/htc-screen-protector-for-one-x-2-piece-sp-p730.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_screen_protector_for_one_x_1.jpg,,
,,HTC One S Car Cradle Package CAR D100,84,http://www.mobicity.co.nz/htc-one-s-car-cradle-package-car-d100.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_one_s_car_cradle_package_car_d100_1.jpg,,
,,HTC One X Car Cradle Package CAR D110,84,http://www.mobicity.co.nz/htc-one-x-car-cradle-package-car-d110.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_one_x_car_cradle_package_car_d110_1.jpg,,
,,HTC Car Mic Bluetooth Visor Speakerphone CAR V100,84,http://www.mobicity.co.nz/htc-car-mic-bluetooth-visor-speakerphone-car-v100.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_car_mic_bluetooth_visor_speakerphone_car_v100_1.jpg,,
,,HTC Media Link HD Wireless HDMI Adaptor DG H200,157,http://www.mobicity.co.nz/htc-media-link-hd-wireless-hdmi-adaptor-dg-h200.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_media_link_hd_wireless_hdmi_adaptor_uk_plug_dg_h200_1.jpg,,
,,HTC Car Stereo Clip Audio Bridge 3.5mm BT Streamer CAR A100,96,http://www.mobicity.co.nz/htc-car-stereo-clip-audio-bridge-3-5mm-bt-streamer-car-a100.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_car_stereo_clip_audio_bridge_3.5mm_bt_streamer_car_a100_1.jpg,,
,,HTC One X Clear Hard Shell with White Flip Stand HC V701 (Bulk Pack),30,http://www.mobicity.co.nz/htc-one-x-clear-hard-shell-with-white-flip-stand-bulk-pack-hc-v701.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_one_x_clear_hard_shell_white_flip-hc_v701_1.jpg,,
,,Nokia N9 Ultra Screen Protector,12,http://www.mobicity.co.nz/nokia-n9-ultra-screen-protector.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/n/o/nokia_n9_ultra_screen_protector.jpg,,
,,Original Samsung Galaxy Note Flip Case Black,42.9,http://www.mobicity.co.nz/original-samsung-galaxy-note-flip-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/o/r/original-samsung-galaxy-note-flip-case.jpg,,
,,Original Samsung Galaxy Note Flip Case Brown,24.9,http://www.mobicity.co.nz/original-samsung-galaxy-note-flip-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/o/r/original-samsung-galaxy-note-flip-case.jpg,,
,,HTC Sensation XL Screen Protector,1,http://www.mobicity.co.nz/htc-sensation-xl-screen-protector.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_212_46.jpg,,
,,HTC Sensation XL TPU Case Blue,2,http://www.mobicity.co.nz/htc-sensation-xl-tpu-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_sensation_xl_tpu_case_1_1.jpg,,
,,HTC Sensation XL TPU Case Green,12.9,http://www.mobicity.co.nz/htc-sensation-xl-tpu-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_sensation_xl_tpu_case_1_1.jpg,,
,,HTC Sensation XL TPU Case Grey,12.9,http://www.mobicity.co.nz/htc-sensation-xl-tpu-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_sensation_xl_tpu_case_1_1.jpg,,
,,HTC Sensation XL TPU Case Pink,12.9,http://www.mobicity.co.nz/htc-sensation-xl-tpu-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_sensation_xl_tpu_case_1_1.jpg,,
,,HTC Sensation XL TPU Case Purple,12.9,http://www.mobicity.co.nz/htc-sensation-xl-tpu-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_sensation_xl_tpu_case_1_1.jpg,,
,,HTC Sensation XL TPU Case Red,12.9,http://www.mobicity.co.nz/htc-sensation-xl-tpu-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/h/t/htc_sensation_xl_tpu_case_1_1.jpg,,
,,Samsung Galaxy Note Silicon Case Black,12.9,http://www.mobicity.co.nz/samsung-galaxy-note-silicon-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_212_48.jpg,,
,,Samsung Galaxy Note Silicon Case Blue,12.9,http://www.mobicity.co.nz/samsung-galaxy-note-silicon-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_212_48.jpg,,
,,Samsung Galaxy Note Silicon Case Pink,12.9,http://www.mobicity.co.nz/samsung-galaxy-note-silicon-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_212_48.jpg,,
,,Samsung Galaxy Note Silicon Case Purple,12.9,http://www.mobicity.co.nz/samsung-galaxy-note-silicon-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_212_48.jpg,,
,,Samsung Galaxy Note Silicon Case Red,12.9,http://www.mobicity.co.nz/samsung-galaxy-note-silicon-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_212_48.jpg,,
,,Samsung Galaxy Note Silicon Case White,12.9,http://www.mobicity.co.nz/samsung-galaxy-note-silicon-case.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_212_48.jpg,,
,,Samsung Galaxy Note Screen Protector,1,http://www.mobicity.co.nz/samsung-galaxy-note-screen-protector.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_212_49.jpg,,
,,Samsung Galaxy Tab Range Car Charger,6,http://www.mobicity.co.nz/samsung-p7510-p7500-7300-car-charger.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_p7510_p7500_7300_car_charger_1.jpg,,
,,USB Sync Cradle Dock Battery Charger for Xperia Arc LT15i/X12,16,http://www.mobicity.co.nz/usb-sync-cradle-dock-battery-charger-for-xperia-arc-lt15i-x12.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/f/i/file_213_34.jpg,,
,,Samsung Galaxy Note Charging Cradle,20,http://www.mobicity.co.nz/samsung-galaxy-note-charging-cradle.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_galaxy_note_charging_cradle_1.jpg,,
,,Samsung Galaxy Note Battery,30,http://www.mobicity.co.nz/samsung-galaxy-note-battery.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxy-note-battery-1.jpg,,
,,Sony Ericsson NEOV MT11i / MT15i Ultra Screen Protector,12,http://www.mobicity.co.nz/sony-ericsson-neov-mt11i-mt15i-ultra-screen-protector.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/x/p/xperia-neo-v-ultra-screen-protector.jpg,,
,,Sony Ericsson X10 Mini Pro Ultra Screen Protector,18,http://www.mobicity.co.nz/sony-ericsson-x10-mini-pro-ultra-screen-protector.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/o/sony_ericsson_x10_mini_pro_ultra_screen_protector_1.jpg,,
,,Sony Ericsson ARC S LT18i / LT15i Ultra Screen Protector,12,http://www.mobicity.co.nz/sony-ericsson-arcs-lt18i-lt15i-ultra-screen-protector.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/o/sony_ericsson_xperia_arc_s_1_1.jpg,,
,,Samsung Galaxy S II i9100 Ultra Screen Protector,12,http://www.mobicity.co.nz/samsung-galaxy-s-ii-i9100-ultra-screen-protector.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/s/a/samsung_galaxy_s_ii_i9100_ultra_screen_protector_1.jpg,,
,,Samsung Galaxy Note N7000 Ultra Screen Protector,18,http://www.mobicity.co.nz/samsung-galaxy-note-n7000-ultra-screen-protector.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxy_note_ultra_screen_protector.jpg,,
,,Nokia N8 Ultra Screen Protector,18,http://www.mobicity.co.nz/nokia-n8-ultra-screen-protector.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/n/o/nokia_n8_ultra_screen_protector_1.jpg,,
,,Motorola Milestone 3 Ultra Screen Protector,12,http://www.mobicity.co.nz/motorola-milestone-3-ultra-screen-protector.html,Accessories,,http://d3lawgetnu3l0g.cloudfront.net/catalog/product/cache/2/image/9df78eab33525d08d6e5fb8d27136e95/m/o/motorola_milestone_3_ultra_screen_protector_1.jpg,,
