Name,SKU,Price,Manufacturer
4 Gang 2 Way Push Dimmer 400W Screwless,GFPC84P,58.57,BG Electrical
10AX Plate Switch 1 Gang 2 Way,GGNBS12,4.15,BG Electrical
BG Nexus Grid Brushed Steel Rocker Printed Fridge,GRFDBS,2.06,BG Electrical
BG Nexus Grid Brushed Steel Rocker Printed Fridge Freezer,GRFFBS,2.06,BG Electrical
BG Nexus Grid Brushed Steel Rocker Printed Washing Machine,GRWMBS,2.06,BG Electrical
Nexus Grid Brushed Steel Rocker Printed Microwave,GRMWBS,2.06,BG Electrical
Nexus Grid Brushed Steel Rocker Printed Water Heater,GRWHBS,2.06,BG Electrical
JCC JC45121 Niteflood PIR 15W LED Floodlight Cool White,JC45121,37.5,JCC
BG Nexus Grid 20AX Switch Module 2 Way Single Pole Brushed Steel,GBS12,4.02,BG Electrical
Kosnic LED 30w Ceiling Panel 4000K Cool White,KLED30PNLW40,67.08,Kosnic
National Ventilation EMONS100T Silent Axial Fan 100mm with Timer,EMONS100T,38.12,National Ventilation
National Ventilation EUMD100T Mixed Flow Fan 100mm with Timer In Line,EUMD100T,59.76,National Ventilation
JCC JC45120 Niteflood 15W LED Floodlight Cool White,JC45120,29.5,JCC
Franke XINX210 Xinox Hand Dryer Stainless Steel,XINX210,698.58,Franke
Dimplex PLX2000NC Panel Convector Heater No Controls 2kW Willow White,PLX2000NC,102,Dimplex
Franke STRX210 Stratos Hand Dryer Stainless Steel,STRX210,476.45,Franke
Franke RODX310 Electronic Hand Dryer Stainless Steel,RODX310,198.26,Franke
Franke F1393 Airblast Hand Dryer Satin Stainless Steel,F1393,226.28,Franke
Franke F1392 Airblast Hand Dryer Polished Stainless Steel,F1392,226.28,Franke
Franke F1391 Airblast Hand Dryer Black Aluminium,F1391,226.28,Franke
Franke F1390 Airblast Hand Dryer White Aluminium,F1390,185.81,Franke
Dimplex Unidare UPX750 Panel Convector Heater No Timer 0.75kW,UPX750,81,Dimplex
JCC JC83105 Skyblade Undershelf LED Starter Kit 8W 4000k Cool White,JC83105,90,JCC
JCC JC83107 Skyblade Undershelf LED Starter Kit 8W 3000k Warm White,JC83107,44.99,JCC
JCC JC83104 Skyblade Undershelf LED Starter Kit 4W 4000k Cool White,JC83104,35.99,JCC
JCC JC83106 Skyblade Undershelf LED Starter Kit 4W 3000k Warm White,JC83106,35.99,JCC
JCC JC83101 Skyblade Undershelf LED 8W 4000k Cool White,JC83101,39.99,JCC
JCC JC83103 Skyblade Undershelf LED 8W 3000k Warm White,JC83103,39.99,JCC
JCC JC83100 Skyblade Undershelf LED 4W 4000k Cool White,JC83100,25.99,JCC
JCC JC83102 Skyblade Undershelf LED 4W 3000k Warm White,JC83102,31.99,JCC
JCC JC83108 Skyblade 350mm Micro USB Driver Cable,JC83108,1.7,JCC
JCC JC83109 Skyblade 1200mm Micro USB Driver Cable,JC83109,2.7,JCC
JCC JC83110 Skyblade 1500mm Micro USB Driver Cable,JC83110,2.99,JCC
JCC JC83111 Skyblade Micro USB Adaptor,JC83111,1.2,JCC
BG Electrical Euro Module NBSEMS2 2 Module Square Front Plate Brushed Steel,NBSEMS2,4.88,BG Electrical
Franke F0440 ECO Airblast Midi Plus White,F0440,216.95,Franke
Franke F0441 ECO Airblast Midi Plus Polished Chrome,F0441,258.47,Franke
Franke F0442 ECO Airblast Maxi Plus White,F0442,569.87,Franke
Franke F0443 ECO Airblast Maxi Plus Chrome,F0443,611.39,Franke
Flex Connect 4m LED Strip Kit Cool White,LLED0000170,99.99,Flex Connect
Flex Connect 4m LED Strip Kit Warm White,LLED0000171,99.99,Flex Connect
Hylite Slimline Eco 300mm 28w Tubular Heater White,HHT203,16.99,Hylite
Hylite Slimline Eco 750mm 90w Tubular Heater White,HHT207,22.42,Hylite
Hylite Tubular Heater Guard 750mm White,HHG207,20.82,Hylite
Hylite Tubular Heater Guard 500mm White,HHG205,15.29,Hylite
Timeguard LED88 5W LED Energy Saver Bulkhead Light,LED88,29.89,Timeguard
Timeguard LEDBHR7W 7W 450lm LED Energy Saver Bulkhead Light,LEDBHR7W,21.3,Timeguard
Timeguard LEDBHR25W 25W 1580lm LED Energy Saver Bulkhead Light,LEDBHR25W,46.99,Timeguard
Timeguard LEDBH09W 9W 530lm LED Energy Saver Bulkhead Light,LEDBH09W,21.3,Timeguard
Timeguard LEDBH025W 25w LED Energy Saver Bulkhead Light,LEDBH025W,46.99,Timeguard
Timeguard FST24 24 Hour Fused Spur Timeswitch,FST24,37.58,Timeguard
Timeguard FST77 7 Day Fused Spur Timeswitch,FST77,38.7,Timeguard
Yale Easy Fit Standard Alarm Kit 1,EF-KIT1,148.99,Yale
Yale Value Compact Safe,YSV/200/DB1,37.99,Yale
Flex Connect 4m LED Strip Kit RGB,FCRGBKIT01,84,Flex Connect
Slimline Eco 300mm 28w Tubular Heater White,GGHHT203,17.03,F4 Enterprises
Slimline Eco 750mm 90w Tubular Heater White,GHHT207,22.42,F4 Enterprises
Heater Guard 350mm White,GHHG203,14.04,F4 Enterprises
Heater Guard 800mm White,GHHG207,20.82,F4 Enterprises
SP Wales PP3 Card Operated Electricity Meter & Programming Card,GMeterPro,109,Stephen P. Wales Ltd
SP Wales Card Operated Meter & Programming Card & PK of 500 £1 Cards,GMeterpro1,165.5,Stephen P. Wales Ltd
SP Wales Card Operated Meter & Programming Card & PK of 500 £5 Cards,GMeterpro5,165.5,Stephen P. Wales Ltd
SP Wales Card Operated Meter & Programming Card & PK of 500 £10 Cards,GMeterpro10,165.5,Stephen P. Wales Ltd
SP Wales Card Operated Meter & Programming Card & PK of 500 £20 Cards,GMeterpro20,165.5,Stephen P. Wales Ltd
SP Wales Card Operated Meter & Programming Card & PK of 500 £50 Cards,GMeterpro50,165.5,Stephen P. Wales Ltd
Mightylite MLF016B 16W LED Floodlight Black,MLF016B,31.8,Mightylite
Mightylite MLF016W 16W LED Floodlight White,MLF016W,28.62,Mightylite
Mightylite MLF028B 28W LED Floodlight Black,MLF028B,49.56,Mightylite
Mightylite MLF036B 36W LED Floodlight Black,MLF036B,58.98,Mightylite
Mightylite MLF050B 50W LED Floodlight Black,MLF050B,58.98,Mightylite
Mightylite MLF116B 16W LED PIR Floodlight Black,MLF116B,37.38,Mightylite
Mightylite MLF116W 16W LED PIR Floodlight White,MLF116W,41.54,Mightylite
Mightylite MLF128B 28W LED PIR Floodlight Black,MLF128B,59.54,Mightylite
Mightylite MLF136B 36W LED PIR Floodlight Black,MLF136B,66.36,Mightylite
BG Nexus MC503 Grid Metal Clad Double 6 & 8 Gang,MC503,5.36,BG Electrical
Intalite Kalu 2 Wall And Ceiling Luminaire Aluminium Brushed,147266,107.99,Intalite UK
Intalite SLV Wallyx GU10 IP44 Wall Light Anthracite,227195,64.99,Intalite UK
Fern Howard Mini Icebreaker LED 11w Bulkhead Cool White,FHBL20075W,32.59,Fern Howard
Fern Howard Moonlight IP44 LED 10w Bulkhead With Photocell Cool White,FHBL790BOP,28.99,Fern Howard
Fern Howard Columbus Minor 2D 16w Bulkhead Base Clear Opal Cool White,FHE90016BWOP,17.29,Fern Howard
Fern Howard Icebreaker 2D Bulkhead 16w Cool White Opal Round White,FHE20316RW,22.09,Fern Howard
Fern Howard Trojan Square 2D Emergency Bulkhead IP65 28w Black Clear Cool White,FHE54728BCLEM,76.39,Fern Howard
Fern Howard Trojan Opal Round 2D Bulkhead IP65 28w White Clear Cool White,FHE94728WOP,24.19,Fern Howard
Fern Howard Opal Trojan Round Emergency 2D Bulkhead IP65 28w White Clear Cool White,FHE94728WOPEM,76.39,Fern Howard
Adegan Manila TL 24W Stainless Steel & Anthracite Outdoor Table Light,231385,210.98,Intalite UK
Adegan Manila SL 24W Stainless Steel & Anthracite Outdoor Floor Light,231395,241.28,Intalite UK
Adegan 24W Anthracite Outdoor Floor Light,228965,226.88,Intalite UK
Adegan 24W White Outdoor Floor Light,228961,226.88,Intalite UK
Plenum Swing 25W Anthracite Outdoor Hanging Light,228995,104.99,Intalite UK
Plenum Move 25W White Outdoor Bollard Light,228971,189.99,Intalite UK
Plenum Move 25W Anthracite Outdoor Bollard Light,228975,189.99,Intalite UK
Rotoball Floor 40 24W White Outdoor Floor Light,227220,114.99,Intalite UK
Rotoball Floor 50 24W White Outdoor Floor Light,227221,129.99,Intalite UK
Lipsy Out Floor 23W White Light,227361,92.99,Intalite UK
Dett 24W White Outdoor Floor Light,227211,86.99,Intalite UK
Cone 100W Silver Grey Outdoor Bollard Light,230434,58.99,Intalite UK
