sku,asin,price,quantity
WN0390083,B00004THXH,14.99,23
WN0390373,B000ILZAXI,10.99,18
WN0390376,B000PD3LYO,19.99,3
WN0390377,B000PD3LYY,19.99,13
WN0390471,B000XYHYI4,34.99,16
WN0390636,B001S7K8X8,14.99,9
WN0390639,B000N9B3WM,19.99,18
WN0390640,B00004THXI,8.5,53
WN0605004,B000OL3TR6,3.99,3
WN0605028,B000OL3U6G,3.99,5
WN0605046,B000OL3TRQ,3.99,4
WN0605050,B0052XYKK6,3.99,5
WN0605052,B000KNL0SI,3.99,2
WN0605055,B000OL1TSW,4.99,5
WN0605074,B000OL3TSU,3.99,2
WN0605076,B000OL00L4,3.99,4
WN0605086,B0052XWUM6,6.99,3
WN0605089,B001E1TELA,6.99,3
WN0605106,B0052XWVYI,6.99,5
WN0605118,B001711TK6,6.99,7
WN0605191,B0052XWXWI,6.99,6
WN0605211,B0052XWYLI,3.99,3
WN0605249,B000OL3TUS,3.99,5
WN0605285,B0052XX0QQ,3.99,3
WN0605322,B0052MGMSA,3.99,3
WN0605327,B000OL5KGO,3.99,4
WN0605331,B000OL3U0M,3.99,13
WN0605337,B0052MGMZ8,3.99,4
WN0605345,B000OL1U3Q,3.99,6
WN0605360,B000OL5KHI,3.99,3
WN0605369,B000OL5KIC,3.99,3
WN0605380,B000OL1U40,3.99,3
WN0605384,B000OL3U1Q,3.99,4
WN0605422,B000OL5KJ6,3.99,4
WN0605425,B0052XX6F6,3.99,5
WN0605436,B0052XX6VU,3.99,3
WN0605447,B000OL3U2K,3.99,5
WN0605448,B0052XX7KA,3.99,6
WN0605452,B0052XX7Q4,3.99,5
WN0605453,B0052XX7Y6,3.99,3
WN0605459,B0052XX8FE,3.99,4
WN0605466,B0052XX8RW,3.99,4
WN0605470,B0052XX8XQ,3.99,5
WN0605482,B0052XX9JY,3.99,4
WN0605483,B0052XX9OO,3.99,3
WN0605484,B0052XX9VW,3.99,5
WN0605505,B0052XXA48,4.99,6
WN0605507,B0052XXAKM,4.99,6
WN0605508,B0052XXASY,3.99,5
WN0605512,B004ZHS5ZQ,3.99,23
WN0605524,B000OL5KLE,3.99,2
WN0605527,B004O7CWZQ,3.99,2
WN0605538,B000OL5KLY,3.99,5
WN0605550,B0052XXD3G,4.99,6
WN0605554,B000OL1U68,3.99,4
WN0605564,B0052XXDO0,3.99,4
WN0605593,B000OL1U72,3.99,4
WN0605599,B000OL00W8,3.99,5
WN0605609,B000OL3U66,3.99,7
WN0605621,B0026A0CMI,3.99,6
WN0605625,B000OL00WS,3.99,3
WN0605627,B000OL5KOQ,3.99,5
WN0605656,B000OL1U8G,4.99,5
WN0605660,B000OL00X2,3.99,4
WN0605667,B0052XXHM8,3.99,5
WN0605676,B0052XXI7M,3.99,3
WN0605678,B0052XXIAO,3.99,4
WN0605706,B0052XXJNA,4.99,4
WN0605720,B0052XXKAW,4.99,4
WN0605733,B0052XXLFG,4.99,4
WN0605744,B0052XXLI8,3.99,4
WN0605748,B000OL3U9I,3.99,15
WN0614331,B005WJVYTA,9.3,5
WN0614335,B005VDILXO,9.3,4
WN0614337,B005NHW3MS,9.3,5
WN0614748,B000OL0118,9.3,3
WN0690173,B000NB2IDS,17.99,18
WN0690174,B002P85R58,9.99,22
WN1090093,B00261RLJ4,15.99,7
WN1090094,B001NZFJJS,15.99,6
WN1300102,B003W1ERIK,6.75,10
WN1300106,B003W1ERYO,7.55,6
WN1300108,B003W1COFS,8.1,6
WN1300110,B003W1CPQQ,8.95,3
WN1300112,B003W1GPPI,10,13
WN1300202,B003V60JT2,6.75,7
WN1300204,B003V5TK98,7.25,5
WN1300206,B003V5VOXS,7.55,4
WN1300208,B003V5VP0U,8.1,5
WN1300210,B003V5VP3C,8.95,4
WN1300212,B003V5VPA0,10,4
WN1300302,B003V62N0U,6.75,8
WN1300306,B003V5TLR4,7.55,5
WN1300308,B003V60LEA,8.1,11
WN1300312,B003V5VQLI,10,3
WN1300402,B003V60KD2,6.75,7
WN1300404,B003V5VPGO,7.25,5
WN1300406,B003V5YM50,7.55,6
WN1300408,B003V5VPL4,8.1,6
WN1300410,B006BQ9V5M,8.95,6
WN1300412,B003V60KYQ,10,4
WN1300502,B003W67SNQ,15.65,3
WN1300601,B004EPSCES,9.55,3
WN1300603,B003W64UGY,21.25,2
WN1300704,B0060KQ5LC,26.75,3
WN1300706,B004EPQ790,31.25,2
WN1300708,B004EPT6WK,37.99,3
WN1300802,B003W1EVKE,15.65,3
WN1300900,B003W1GQ0W,42,3
WN1301001,B003W1ILC8,6.75,1
WN1301002,B003W1ILMI,12.3,3
WN1301003,B003W1CR32,17.85,2
WN1301004,B003W1CRE6,22.25,2
WN1301101,B003W668SM,7.9,3
WN1301102,B004EPT742,7.9,5
WN1414074,B0009IN1TK,2.99,3
WN1414076,B0009IL2HI,2.99,4
WN1414087,B0012F57H8,2.99,3
WN1414090,B0052XY9MU,2.99,2
WN1414095,B0009IL2IM,2.99,4
WN1414098,B0009IL2IW,2.99,5
WN1414109,B0009IN1V8,2.99,5
WN1414115,B0009IN1VI,2.99,3
WN1414119,B0009IK03K,2.99,5
WN1414138,B004O7BOCI,2.99,5
WN1414145,B002CX5HIS,2.99,3
WN1414149,B002CX3EIS,2.99,3
WN1414179,B0009IK03U,2.99,3
WN1414194,B0009IOMFM,2.99,4
WN1414229,B0009IOMG6,2.99,2
WN1414241,B0012F0IDQ,2.99,7
WN1414242,B0012F3IGK,2.99,1
WN1414257,B000HFAGH0,2.99,6
WN1414263,B004O7FFSM,2.99,6
WN1414317,B004O7FFXC,2.99,4
WN1414331,B004M5BAOO,2.99,1
WN1414337,B0009IL2LE,2.99,5
WN1414346,B004O7FG5Y,2.99,5
WN1414362,B004O79PCY,2.99,4
WN1414380,B0060KTQLI,2.99,6
WN1414415,B0009IN21M,2.99,3
WN1414422,B0060KTZ0A,2.99,6
WN1414459,B0060KTWYE,2.99,3
WN1414465,B0060KU45K,2.99,6
WN1414468,B004O79MIQ,2.99,4
WN1414478,B002CX3FLY,2.99,4
WN1414480,B0012F72WG,2.99,5
WN1414483,B0009IN1YK,2.99,3
WN1414502,B0009IL2MI,2.99,2
WN1414516,B0009IL2N2,2.99,6
WN1414538,B004O79Q3C,2.99,2
WN1414552,B004O7BQ1W,2.99,3
WN1414554,B0009IN1ZE,2.99,5
WN1414599,B0052XYDIU,2.99,4
WN1414603,B0060KTLZ4,2.99,5
WN1414637,B0009IN1ZY,2.99,3
WN1414676,B004O7BQF8,2.99,9
WN1414682,B004O7DOG2,2.99,4
WN1414696,B0009IL2NM,2.99,5
WN1414744,B004IXDHNM,2.99,5
WN1414748,B0009IN21C,2.99,5
WN1437076,B0025TX1CI,8.5,4
WN1437087,B0012F1YA2,8.5,4
WN1437090,B0009IN24E,8.5,3
WN1437095,B0025TTMPS,8.5,4
WN1437098,B0025U2XBW,8.5,4
WN1437109,B0009IL2OG,8.5,3
WN1437115,B0009IN24O,8.5,5
WN1437119,B0009IL2OQ,8.5,3
WN1437138,B0044JMS4E,8.5,4
WN1437149,B0012F56YC,8.5,3
WN1437179,B0009IK09Y,8.5,1
WN1437194,B0006OJEAM,8.5,6
WN1437229,B0009IN24Y,8.5,3
WN1437241,B0012F0HFA,8.5,8
WN1437242,B0012F74VK,8.5,4
WN1437257,B0025TV4QI,8.5,3
WN1437263,B0006OJECU,8.5,4
WN1437317,B0009IK08U,8.5,3
WN1437331,B0009IN226,8.5,5
WN1437337,B0044JPUTY,8.5,5
WN1437346,B0025TV4U4,8.5,6
WN1437362,B0006OJEFC,8.5,8
WN1437380,B0009IOMLG,8.5,2
WN1437415,B0044JIVMW,8.5,3
WN1437422,B0006OJEH0,8.5,3
WN1437465,B0006OJEI4,8.5,4
WN1437468,B0009IL2PA,8.5,5
WN1437478,B0012F3IAQ,8.5,5
WN1437483,B0025U4DA6,8.5,4
WN1437502,B0009IN258,8.5,3
WN1437516,B0006OJEKC,8.5,4
WN1437538,B0006OJEKW,8.5,4
WN1437552,B0009IN23K,8.5,6
WN1437554,B0009IOMKC,8.5,6
WN1437599,B0006OJEMK,8.5,5
WN1437603,B0012F58O0,8.5,3
WN1437637,B0006OJEN4,8.5,3
WN1437644,B0044JPSDW,8.5,4
WN1437676,B0006OJEO8,8.5,4
WN1437682,B0009IOMLQ,8.5,4
WN1437696,B0009IN25S,8.5,4
WN1437744,B0006ORDQ4,8.5,5
WN1437748,B0044JKM1U,8.5,2
WN1490619,B002E9GUZ4,21.5,10
WN1514074,B001U3UXI0,4.75,1
WN1514076,B001U3WZ36,4.75,3
WN1514090,B001UN8T40,4.75,2
WN1514095,B001UN6TVU,4.75,4
WN1514098,B001UN1N16,4.75,5
WN1514099,B001UN5ROU,5.9,3
WN1514100,B001UN6TWY,5.9,3
WN1514104,B007SJQWVC,5.9,1
WN1514109,B001IS2YR0,4.75,3
WN1514113,B001IS61FQ,5.9,5
WN1514115,B008UG949E,4.75,2
WN1514137,B001UN1N48,5.9,1
WN1514138,B001UN1N4I,4.75,5
WN1514178,B001UN3P2G,5.9,4
WN1514179,B001UMZP02,4.75,5
WN1514229,B001UN5RRC,4.75,2
WN1514263,B008OVF9DU,4.75,2
WN1514317,B001UN6U00,4.75,6
WN1514331,B008OVCU46,4.75,3
WN1514337,B001UN1N5W,4.75,3
WN1514346,B001UNAEUW,4.75,2
WN1514380,B001UN8T90,4.75,3
WN1514422,B001UN8T9K,4.75,2
WN1514465,B001UN5RTA,4.75,3
WN1514468,B001UN6U1O,4.75,3
WN1514503,B001UN5RU4,5.9,2
WN1514514,B001UN3P5S,4.75,3
WN1514521,B001U3SY36,4.75,2
WN1514522,B0060KWDTK,4.75,4
WN1514538,B001U3P5XS,4.75,2
WN1514552,B001U3P5YW,4.75,2
WN1514554,B001U3UXKI,4.75,2
WN1514644,B001U3P5ZQ,4.75,5
WN1514692,B001U40I52,5.9,2
WN1514748,B001U3SY86,4.75,3
WN1617009,B005FQAK86,6,4
WN1617074,B0056ZAC16,6,6
WN1617089,B0056ZAKOA,11.3,3
WN1617099,B0056ZAL6W,11.3,4
WN1617107,B0056ZAFX6,7.9,8
WN1617119,B0056ZA9FU,6,7
WN1617179,B0056ZAAEK,6,7
WN1617229,B0056ZAHPM,7.9,4
WN1617263,B0056ZAHVQ,7.9,5
WN1617380,B0056ZAH0C,7.9,4
WN1617415,B005FQAKK4,6,3
WN1617422,B0052XT26I,6,5
WN1617465,B0056ZAE14,6,3
WN1617516,B0056ZAII8,7.9,4
WN1617552,B0056ZABIU,6,3
WN1617635,B0056ZABN0,6,8
WN1914074,B001U3UXMQ,4.75,7
WN1914217,B007OHNDZ6,4.75,2
WN1914263,B0014ZOS2Q,4.75,5
WN1914317,B0041QS4S4,4.75,1
WN1914331,B000YQJZAQ,4.75,3
WN1914422,B0014ZU6LI,4.75,2
WN1914447,B000YQLTVY,4.75,4
WN1914459,B000OL5KZU,4.75,2
WN1914480,B005S0GLHS,4.75,3
WN1914501,B000YQGBVM,4.75,3
WN1914503,B0014ZQS60,5.9,3
WN1914521,B007NNFQIS,4.75,6
WN1914522,B000KNNBJO,4.75,5
WN1914552,B000YQJZNI,4.75,2
WN1914603,B007NLUKKE,4.75,4
WN1914667,B0014ZORT0,4.75,3
WN1914676,B0014ZNLZ6,4.75,2
WN1914680,B007NLRGQA,4.75,3
WN1914722,B000YQLUCM,4.75,4
WN1914726,B000YQIAO8,4.75,6
WN1914730,B000YQGCB6,4.75,3
WN1914744,B000YQE88K,4.75,4
WN2120060,B004OKZZ52,2.99,4
WN2120074,B0012F234S,2.99,7
WN2120075,B0012F78XO,2.99,5
WN2120076,B0012F78ZC,2.99,6
WN2120077,B002VA37WA,2.99,5
WN2120090,B0012F791K,2.99,5
WN2120095,B0012F96FM,2.99,8
WN2120114,B003TXQQR6,2.99,10
WN2120115,B0060KVBN4,2.99,5
WN2120120,B0012F3M3O,2.99,6
WN2120138,B000X5N6TY,2.99,7
WN2120179,B002644NOC,2.99,6
WN2120203,B0060KVDXC,2.99,9
WN2120214,B0012F96V6,2.99,4
WN2120232,B0012F23TI,2.99,4
WN2120283,B000VAR4RG,2.99,8
WN2120294,B000V7IT8W,2.99,6
WN2120331,B0060KW606,2.99,7
WN2120337,B0060KW7K0,2.99,6
WN2120346,B0060KV850,2.99,8
WN2120386,B0060KWBYC,2.99,4
WN2120415,B0060KWCP0,2.99,6
WN2120422,B0060KVXUU,2.99,7
WN2120434,B000VAOYXI,2.99,6
WN2120435,B0060KVQ66,2.99,6
WN2120437,B0060KW22I,2.99,4
WN2120438,B004OKVZ4W,2.99,4
WN2120444,B0012F24KG,2.99,4
WN2120446,B0060KVL8E,2.99,4
WN2120447,B004O7CAAI,2.99,6
WN2120448,B000XUOXNM,2.99,4
WN2120465,B0060KW5B6,2.99,5
WN2120466,B002V9Z1DO,2.99,5
WN2120482,B004M5B4PO,2.99,5
WN2120484,B0012F24WO,2.99,4
WN2120488,B0060KVGPM,2.99,6
WN2120502,B000X5N8WO,2.99,6
WN2120522,B0006SJTIK,2.99,7
WN2120533,B0012F2514,2.99,5
WN2120535,B0012F3NVU,2.99,6
WN2120537,B0012F254G,2.99,5
WN2120541,B0012F5DKE,2.99,3
WN2120552,B0006SJTJY,2.99,4
WN2120553,B004OKTVQQ,2.99,6
WN2120554,B0006SJTK8,2.99,6
WN2120599,B0012F7B54,2.99,5
WN2120617,B000V7RVDG,2.99,5
WN2120644,B0012F25E6,2.99,14
WN2120660,B000X5HI7U,2.99,9
WN2120676,B002VA6ZFQ,2.99,3
WN2120682,B000X5QDCQ,2.99,6
WN2120706,B004M5B61Q,2.99,5
WN2120728,B0012F3KYU,2.99,6
WN2120744,B0012F95IA,2.99,4
WN2131074,B0060KTXDE,3.99,5
WN2131075,B0060KTJS8,3.99,3
WN2131076,B0060KTZ5U,3.99,3
WN2131077,B002VA0W0K,3.99,4
WN2131095,B002V9X2CQ,3.99,3
WN2131114,B002V9X23U,3.99,5
WN2131115,B002VA0VVA,3.99,3
WN2131120,B005INHPB6,3.99,2
WN2131138,B0060KTP46,3.99,5
WN2131179,B002VA2ZTG,3.99,3
WN2131203,B002V9YV9E,3.99,3
WN2131214,B002VA30LI,3.99,4
WN2131232,B0060KTTO2,3.99,1
WN2131283,B0060KU51S,3.99,4
WN2131294,B002VA8ANG,3.99,4
WN2131311,B002VA6TY8,3.99,5
WN2131331,B002R6761Q,3.99,2
WN2131346,B002VA8AN6,3.99,3
WN2131386,B002VA309A,3.99,2
WN2131415,B0060KU46Y,3.99,5
WN2131422,B002V9X2JO,3.99,3
WN2131434,B002VA8AS6,3.99,4
WN2131437,B002R6BDWO,3.99,3
WN2131438,B002V9X2N0,3.99,2
WN2131444,B002VA6U38,3.99,5
WN2131446,B002VA8AWM,3.99,5
WN2131447,B002VA8AQI,3.99,4
WN2131448,B002V9X2L2,3.99,5
WN2131465,B002VA6U4C,3.99,5
WN2131482,B002VA2ZVO,3.99,3
WN2131483,B0060KTRQW,3.99,4
WN2131484,B0060KTS5M,3.99,3
WN2131488,B0060KTJ6K,3.99,5
WN2131502,B002V9YUI6,3.99,4
WN2131522,B0060KTT0Q,3.99,3
WN2131533,B002V9X27G,3.99,3
WN2131535,B002VA30G8,3.99,6
WN2131537,B002VA30H2,3.99,6
WN2131541,B002VA6TUW,3.99,4
WN2131552,B0060KTWVW,3.99,6
WN2131554,B0060KU05E,3.99,4
WN2131599,B002V9X2US,3.99,3
WN2131617,B002V9X2XK,3.99,3
WN2131653,B002V9YUOA,3.99,3
WN2131660,B0060KTLQS,3.99,3
WN2131676,B002V9X2AI,3.99,5
WN2131682,B002VA6TXE,3.99,5
WN2131706,B0060KTO38,3.99,3
WN2131728,B0060KTL7M,3.99,4
WN2131744,B0060KTVK4,3.99,3
WN2137060,B005S0H3UW,6.99,4
WN2137090,B000YQDW3W,6.99,2
WN2137138,B0012F3LEY,6.99,13
WN2137232,B0012F5BJM,6.99,2
WN2137283,B0012F967A,6.99,2
WN2137346,B0012F96CA,6.99,2
WN2137434,B0012F796K,6.99,2
WN2137438,B0012F96QG,6.99,2
WN2137444,B00BBAKIMS,6.99,2
WN2137447,B00BBAKRF6,6.99,3
WN2137465,B0012F96XY,6.99,14
WN2137484,B0012F79T2,6.99,3
WN2137522,B0012F24B0,6.99,2
WN2137533,B0012F3MZW,6.99,2
WN2137535,B0012F3N2E,6.99,2
WN2137537,B0012F7A6O,6.99,1
WN2137676,B005S0H4R4,6.99,1
WN2137744,B0012F7AW8,6.99,7
WN2150076,B0012F986Y,9.99,3
WN2150090,B0060KUDEW,9.99,2
WN2150095,B0012F5DOU,9.99,3
WN2150114,B0060KUATU,9.99,2
WN2150115,B0012F98FA,9.99,3
WN2150120,B0012F3O9G,9.99,4
WN2150138,B0012F5DUO,9.99,3
WN2150203,B0012F7BCC,9.99,2
WN2150331,B0012F5E30,9.99,4
WN2150386,B0012F5E4Y,9.99,7
WN2150482,B0012F5EIK,9.99,2
WN2150483,B008OVEK7Q,9.99,4
WN2150484,B000YQHZ1C,9.99,1
WN2150488,B0012F262W,9.99,1
WN2150502,B0012F264U,9.99,2
WN2150552,B0012F9CPQ,9.99,3
WN2150554,B0012F9CQU,9.99,5
WN2150644,B0012F9CT2,9.99,5
WN2150660,B0060KUKYA,9.99,4
WN2150728,B000YQG1EO,9.99,2
WN2150744,B0012F7BFO,9.99,8
WN2154114,B002BJCY8Y,32.99,5
WN2154203,B002BJENTM,29,2
WN2190516,B004E3UHXY,14.99,14
WN2190517,B00004THXG,22.99,22
WN2190525,B002AT2Y4Y,13.99,13
WN2320014,B001U40LC2,9.65,6
WN2320019,B001U3V0RI,7.35,7
WN2320060,B001U3RBVM,6.75,4
WN2320074,B001U3T1NS,6.75,6
WN2320076,B001U40LFO,6.75,4
WN2320086,B001U3RBWQ,9.65,5
WN2320089,B001U424FE,9.65,1
WN2320097,B001U3RBY4,9.65,4
WN2320099,B001U3X2GK,9.65,5
WN2320100,B001U424G8,9.65,4
WN2320111,B001U3RBYY,9.65,4
WN2320113,B001UNEED0,9.65,4
WN2320116,B001UNLJ2O,9.65,5
WN2320137,B001UNEEDK,14.45,6
WN2320139,B001O1TYEM,7.35,4
WN2320162,B001UNIIOQ,9.65,6
WN2320178,B001UNGG7C,13.5,11
WN2320180,B001UNGG7M,14.45,5
WN2320185,B001UNLJ38,9.65,5
WN2320190,B001UNLJ3S,14.45,5
WN2320217,B001UNJL1U,6.75,4
WN2320229,B001UNGG8Q,9.65,4
WN2320283,B001UNLJ60,9.65,4
WN2320285,B001UNLJ6A,6.75,5
WN2320292,B001UNGG9A,7.35,4
WN2320311,B001UNCGOO,7.35,6
WN2320321,B002TNIEBS,9.65,5
WN2320330,B001UNEEF8,9.65,3
WN2320331,B001UNEEFI,6.75,6
WN2320346,B001UNLJ88,7.35,4
WN2320386,B001UNGGAE,6.75,7
WN2320415,B001UNIIQO,6.75,5
WN2320421,B001UNCGQM,7.35,4
WN2320422,B001UNLJ92,7.35,6
WN2320423,B001UNIIQY,7.35,4
WN2320425,B001UN6ULE,7.35,5
WN2320447,B001UNAFCE,7.35,5
WN2320464,B001UN6ULY,13.5,5
WN2320465,B001UNAFE2,6.75,5
WN2320466,B001UN1NSY,9.65,4
WN2320502,B001UN8TQI,9.65,4
WN2320503,B005XYVBI8,9.65,5
WN2320514,B001UN8TRC,7.35,5
WN2320515,B001UNAFFG,7.35,6
WN2320521,B005XYV9IK,7.35,5
WN2320522,B001UN1NUC,7.35,6
WN2320526,B001UN8TSG,9.65,5
WN2320534,B001UNAFGK,13.5,5
WN2320536,B001UN5SAI,13.5,5
WN2320545,B005XYVLF6,9.65,5
WN2320547,B001UNAFHO,13.5,7
WN2320548,B001UN6UPK,9.65,6
WN2320549,B001UN5SAS,13.5,5
WN2320550,B001UN6UPU,9.65,4
WN2320552,B001UN8TV8,6.75,6
WN2320554,B001UN8TVI,6.75,6
WN2320560,B001UNAFGK,6.75,5
WN2320573,B001UNAFJC,9.65,4
WN2320617,B001UN1NXY,9.65,6
WN2320644,B001UN3POY,6.75,8
WN2320664,B001UN8TXG,7.35,5
WN2320744,B001UN5SDA,6.75,5
WN3022804,B0027INUPU,4.65,3
WN3040802,B002AF6QTC,7.99,3
WN3040819,B003K5E09Y,7,1
WN3040820,B0027IWXBC,7.99,1
WN3040821,B0027ISZH8,7.99,2
WN3680118,B0027IQ6UG,9.99,4
WN3901010,B001US2NQA,11.45,3
WN3901030,B000KNNJW8,7.35,2
WN3901080,B001UNTH82,7.35,3
WN3902040,B000IYXIZM,11.75,1
WN3903100,B000KNJG6Q,11.45,1
WN3903110,B0064AI0PC,11.45,1
WN3903120,B000KNPMU0,11.45,1
WN3903200,B002648RDU,11.45,4
WN3904010,B000KNLGBO,7.35,3
WN3940012,B004M559I2,11.75,1
WN3940022,B001US0KXS,11.75,1
WN3940033,B001UNTHLE,19.35,2
WN4045108,B0006TU97E,5.99,6
WN4045109,B0006TU98I,5.99,5
WN4045110,B0009RNUOW,5.99,6
WN4045112,B0006TU98S,5.99,4
WN4045115,B0009RP81A,5.99,5
WN4045116,B0006TU988,4.25,3
WN4045118,B0006TU974,5.99,5
WN4045127,B0006TU9AQ,3.99,4
WN4045129,B0012F1P2E,5.99,5
WN4045150,B0006TU9BA,7.99,5
WN4045151,B0009RRT8A,4.25,3
WN4045152,B0006TU9C4,7.99,4
WN4045154,B0009RNURO,7.99,6
WN4045159,B0009RLK0S,5.99,4
WN4045160,B0006TU9DI,5.99,5
WN4045161,B0006TU9E2,5.99,4
WN4045163,B0009RP7V6,4.25,4
WN4045164,B009ZENX2E,5.99,6
WN4045166,B0009RLJWM,4.25,4
WN4045169,B0006TU9GK,7.99,6
WN4045171,B0009RLK2G,7.99,5
WN4045172,B0009RNURE,7.99,4
WN4045186,B0006TU9HE,4.99,5
WN4045224,B0006TZMWG,3.99,5
WN4045225,B0009RP7TI,3.99,6
WN4045230,B0009RP7Z2,4.99,3
WN4045234,B0009RNUME,4.99,3
WN4045236,B0009RNUMY,4.99,4
WN4045238,B0009RLJZY,4.99,3
WN4045239,B0009RP7ZC,4.99,2
WN4045275,B0009RP81K,5.99,4
WN4045292,B0006TZMZI,4.25,4
WN4045294,B0006TZMZS,4.25,4
WN4045300,B0014ZOSTE,5.99,4
WN4045310,B0009RP7S4,4.99,5
WN4045311,B0006TU992,4.25,4
WN4045312,B0006TZMY4,4.25,4
WN4045315,B0009RNUJM,4.25,7
WN4045316,B0014ZOSUI,3.99,5
WN4045317,B0060KS0RO,3.99,6
WN4045319,B0006TZN20,3.99,6
WN4045320,B0009RP7WU,4.25,2
WN4045321,B0012F0AYS,7.99,3
WN4045323,B0012F3AVI,7.99,3
WN4045324,B0012F50XE,4.25,2
WN4045325,B0012F3B3A,7.99,2
WN4045326,B0012F1SYE,7.99,7
WN4045327,B0012EYE14,4.25,2
WN4045330,B0009RP7SE,3.99,3
WN4045332,B0012F0BHY,5.99,5
WN4045333,B0012EYEBO,4.25,2
WN4045350,B0009RLJYK,4.25,5
WN4045381,B0006TU9FQ,3.99,3
WN4045382,B009ZEVMBI,3.99,4
WN4045391,B0006TZN2A,4.25,5
WN4045398,B0006TZN66,3.99,6
WN4045411,B0009RLJW2,3.99,5
WN4045412,B0006TZN7A,4.25,5
WN4045414,B0009RP7XE,4.25,3
WN4045416,B0014ZOT2K,3.99,1
WN4045430,B0006TZN48,4.99,6
WN4045432,B0006TZN3Y,4.99,13
WN4045450,B0009RNUHY,4.25,4
WN4045470,B0006TU9EW,4.25,4
WN4045500,B0009RLJTA,3.99,4
WN4045510,B0006TU9CE,4.25,4
WN4045530,B0009RLJS6,3.99,3
WN4045561,B0006TZN4S,5.99,5
WN4045570,B0014ZOT8O,3.99,5
WN4045590,B0009RP7QG,3.99,4
WN4045599,B0060KSF5G,4.99,6
WN4045601,B0009RNUIS,4.25,5
WN4045620,B0006TZN6Q,5.99,5
WN4045650,B0006TZMXU,5.99,6
WN4045660,B0006TU99C,3.99,5
WN4045680,B0006TZMXK,3.99,6
WN4045720,B0009RLJWC,4.25,5
WN4045730,B0009RNUJW,4.25,6
WN4045740,B0006TZN6G,4.99,3
WN4045810,B0009RLJUY,3.99,4
WN4045830,B0014ZOTGQ,3.99,3
WN4045840,B0014ZW8MS,3.99,5
WN4124110,B0012F27I0,8.85,7
WN4124112,B0012F27IU,8.85,6
WN4124114,B0012F27KI,8.85,4
WN4124116,B0012F5G2Y,6.65,4
WN4124128,B0012F7DLQ,6.45,5
WN4124150,B0012F3QUS,12.15,4
WN4124151,B0012F9E7C,6.65,4
WN4124152,B0012F3QW6,12.15,6
WN4124154,B0012F5G7O,12.15,4
WN4124159,B0012F27U8,8.85,5
WN4124163,B0012F9EFY,6.65,6
WN4124164,B0012F9EGI,8.85,6
WN4124170,B0012F3R48,12.15,4
WN4124186,B0012F27YE,6.65,4
WN4124224,B0012F7DVG,6.45,6
WN4124225,B0012F9CY2,6.45,8
WN4124234,B0012F26EU,6.65,4
WN4124244,B0012F5EYO,6.45,6
WN4124276,B0012F5F02,6.45,5
WN4124292,B0012F9D2S,6.65,2
WN4124294,B0012F5F1Q,6.65,5
WN4124310,B0012F5F2U,6.45,4
WN4124312,B0012F7CLW,6.65,5
WN4124315,B0012F5F3Y,6.65,5
WN4124316,B0012F7CO4,6.45,6
WN4124317,B005Z46D7U,6.45,4
WN4124320,B0012F3PR2,6.65,4
WN4124330,B0012F5F7A,6.45,5
WN4124331,B004O7C45Y,6.45,6
WN4124380,B0012F26RW,6.45,6
WN4124381,B0012F9DB4,6.45,6
WN4124391,B0012F7CU8,6.65,4
WN4124411,B0012F3PXQ,6.45,4
WN4124416,B0012F26U4,6.45,3
WN4124430,B0012F26UE,6.45,4
WN4124432,B0012F7CX0,6.45,6
WN4124434,B0012F7CXU,6.45,3
WN4124450,B0012F3Q12,6.65,6
WN4124470,B0012F26Z4,6.65,4
WN4124500,B0012F2708,6.45,5
WN4124570,B0012F3Q58,6.45,6
WN4124590,B0012F9DKU,6.45,5
WN4124601,B0012F3Q6M,6.65,4
WN4124680,B0012F7D48,6.45,5
WN4124740,B005NQ2HUM,6.45,5
WN4124770,B0012F5FOS,6.45,6
WN4124810,B0012F7D6G,6.45,4
WN4124830,B0012F277Q,6.45,5
WN4124840,B004O77ZXU,6.45,5
WN4610110,B00BPTO87Q,6.95,3
WN4610127,B00BPTOSNU,6.95,3
WN4610128,B00BPTOTAC,6.95,3
WN4610151,B00BPTO6MS,6.95,3
WN4610159,B00BPTO0W4,6.95,3
WN4610239,B00BSR8NXA,6.95,3
WN4610312,B00BPTOMXG,6.95,3
WN4610316,B00BPTOINU,6.95,4
WN4610436,B00BPTOYAW,6.95,3
WN4610450,B00BPTOM3G,6.95,3
WN4610470,B00BPTOFZ6,6.95,3
WN4610500,B00BPTO9WA,6.95,4
WN4610530,B00BPTOQU0,6.95,3
WN4610590,B00COM02PU,6.95,5
WN4610601,B00BPTOP92,6.95,4
WN4610660,B00BPTOK2E,6.95,4
WN4610680,B00BPTOEDY,6.95,3
WN4610720,B00BPTO36W,6.95,4
WN4610770,B00BPTOHXQ,6.95,3
WN4610830,B00BPTO1HI,6.95,3
WN4610982,B00BSR8P1A,6.95,4
WN4610985,B00BSR8QDW,6.95,3
WN4610987,B00BSR8PRY,6.95,4
WN4615599,B00BPTOUY2,6.95,3
WN4620110,B00BSR8SXU,3.95,4
WN4620127,B00BSR8ZJC,3.95,4
WN4620128,B00BSR8ZRE,3.95,4
WN4620151,B00BSR8SHG,3.95,3
WN4620159,B00BSR8R36,3.95,5
WN4620163,B00BSR8RLS,3.95,3
WN4620186,B00BSR8TP2,3.95,4
WN4620224,B00BSR8Y8E,3.95,4
WN4620237,B00BSR91J0,3.95,1
