price,name,country,chain,area,rooms
"US$126","Ramada Bintang Bali Resort",Indonesia,"Hotel Chain:
Ramada","Jl Kartika Plaza P.O Box 1068, 80361 Kuta, Indonesia","Hotel Rooms: 402,,"
"US$27","Champlung Mas Hotel, Legian",Indonesia,Independent,"Jalan Melasti, 80361 Legian, Indonesia","Hotel Rooms: 171"
"US$80","Swiss-Belhotel Segara Resort & Spa",Indonesia,"Hotel Chain:
Swiss-Belhotel International","Jalan Pura Segara, 80361 Nusa Dua, Indonesia","Hotel Rooms: 153,"
"US$121","Puri Gangga Resort",Indonesia,Independent,"Desa Sebatu, 80561 Tegalalang, Indonesia","Hotel Rooms: 20"
"US$670","Royal Tulip Visesa",Indonesia,Independent,"Jl. Suweta, Banjar Bentuyung Sakti, Ubud, Gianyar, Bali, 80571 Ubud, Indonesia","Hotel Rooms: 106"
"US$55","All Seasons Resort Legian",Indonesia,"Hotel Chain:
all seasons (Accor)","Jalan Padma Utara Legian, PO Box 1004, 80361 Legian, Indonesia","Hotel Rooms: 113,"
"US$42","Ananda Resort Seminyak",Indonesia,Independent,"Jl. Laksamana No.1001X, Seminyak, 80361 Seminyak, Indonesia","Hotel Rooms: 35"
"US$90","Tonys Villas & Resort",Indonesia,Independent,"Jalan Petitenget, 80361 Seminyak, Indonesia","Hotel Rooms: 31"
"US$724","Nandini Jungle Resort & Spa Bali",Indonesia,Independent,"Banjar Susut, Desa Buahan, Payangan, Bali, 80572 Payangan, Indonesia","Hotel Rooms: 18"
"US$108","Artotel Sanur - Bali",Indonesia,Independent,"Jl. Kusuma Sari No.1, 80277 Sanur, Indonesia","Hotel Rooms: 88"
"US$189","Pertiwi Bisma 1",Indonesia,Independent,"Jalan Bisma, 80571 Ubud, Indonesia","Hotel Rooms: 35"
"US$149","Jungle Retreat Ubud",Indonesia,Independent,"Kedewatan, 80571 Ubud, Indonesia","Hotel Rooms: 56"
"US$119","Kalapa Boutique Resort and Spa",Indonesia,Independent,"Jalan Raya Uma Buluh 14F, 80361 Canggu, Indonesia","Hotel Rooms: 12"
"US$30","Puri Dewa Bharata Hotel & Villas",Indonesia,Independent,"Jl. Nakula 11, 80361 Legian, Indonesia","Hotel Rooms: 48"
"US$164","Ubud Green Resort Villas",Indonesia,Independent,"Jalan Sriwedari, No. 8, 80571 Ubud, Indonesia","Hotel Rooms: 16"
"US$120","Puri Saron Hotel Seminyak",Indonesia,Independent,"Jln. Camplung Tanduk, Seminyak, 80361 Seminyak, Indonesia","Hotel Rooms: 115"
"US$101","The Magani Hotel & Spa",Indonesia,Independent,"Jl. Melasti, Legian Kelod, 80361 Legian, Indonesia","Hotel Rooms: 108"
"US$48","Abian Harmony Hotel",Indonesia,Independent,"Jalan Danau Tamblingan No.192, 80222 Sanur, Indonesia","Hotel Rooms: 69"
"US$62","Sanur Paradise Plaza Hotel",Indonesia,Independent,"Jalan Hang Tuah 46 Sanur, Bali, 80228 Sanur, Indonesia","Hotel Rooms: 329"
"US$208","Surya Kembar Villas",Indonesia,Independent,"Jl. Raya Kumbuh, Mas, 80571 Ubud, Indonesia","Hotel Rooms: 10"
"US$63","Green Field Hotel and Restaurant",Indonesia,Independent,"Dewa Made Santana Jl. Pengosekan, 80571 Ubud, Indonesia","Hotel Rooms: 35"
"US$56","Bali Dream Resort",Indonesia,Independent,"Jalan Penestanan Kelod, 80571 Ubud, Indonesia","Hotel Rooms: 27"
"US$189","Matahari Beach Resort & Spa",Indonesia,Independent,"Jalan Raya Seririt-Gilimanuk, 81155 Pemuteran, Indonesia","Hotel Rooms: 32"
"US$25","Grandmas Plus Hotel Legian",Indonesia,Independent,"Jl. Sriwijaya No. 368, 80361 Legian, Indonesia","Hotel Rooms: 111"
"US$200","Bali Niksoma Boutique Beach Resort",Indonesia,Independent,"Jl. Padma Utara, Legian Kaja, Bali, 80361 Legian, Indonesia","Hotel Rooms: 57"
"US$92","The Oasis Lagoon Sanur",Indonesia,Independent,"Jl. Danau Tamblingan No.136 A, 80228 Sanur, Indonesia","Hotel Rooms: 126"
"US$287","Katamama",Indonesia,Independent,"Jl. Petitenget 51B, 80361 Seminyak, Indonesia","Hotel Rooms: 58"
"US$82","The Kirana Hotel Resto & Spa",Indonesia,Independent,"Jalan Raya Batu Bolong, 80361 Canggu, Indonesia","Hotel Rooms: 30"
"US$51","Grand Barong Resort",Indonesia,Independent,"Jl. Legian Poppies Lane 2 , 80361 Kuta, Indonesia","Hotel Rooms: 139"
"US$72","Ossotel Legian",Indonesia,Independent,"Jalan Padma Utara, 80361 Legian, Indonesia","Hotel Rooms: 66"
"US$79","Mercure Bali Legian",Indonesia,"Hotel Chain:
Mercure","Jalan Legian No. 328 , 80361 Legian, Indonesia","Hotel Rooms: 321,,"
"US$361","Sankara Ubud Resort",Indonesia,Independent,"Banjar Kumbuh, Desa Mas , Ubud, Gianyar, 80571 Ubud, Indonesia","Hotel Rooms: 20"
"US$320","Fivelements Puri Ahimsa Retreat",Indonesia,Independent,"Banjar Adat Baturning, Mambal, Bali, 80352  Ubud, Indonesia","Hotel Rooms: 9"
"US$59","The Haven Bali Seminyak",Indonesia,Independent,"Jl. Raya Seminyak #500, 80361 Seminyak, Indonesia","Hotel Rooms: 192"
"US$93","Puri Mangga Sea View Resort and Spa",Indonesia,Independent,"Jl. Dewi Sri Desa Kayu Putih, 81161 Lovina, Indonesia","Hotel Rooms: 8"
"US$677","COMO Shambhala Estate",Indonesia,"Hotel Chain:
COMO","Br Begawan, Desa Melinggih Kelod, , 80571 Payangan, Indonesia","Hotel Rooms: 30,"
"US$385","The Open House Jimbaran Bali",Indonesia,Independent,"Jalan Pemelisan Agung, 25 Jimbaran, 80361 Jimbaran, Indonesia","Hotel Rooms: 17"
"US$165","Indiana Kenanga Luxury Boutique Hotel & Spa",Indonesia,Independent,"Jalan Jungut Batu Beach No.56, 87500 Lembongan, Indonesia","Hotel Rooms: 20"
"US$583","The Legian Bali",Indonesia,"Hotel Chain:
The Leading Hotels of the World","Jalan Kayu Aya, Bali, 80367 Seminyak, Indonesia","Hotel Rooms: 79,"
"US$72","Besakih Beach Hotel",Indonesia,Independent,"Jl. Danau Tamblingan No. 45, 80228 Sanur, Indonesia","Hotel Rooms: 78"
"US$251","Bali Mandira Beach Resort & Spa",Indonesia,Independent,"Jl. Padma2 P.O.Box 1003, Bali, 80361 Legian, Indonesia","Hotel Rooms: 191"
"US$389","Legian Beach Hotel",Indonesia,Independent,"Jl. Melasti Legian, 80033 Legian, Indonesia","Hotel Rooms: 218"
"US$92","Dash Hotel Seminyak",Indonesia,Independent,"Jalan Petitenget, 80361 Seminyak, Indonesia","Hotel Rooms: 135"
"US$427","COMO Uma Ubud",Indonesia,"Hotel Chain:
COMO","Jl. Raya Sanggingan, Banjar Lungsiakan, Kedewatan, Bali, 80571 Ubud, Indonesia","Hotel Rooms: 46,"
"US$42","Horison Seminyak Bali",Indonesia,Independent,"Jl. Arjuna (Pantai Double Six), Seminyak , 80361 Seminyak, Indonesia","Hotel Rooms: 153"
"US$198","Hard Rock Hotel Bali",Indonesia,"Hotel Chain:
Hard Rock","Jalan Pantai, Banjar Pande Mas, 80361 Kuta, Indonesia","Hotel Rooms: 418,"
"US$77","The Lokha Legian Resort and Spa",Indonesia,Independent,"Jalan Padma Legian, Kuta, Bali, 80361 Legian, Indonesia","Hotel Rooms: 49"
"US$37","J4 Hotels Legian",Indonesia,Independent,"Jl. Raya Legian 74, Banjar Pengabetan, Kuta Bali, 80361 Legian, Indonesia","Hotel Rooms: 200"
"US$258","Jannata Resort and Spa",Indonesia,Independent,"Jl. Rsi Markandya, Br. Bangkiang Sidem, Keliki, 80571 Ubud, Indonesia","Hotel Rooms: 20"
"US$127","Pelangi Bali Hotel & Spa",Indonesia,Independent,"Jl. Camplung Tanduk, 80361 Seminyak, Indonesia","Hotel Rooms: 89"
"US$341","Sol Beach House Benoa Bali All Inclusive by Melia Hotels International",Indonesia,"Hotel Chain:
Sol Beach House","Jalan Pratama, 80363 Nusa Dua, Indonesia","Hotel Rooms: 128,"
"US$102","Vila Shanti Beach Hotel",Indonesia,Independent,"Jl. Danau Tamblingan 47, 80361 Sanur, Indonesia","Hotel Rooms: 48"
"US$192","Plataran Ubud Hotel & Spa",Indonesia,Independent,"Jl. Hanoman-Pengosekan, 80361 Ubud, Indonesia","Hotel Rooms: 46"
"US$57","Taman Sari Bali Resort and Spa",Indonesia,Independent,"Desa Pemuteran, Pemuteran Bay, Bali,  81155 Pemuteran, Indonesia","Hotel Rooms: 20"
"US$106","The Kuta Beach Heritage Hotel",Indonesia,Independent,"Jalan Pantai Kuta Br. Pande Mas Badung , 80361 Kuta, Indonesia","Hotel Rooms: 149"
"US$178","Hotel Vila Lumbung",Indonesia,Independent,"Jl. Raya Petitenget No.1000X, Bali, 80361 Seminyak, Indonesia","Hotel Rooms: 68"
"US$95","SenS Hotel and Spa Conference Ubud Town Centre",Indonesia,Independent,"Jalan Sukma Banjar Tebesaya, 80571 Ubud, Indonesia","Hotel Rooms: 97"
"US$114","The Camakila Legian Bali",Indonesia,Independent,"Jl. Padma Utara, Legian, 80361 Legian, Indonesia","Hotel Rooms: 116"
"US$46","Kusnadi Hotel",Indonesia,Independent,"Jalan Werkudara 518 Legian Kaja, 80361 Legian, Indonesia","Hotel Rooms: 37"
"US$72","Tapa Kawi Villas",Indonesia,Independent,"Jl. Ir Soekarno,Br. Bukit, Desa Sanding, Kec Tampaksiring, 80522 Tegalalang, Indonesia","Hotel Rooms: 10"
"US$3,840","Bulgari Resort Bali",Indonesia,"Hotel Chain:
Bulgari Hotels and Resorts","Jalan Goa Lempeh, Banjar Dinas Kangin, 80364 Uluwatu, Indonesia","Hotel Rooms: 59,"
"US$239","Padma Resort Legian",Indonesia,Independent,"Jln. Padma no.1 PO BOX 1107 TBB, 80361 Legian, Indonesia","Hotel Rooms: 432"
"US$82","Jayakarta Hotel Bali",Indonesia,Independent,"Jl. Werkudara, Bali, 80361 Legian, Indonesia","Hotel Rooms: 331"
"US$62","The Bene",Indonesia,Independent,"Jalan Benesari, 80361 Kuta, Indonesia","Hotel Rooms: 122"
"US$146","Annora Bali Villas",Indonesia,Independent,"Jl. Abimanyu No. 999X, 80361 Seminyak, Indonesia","Hotel Rooms: 12"
"US$79","The Lokha Ubud",Indonesia,Independent,"Jln Bangkiangsidem, Desa Keliki, Tegallalang, Ubud - Bali, 80561 Ubud, Indonesia","Hotel Rooms: 70"
"US$32","Grandmas Seminyak Hotel",Indonesia,Independent,"Jalan Camplung Tanduk 99, 80361 Seminyak, Indonesia","Hotel Rooms: 112"
"US$46","Ashana Hotel",Indonesia,Independent,"Jalan Raya Labuansait No. 10, Suluban, 80361 Uluwatu, Indonesia","Hotel Rooms: 15"
"US$257","Maya Sanur Resort & Spa",Indonesia,Independent,"Jalan Danau Tamblingan No. 89M, 80228 Sanur, Indonesia","Hotel Rooms: 103"
"US$39","Koa D Surfer Hotel",Indonesia,Independent,"Jalan Sri Kahyangan Berawa, 80361 Canggu, Indonesia","Hotel Rooms: 87"
"US$144","Bali Dynasty Resort",Indonesia,Independent,"Jalan Kartika, Bali, 80361 Kuta, Indonesia","Hotel Rooms: 312"
"US$46","Hotel Bounty Kuta",Indonesia,Independent,"Pantai Kuta, Jalan Poppies Lane 2, Number 18, 80361 Kuta, Indonesia","Hotel Rooms: 166"
"US$269","Goya Boutique Resort",Indonesia,Independent,"Jalan Bisma, 80571 Ubud, Indonesia","Hotel Rooms: 26"
"US$163","Puri Santrian",Indonesia,Independent,"JL Cemara 35, Bali, 80228 Sanur, Indonesia","Hotel Rooms: 199"
"US$98","Ubud Village Hotel",Indonesia,Independent,"Jl. Monkey Forest, 80571 Ubud, Indonesia","Hotel Rooms: 62"
"US$88","Ubud Wana Resort",Indonesia,Independent,"Jalan Nyuhbojog, Nyuh Kuning Desa Mas, 80571 Ubud, Indonesia","Hotel Rooms: 73"
"US$402","The Seminyak Beach Resort & Spa",Indonesia,Independent,"Jl. Kayu Aya, Bali, 80361 Seminyak, Indonesia","Hotel Rooms: 105"
"US$350","Anantara Seminyak Bali Resort",Indonesia,"Hotel Chain:
Anantara Hotels & Resorts","Jl. Abimanyu (Dhyana Pura), Bali, 80361 Seminyak, Indonesia","Hotel Rooms: 60,"
"US$751","Puri Wulandari - A Boutique Resort & Spa",Indonesia,Independent,"Desa Kedewatan, 80571 Ubud, Indonesia","Hotel Rooms: 34"
"US$391","Dwaraka The Royal Villas",Indonesia,Independent,"Jl. Sri Wedari No. 11B, 80571 Ubud, Indonesia","Hotel Rooms: 11"
"US$101","Kuta Paradiso Hotel",Indonesia,Independent,"Jl. Kartika Plaza, Tuban, Bali, 80361 Kuta, Indonesia","Hotel Rooms: 250"
"US$130","Courtyard by Marriott Bali Nusa Dua Resort",Indonesia,"Hotel Chain:
Courtyard by Marriott","Kawasan Pariwisata Lot SW1 , 80363 Nusa Dua, Indonesia","Hotel Rooms: 250,,"
"US$387","Kupu Kupu Barong Villas and Tree Spa by L’OCCITANE",Indonesia,Independent,"Kedewatan PO BOX 7 80571, 80571 Ubud, Indonesia","Hotel Rooms: 39"
"US$143","FuramaXclusive Ocean Beach Seminyak Bali",Indonesia,Independent,"Jalan Arjuna 88X, 80361 Legian, Indonesia","Hotel Rooms: 112"
"US$296","Batu Karang Lembongan Resort and Day Spa",Indonesia,Independent,"Banjar Kelod Desa Jungutbatu, Nusa Lembongan, 80228 Lembongan, Indonesia","Hotel Rooms: 23"
"US$228","Rouge Bali - Lounge Bar, Villas & Spa",Indonesia,Independent,"Jl. Bisma - Ubud, 80571 Ubud, Indonesia","Hotel Rooms: 6"
"US$28","Bali Sandy Resort",Indonesia,Independent,"Jl. Poppies II, 80361 Kuta, Indonesia","Hotel Rooms: 55"
"US$169","Klumpu Bali Resort",Indonesia,Independent,"Jalan Kesari 16B, 80228 Sanur, Indonesia","Hotel Rooms: 8"
"US$68","Le Grande Bali",Indonesia,Independent,"Jalan Uluwatu Complex Pecatu Graha Block 5 , 80361 Uluwatu, Indonesia","Hotel Rooms: 190"
"US$64","Ivory Resort Seminyak",Indonesia,Independent,"Jln. Raya Petitenget 35, Banjar Umasari, Seminyak, 80361 Seminyak, Indonesia","Hotel Rooms: 25"
"US$103","Grand Inna Kuta",Indonesia,Independent,"Jl. Pantai Kuta No. 1, 80361 Kuta, Indonesia","Hotel Rooms: 320"
"US$410","The Oberoi, Bali",Indonesia,"Hotel Chain:
Oberoi Hotels & Resorts","Seminyak Beach, Jalan Kayu Aya, 80033 Seminyak, Indonesia","Hotel Rooms: 74,"
"US$963","Keraton Jimbaran Beach Resort",Indonesia,Independent,"Jl. Mrajapati P.O.Box 2023, 80361 Jimbaran, Indonesia","Hotel Rooms: 102"
"US$547","Anantara Uluwatu Bali Resort",Indonesia,"Hotel Chain:
Anantara Hotels & Resorts","Jl Pemutih, Labuan Sait, Uluwatu, id, 80361 Uluwatu, Indonesia","Hotel Rooms: 74,"
"US$132","Blue Karma Resort",Indonesia,Independent,"Jl. Suweta Tegalalang, 80561 Ubud, Indonesia","Hotel Rooms: 15"
"US$435","Bisma Eight",Indonesia,Independent,"Jalan Bisma , 80571 Ubud, Indonesia","Hotel Rooms: 38"
"US$82","Rama Garden Hotel Bali",Indonesia,Independent," Jalan Padma Legian, 80361 Legian, Indonesia","Hotel Rooms: 30"
"US$396","Double - Six, Luxury Hotel - Seminyak",Indonesia,Independent,"Double Six Beach No.66, Seminyak-Bali, 80361 Seminyak, Indonesia","Hotel Rooms: 146"
"US$117","Sri Ratih Cottages",Indonesia,Independent,"Jalan Campuhan 1, Penestanan, Bali, 80582 Ubud, Indonesia","Hotel Rooms: 26"
"US$221","U Paasha Seminyak Bali",Indonesia,"Hotel Chain:
U Hotels & Resorts","Jl. Laksamana No.77, 80361 Seminyak, Indonesia","Hotel Rooms: 98,"
"US$41","HARRIS Hotel Seminyak",Indonesia,"Hotel Chain:
HARRIS Hotels & Resorts","Jl. Drupadi 99, 80361 Seminyak, Indonesia","Hotel Rooms: 231,"
"US$499","Samabe Bali Suites & Villas",Indonesia,Independent,"Jl. Pura Barong-Barong, Sawangan, Nusa Dua, 80363 Nusa Dua, Indonesia","Hotel Rooms: 81"
"US$92","Alaya Resort Kuta",Indonesia,Independent,"Jl. Kartika Plaza, Gang Puspa Ayu No. 99, 80361 Kuta, Indonesia","Hotel Rooms: 116"
"US$35","The ONE Legian",Indonesia,Independent,"Jalan Raya Legian No.117, 80361 Legian, Indonesia","Hotel Rooms: 300"
"US$65","Kinaara Resort & Spa Pemuteran Bali",Indonesia,Independent,"Jl. Raya Pemuteran, 81155 Pemuteran, Indonesia","Hotel Rooms: 20"
"US$98","Ramayana Resort and Spa",Indonesia,Independent,"Singasari Street, Bali, 80361 Kuta, Indonesia","Hotel Rooms: 210"
"US$301","Wapa di Ume Resort & Spa",Indonesia,Independent,"Jl. Suweta, Desa Sambahan, 80571 Ubud, Indonesia","Hotel Rooms: 17"
"US$202","Segara Village Hotel",Indonesia,Independent,"Jalan Segara Ayu, 80030 Sanur, Indonesia","Hotel Rooms: 123"
"US$317","The Royal Purnama - Art Suites and Villas",Indonesia,Independent,"Jalan Pantai Purnama, 80582 Ketewel, Indonesia","Hotel Rooms: 48"
"US$214","The Westin Resort Nusa Dua Bali",Indonesia,"Hotel Chain:
Westin","PO Box 36 Nusa Dua, 80363 Nusa Dua, Indonesia","Hotel Rooms: 433,"
"US$333","Conrad Bali",Indonesia,"Hotel Chain:
Conrad Hotels & Resorts","Jalan Pratama 168, Tanjung Benoa, On the Coast of Nusa Dua, 80363 Nusa Dua, Indonesia","Hotel Rooms: 353,"
"US$145","Novotel Bali Nusa Dua",Indonesia,"Hotel Chain:
Novotel","BTDC Complex Nusa Dua, 80363 Nusa Dua, Indonesia","Hotel Rooms: 175,,"
"US$149","Courtyard by Marriott Bali Seminyak Resort",Indonesia,"Hotel Chain:
Courtyard by Marriott","Jalan Camplung Tanduk (Dhyana Pura), No. 103 SP, 80361 Seminyak, Indonesia","Hotel Rooms: 287,,"
"US$169","The Stones Hotel - Legian Bali, Autograph Collection",Indonesia,"Hotel Chain:
Autograph Collection","Jl. Raya Pantai Kuta, Banjar Legian Kelod, Legian Bali., 80361 Kuta, Indonesia","Hotel Rooms: 308,"
"US$156","Holiday Inn Resort Bali Benoa",Indonesia,"Hotel Chain:
Holiday Inn Hotels & Resorts","Jl. Pratama no.86, Tanjung Benoa, 80363 Nusa Dua, Indonesia","Hotel Rooms: 171,,"
"US$22","POP! Hotel Nusa Dua",Indonesia,"Hotel Chain:
HARRIS Hotels & Resorts","Jl. By Pass Ngurah Rai No. 188x, Mumbul, 80363 Nusa Dua, Indonesia","Hotel Rooms: 100,"
"US$465","Komaneka at Tanggayuda Ubud",Indonesia,Independent,"Jl. Raya Tanggayuda, Banjar Tanggayuda, Ubud, 80571 Ubud, Indonesia","Hotel Rooms: 35"
"US$24","POP! Hotel Hardys Singaraja Square",Indonesia,"Hotel Chain:
HARRIS Hotels & Resorts","Jl. Surapati No. 12 - 14, 81113 Singaraja, Indonesia","Hotel Rooms: 149,"
"US$32","Allia Residence",Indonesia,Independent,"Jl. Raya Siligita Permata Nusa Dua Blok III/I, 80361 Nusa Dua, Indonesia","Hotel Rooms: 24"
"US$297","Grand Hyatt Bali",Indonesia,"Hotel Chain:
Grand Hyatt","Kawasan Wisata Nusa Dua BTDC, Bali, 80363 Nusa Dua, Indonesia","Hotel Rooms: 636,"
"US$92","Handara Golf & Resort Bali",Indonesia,Independent,"Desa Pancasari, Sukasada, 81162 Bedugul, Indonesia","Hotel Rooms: 47"
"US$35","Vansari Hotel",Indonesia,Independent,"Jalan Raya Seminyak No. 31, 80361 Seminyak, Indonesia","Hotel Rooms: 15"
"US$77","Kokonut Suites",Indonesia,"Hotel Chain:
Avilla Hospitality","Jl. Petitenget No 88 Kerobokan, 80361 Seminyak, Indonesia","Hotel Rooms: 34,"
"US$39","Puri Garden Hotel",Indonesia,Independent,"Jalan Raya Pengosekan, 80571 Ubud, Indonesia","Hotel Rooms: 18"
"US$23","Rosani Hotel",Indonesia,Independent,"Jl. Melasti / Lebak Bene, 80361 Legian, Indonesia","Hotel Rooms: 36"
"US$58","The Royal Palm Villa",Indonesia,Independent,"Jl. Monkey Forest No. 8, 80571 Ubud, Indonesia","Hotel Rooms: 9"
"US$31","Permana Ubud Cottage",Indonesia,Independent,"Jalan Bisma Ubud, 80571 Ubud, Indonesia","Hotel Rooms: 14"
"US$58","Puri Suksma Ubud",Indonesia,Independent,"Jalan Gunung Sari, Peliatan, 80571 Ubud, Indonesia","Hotel Rooms: 18"
"US$168","The Payogan Villa Resort and Spa",Indonesia,Independent,"Banjar Bunutan, Desa Kedewatan, 80571 Ubud, Indonesia","Hotel Rooms: 45"
"US$21","Manggar Indonesia Hotel",Indonesia,Independent,"Jl. Dewi Sartika / Nusa Indah No. 19, Tuban, 80361 Kuta, Indonesia","Hotel Rooms: 42"
"US$23","ZenRooms Uluwatu Dua Unud",Indonesia,"Hotel Chain:
ZEN Rooms","Jalan Kampus Unud, Gang Suwung Padak, 80361 Jimbaran, Indonesia","Hotel Rooms: 5,"
"US$86","Tanah Merah Resort & Gallery",Indonesia,Independent,"Jalan Melayang, 80571 Ubud, Indonesia","Hotel Rooms: 15"
"US$106","Alamdini Resort Ubud",Indonesia,Independent,"Jalan Bisma, 80571 Ubud, Indonesia","Hotel Rooms: 12"
"US$22","POP! Legian Dewi Sri",Indonesia,"Hotel Chain:
HARRIS Hotels & Resorts","Jl. Dewi Sri No. 1A, 80361 Legian, Indonesia","Hotel Rooms: 128,"
"US$69","d'Penjor Seminyak",Indonesia,Independent,"Jl. Bidadari II no 1 Taman Merthanadi Kerobokan, 80361 Seminyak, Indonesia","Hotel Rooms: 23"
"US$42","Sama Sama Suites & Restaurant",Indonesia,Independent,"Jl. By Pass Ngurah Rai No. 128, Mumbu, 80363 Nusa Dua, Indonesia","Hotel Rooms: 10"
"US$69","Amed Dream",Indonesia,Independent,"Jl Raya Karangasem - Seraya, 80852 Amed, Indonesia","Hotel Rooms: 17"
"US$69","Naya Ubud",Indonesia,Independent,"Jalan Raya Sayan, Gang Puskesmas Ubud II, 80571 Ubud, Indonesia","Hotel Rooms: 15"
"US$28","Losari Hotel & Villas Kuta Bali",Indonesia,Independent,"Sahadewa No 19, Legian Kuta- Bali - Indonesia, 80361 Legian, Indonesia","Hotel Rooms: 86"
"US$498","Belmond Jimbaran Puri",Indonesia,"Hotel Chain:
Belmond Hotels","Jalan Uluwatu, 80361 Jimbaran, Indonesia","Hotel Rooms: 64,"
"US$65","Taman Rahasia Tropical Sanctuary and Spa",Indonesia,Independent,"Banjar Penestanan Kaja Sayan, 80571 Ubud, Indonesia","Hotel Rooms: 4"
"US$52","FRii Bali Echo Beach",Indonesia,Independent,"Jalan Munduk Catu No 32, Batu Bolong, 80361 Canggu, Indonesia","Hotel Rooms: 77"
"US$438","Alila Seminyak",Indonesia,"Hotel Chain:
Alila Hotels & Resorts","Jalan Taman Ganesha no. 9, Petitenget, 80361 Seminyak, Indonesia","Hotel Rooms: 240,"
"US$215","Kamandalu Ubud",Indonesia,Independent,"Jalan Andong, Banjar Nagi, 80571 Ubud, Indonesia","Hotel Rooms: 56"
"US$89","Alam Kulkul Boutique Resort",Indonesia,Independent,"Jl. Pantai Kuta, 80030 Kuta, Indonesia","Hotel Rooms: 80"
"US$189","The Bandha Hotel and Suites",Indonesia,Independent,"Jalan Padma Utara, 80361 Legian, Indonesia","Hotel Rooms: 90"
"US$136","Grand Mirage Resort & Thalasso Bali",Indonesia,Independent,"Jalan Pratama No. 74, P.O. Box 43, Bali, 80363 Nusa Dua, Indonesia","Hotel Rooms: 301"
"US$148","Nusa Dua Beach Hotel & Spa, Bali",Indonesia,Independent,"Kawasan Pariwisata Nusa Dua, Lot North 4, 80363 Nusa Dua, Indonesia","Hotel Rooms: 382"
"US$425","INAYA Putri Bali",Indonesia,Independent,"Kawasan Wisata Nusa Dua, Lot S3, 80363 Nusa Dua, Indonesia","Hotel Rooms: 460"
"US$786","Bali Tropic Resort & Spa",Indonesia,Independent,"P.O. Box. 41 Jl. Pratama 34A. Nusa Dua, Bali, 80363 Nusa Dua, Indonesia","Hotel Rooms: 150"
"US$62","De Munut Balinese Resort",Indonesia,Independent,"Jl, Penestanan, Ubud 80571, Gianyar, Bali, 80571 Ubud, Indonesia","Hotel Rooms: 13"
"US$178","The Menjangan",Indonesia,Independent,"Jl. Raya Gilimanuk Singaraja KM 17, 81155  Banyuwedang, Indonesia","Hotel Rooms: 22"
"US$50","Starlight Hotel Lovina",Indonesia,Independent,"Lovina Beach, Banyualit, Kalibukbuk, 80361 Lovina, Indonesia","Hotel Rooms: 7"
"US$150","Mantra Sakala Resort & Beach Club",Indonesia,"Hotel Chain:
Peppers Hotels","Jalan Pratama 95 Tanjung Benoa, 80363 Nusa Dua, Indonesia","Hotel Rooms: 252,"
"US$125","Bali Nusa Dua Hotel",Indonesia,Independent,"Kawasan Pariwisata Nusa Dua Lot NW/I, 80363 Nusa Dua, Indonesia","Hotel Rooms: 96"
"US$142","Melia Bali Indonesia",Indonesia,"Hotel Chain:
Meliá Hotels & Resorts","Kawasan Wisata Btdc Lot. 1, 80363 Nusa Dua, Indonesia","Hotel Rooms: 494,"
"US$146","Novotel Bali Benoa",Indonesia,"Hotel Chain:
Novotel","Jalan Pratama, Tanjung Benoa, 80363 Nusa Dua, Indonesia","Hotel Rooms: 187,,"
"US$102","Sadara Boutique Beach Resort",Indonesia,Independent,"Jl. Pratama, Nusa Dua, Bali, 80363 Nusa Dua, Indonesia","Hotel Rooms: 80"
"US$218","Ayodya Resort Bali",Indonesia,Independent,"Jalan Pantai Mengiat P.O Box 46, 80363 Nusa Dua, Indonesia","Hotel Rooms: 541"
"US$149","Grand Aston Bali Beach Resort",Indonesia,"Hotel Chain:
Aston International Hotels, Resorts & Residences","Jl. Pratama No 68X, 80363 Nusa Dua, Indonesia","Hotel Rooms: 187,"
"US$226","Kupu Kupu Jimbaran - Beach Club and Spa by L'OCCITANE",Indonesia,Independent,"Jl. Bukit Permai, Banjar Pesalakan, Bali, 80364 Jimbaran, Indonesia","Hotel Rooms: 33"
"US$56","Grand Whiz Hotel Nusa Dua Bali",Indonesia,Independent,"Kawasan BTDC Nusa Dua Blok T, 80363 Nusa Dua, Indonesia","Hotel Rooms: 126"
"US$130","Courtyard by Marriott Bali Nusa Dua Resort",Indonesia,"Hotel Chain:
Courtyard by Marriott","Kawasan Pariwisata Lot SW1 , 80363 Nusa Dua, Indonesia","Hotel Rooms: 250,,"
"US$224","Ulu Segara Luxury Suites & Villas",Indonesia,Independent,"Jl. Raya Nusa Dua Selatan Desa Sawangan, 80363 Nusa Dua, Indonesia","Hotel Rooms: 46"
"US$136","The Lovina",Indonesia,Independent,"Jl. Mas Lovina, Kalibukbuk - Buleleng , 80226 Lovina, Indonesia","Hotel Rooms: 66"
