Code,Web description,Brand,model,category,price,EAN,url,image_url
10043383,PORTAFUCILI A CHIAVE 5 POSTI E TESORETTO 1450x300x250 mm MARRONE NOCE,STARK,S4001T,Hardware,99,8017088840017,http://www.bricoman.it/negozio/rezzato/10043383,http://www.bricoman.it/media/foto_articoli/2013/12/10043383.JPG
10012429,SERRATURA ISEO AD APPLICARE ENTRATA 50 mm DESTRA CILINDRO FISSO E POMOLO,ISEO,411 50 2,Hardware,34,8020614006719,http://www.bricoman.it/negozio/rezzato/10012429,http://www.bricoman.it/media/foto_articoli/2012/1/10012429.jpg
10012430,SERRATURA ISEO AD APPLICARE ENTRATA 50 mm SINISTRA CILINDRO FISSO E POMOLO,ISEO,412 50 2,Hardware,34,8020614006757,http://www.bricoman.it/negozio/rezzato/10012430,http://www.bricoman.it/media/foto_articoli/2012/1/10012430.jpg
10012425,SERRATURA ISEO AD APPLICARE ENTRATA 50 mm DESTRA CILINDRO STACCATO E SCROCCO,ISEO,421 50 2,Hardware,24,8020614006894,http://www.bricoman.it/negozio/rezzato/10012425,http://www.bricoman.it/media/foto_articoli/2012/05/10012425.jpg
10012427,SERRATURA ISEO AD APPLICARE ENTRATA 60 mm DESTRA CILINDRO STACCATO E SCROCCO,ISEO,421 60 3,Hardware,24,8020614006900,http://www.bricoman.it/negozio/rezzato/10012427,http://www.bricoman.it/media/foto_articoli/2012/05/10012427_2.jpg
10012428,SERRATURA ISEO AD APPLICARE ENTRATA 50 mm SINISTRA CILINDRO STACCATO E SCROCCO,ISEO,422 50 2,Hardware,24,8020614006931,http://www.bricoman.it/negozio/rezzato/10012428,http://www.bricoman.it/media/foto_articoli/2012/05/10012428_1.jpg
10012426,SERRATURA ISEO AD APPLICARE ENTRATA 60 mm SINISTRA CILINDRO STACCATO E SCROCCO,ISEO,422 60 3,Hardware,24,8020614006948,http://www.bricoman.it/negozio/rezzato/10012426,http://www.bricoman.it/media/foto_articoli/2014/1/10012426.jpg
10012423,SERRATURA ISEO AD APPLICARE ENTRATA 50 mm DESTRA CILINDRO FISSO E SCROCCO,ISEO,431 50 2,Hardware,24,8020614007037,http://www.bricoman.it/negozio/rezzato/10012423,http://www.bricoman.it/media/foto_articoli/2012/05/10012423.jpg
10012421,SERRATURA ISEO AD APPLICARE ENTRATA 60 mm DESTRA CILINDRO FISSO E SCROCCO,ISEO,431 60 3,Hardware,24,8020614007044,http://www.bricoman.it/negozio/rezzato/10012421,http://www.bricoman.it/media/foto_articoli/2012/05/10012421.jpg
10012424,SERRATURA ISEO AD APPLICARE ENTRATA 50 mm SINISTRA CILINDRO FISSO E SCROCCO,ISEO,432 50 2,Hardware,24,8020614007112,http://www.bricoman.it/negozio/rezzato/10012424,http://www.bricoman.it/media/foto_articoli/2012/05/10012424.jpg
10012422,SERRATURA ISEO AD APPLICARE ENTRATA 60 mm SINISTRA CILINDRO FISSO E SCROCCO,ISEO,432 60 3,Hardware,24,8020614007129,http://www.bricoman.it/negozio/rezzato/10012422,http://www.bricoman.it/media/foto_articoli/2012/05/10012422.jpg
10029782,BARRA ISEO OVALE ROSSA PER MANIGLIONE ANTIPANICO LUNGHEZZA 1130 mm,ISEO,945928,Hardware,9,8020614125854,http://www.bricoman.it/negozio/rezzato/10029782,http://www.bricoman.it/media/foto_articoli/2012/3/10029782.jpg
10029780,MANIGLIONE ANTIPANICO ISEO PER PORTE DI SICUREZZA ,ISEO,9414000505,Hardware,60.5,8020614125885,http://www.bricoman.it/negozio/rezzato/10029780,http://www.bricoman.it/media/foto_articoli/2012/3/10029780.jpg
10029786,SCROCCHI VERTICALI NERI ALTO BASSO ISEO PER MANIGLIONE ANTIPANICO 2 PEZZI,ISEO,9410201505,Hardware,40,8020614134580,http://www.bricoman.it/negozio/rezzato/10029786,http://www.bricoman.it/media/foto_articoli/2012/04/10029786.jpg
10029787,SCROCCHI LATERALI NERI ISEO PER MANIGLIONE ANTIPANICO 2 PEZZI,ISEO,9410203505,Hardware,40,8020614134603,http://www.bricoman.it/negozio/rezzato/10029787,http://www.bricoman.it/media/foto_articoli/2012/4/10029787.jpg
10029784,COMANDO ESTERNO ISEO PER MANIGLIONE ANTIPANICO CON CILINDRO DI SICUREZZA,ISEO,94021005,Hardware,29,8020614142967,http://www.bricoman.it/negozio/rezzato/10029784,http://www.bricoman.it/media/foto_articoli/2011/10/10029784.jpg
10029788,MANIGLIONE ANTIPANICO PUSH ISEO PER PORTE DI SICUREZZA LUNGHEZZA 1170 mm,ISEO,942411758T,Hardware,97.5,8020614161715,http://www.bricoman.it/negozio/rezzato/10029788,http://www.bricoman.it/media/foto_articoli/2012/4/10029788.jpg
10029785,KIT ASTE COPERTURE BOCCHETTA ISEO PER MANIGLIONE ANTIPANICO PER 2 ANTE PORTE SICUREZZA,ISEO,94100205,Hardware,21,8020614165706,http://www.bricoman.it/negozio/rezzato/10029785,http://www.bricoman.it/media/foto_articoli/2012/05/10029785.jpg
10017669,SERRATURA WELKA INFILARE PORTE ALLUMINIO ENTRATA 30 mm PER CILINDRO SAGOMATO,WELKA,101 30 01 0,Hardware,16,8021012012586,http://www.bricoman.it/negozio/rezzato/10017669,http://www.bricoman.it/media/foto_articoli/2012/2/10017669.jpg
10006544,FERMAPERSIANE A RIBALTA ACCIAIO VERNICIATO NERO ,MINUTEX,8021394060847,Hardware,3.15,8021394060847,http://www.bricoman.it/negozio/rezzato/10006544,http://www.bricoman.it/media/foto_articoli/2012/9/10006544.JPG
10006545,FERMAPERSIANE REGOLABILE 60 mm ACCIAIO VERNICIATO NERO CON FERMO,MINUTEX,8021394061042,Hardware,6,8021394061042,http://www.bricoman.it/negozio/rezzato/10006545,http://www.bricoman.it/media/foto_articoli/2011/10/10006545.jpg
10006543,STENDIPANNI PER MURO  ,MINUTEX,8021394071423,Hardware,6.55,8021394071423,http://www.bricoman.it/negozio/rezzato/10006543,http://www.bricoman.it/media/foto_articoli/2012/3/10006543.jpg
10037545,CAVALLOTTO MAGLIA RETTANGOLARE 25x20 mm ACCIAIO TROPICALIZZATO ,MINUTEX,8021394092626,Hardware,1.15,8021394092626,http://www.bricoman.it/negozio/rezzato/10037545,http://www.bricoman.it/media/foto_articoli/2013/2/10037545.JPG
10037548,CAVALLOTTO MAGLIA TONDA 21x25 mm ACCIAIO TROPICALIZZATO  ,MINUTEX,8021394092718,Hardware,1.15,8021394092718,http://www.bricoman.it/negozio/rezzato/10037548,http://www.bricoman.it/media/foto_articoli/2013/2/10037548.JPG
10037552,CAVALLOTTO MAGLIA TONDA SNODATO 24x28 mm ACCIAIO TROPICALIZZATO  ,MINUTEX,8021394092817,Hardware,2.35,8021394092817,http://www.bricoman.it/negozio/rezzato/10037552,http://www.bricoman.it/media/foto_articoli/2013/2/10037552.JPG
10037554,CAVALLOTTO MAGLIA TONDA SNODATO 20x42 mm ACCIAIO TROPICALIZZATO  ,MINUTEX,8021394092824,Hardware,2.65,8021394092824,http://www.bricoman.it/negozio/rezzato/10037554,http://www.bricoman.it/media/foto_articoli/2013/2/10037554.JPG
10003883,CAVALLOTTO MAGLIA TONDA 20x21 mm ACCIAIO INOX ,MINUTEX,8021394092923,Hardware,6,8021394092923,http://www.bricoman.it/negozio/rezzato/10003883,http://www.bricoman.it/media/foto_articoli/2012/04/10003883.jpg
10021865,CARRUCOLA CON VITE RUOTA Ø 30 mm ACCIAIO TROPICALIZZATO ,MINUTEX,8021394171635,Hardware,1.7,8021394171635,http://www.bricoman.it/negozio/rezzato/10021865,http://www.bricoman.it/media/foto_articoli/2011/10/10021865.jpg
10021866,CARRUCOLA CON GANCIO RUOTA Ø 40 mm ACCIAIO TROPICALIZZATO ,MINUTEX,8021394171741,Hardware,1.75,8021394171741,http://www.bricoman.it/negozio/rezzato/10021866,http://www.bricoman.it/media/foto_articoli/2011/10/10021866.jpg
10021867,CARRUCOLA CON GANCIO RUOTA Ø 60 mm ACCIAIO TROPICALIZZATO ,MINUTEX,8021394171765,Hardware,2.35,8021394171765,http://www.bricoman.it/negozio/rezzato/10021867,http://www.bricoman.it/media/foto_articoli/2011/10/10021867.jpg
10021868,CARRUCOLA CON GANCIO RUOTA Ø 50 mm NYLON CON CUSCINETTO ,MINUTEX,8021394187056,Hardware,4,8021394187056,http://www.bricoman.it/negozio/rezzato/10021868,http://www.bricoman.it/media/foto_articoli/2011/10/10021868.jpg
10026588,CAVALLOTTO PICCOLO 14 mm ACCIAIO TROPICALIZZATO ,MINUTEX,8021394199318,Hardware,0.55,8021394199318,http://www.bricoman.it/negozio/rezzato/10026588,http://www.bricoman.it/media/foto_articoli/2012/3/10026588.jpg
10026589,CAVALLOTTO MEDIO 17 mm ACCIAIO TROPICALIZZATO ,MINUTEX,8021394199325,Hardware,0.65,8021394199325,http://www.bricoman.it/negozio/rezzato/10026589,http://www.bricoman.it/media/foto_articoli/2012/1/10026589.jpg
10026590,CAVALLOTTO GRANDE 20 mm ACCIAIO TROPICALIZZATO ,MINUTEX,8021394199332,Hardware,0.75,8021394199332,http://www.bricoman.it/negozio/rezzato/10026590,http://www.bricoman.it/media/foto_articoli/2012/1/10026590.jpg
10000569,PORTATTREZZI BITUBO 180 mm FILO Ø 8 mm 19x8x9 cm ACCIAIO ZINCATO,MINUTEX,8021394305283,Hardware,2.65,8021394305283,http://www.bricoman.it/negozio/rezzato/10000569,http://www.bricoman.it/media/foto_articoli/2012/1/10000569.jpg
10000568,PORTATTREZZI BITUBO 80 mm FILO Ø 8 mm 9x9x7 cm ACCIAIO ZINCATO,MINUTEX,8021394305290,Hardware,2.25,8021394305290,http://www.bricoman.it/negozio/rezzato/10000568,http://www.bricoman.it/media/foto_articoli/2012/1/10000568.jpg
10000570,PORTATUTTO DOPPIO FILO Ø 8 mm 22x15x8 cm ACCIAIO ZINCATO,MINUTEX,8021394307294,Hardware,2.45,8021394307294,http://www.bricoman.it/negozio/rezzato/10000570,http://www.bricoman.it/media/foto_articoli/2012/1/10000570.jpg
10000571,GANCIO SINGOLO FILO Ø 8 mm 14x8 cm ACCIAIO ZINCATO,MINUTEX,8021394310294,Hardware,1.5,8021394310294,http://www.bricoman.it/negozio/rezzato/10000571,http://www.bricoman.it/media/foto_articoli/2012/1/10000571.jpg
10000572,PORTAGOMMA FILO Ø 8 mm 25x13x17 cm ACCIAIO ZINCATO,MINUTEX,8021394313295,Hardware,4.05,8021394313295,http://www.bricoman.it/negozio/rezzato/10000572,http://www.bricoman.it/media/foto_articoli/2012/1/10000572a.jpg
10037533,"MENSOLINA ANGOLARE 100x100x1,5 mm ACCIAIO TROPICALIZZATO ",MINUTEX,8021394577017,Hardware,3,8021394577017,http://www.bricoman.it/negozio/rezzato/10037533,http://www.bricoman.it/media/foto_articoli/2013/2/10037533.jpg
10037536,MENSOLINA ANGOLARE 140x140x2 mm ACCIAIO TROPICALIZZATO  ,MINUTEX,8021394577024,Hardware,4.55,8021394577024,http://www.bricoman.it/negozio/rezzato/10037536,http://www.bricoman.it/media/foto_articoli/2013/2/10037536.jpg
10037537,"MENSOLINA ANGOLARE 180x180x2,5 mm ACCIAIO TROPICALIZZATO  ",MINUTEX,8021394577031,Hardware,5.95,8021394577031,http://www.bricoman.it/negozio/rezzato/10037537,http://www.bricoman.it/media/foto_articoli/2013/2/10037537.jpg
10019802,"MENSOLINA ANGOLARE 50x150x20x1,5 mm ACCIAIO TROPICALIZZATO ",MINUTEX,8021394579011,Hardware,1.05,8021394579011,http://www.bricoman.it/negozio/rezzato/10019802,http://www.bricoman.it/media/foto_articoli/2012/3/10019802.jpg
10025885,MENSOLINA ANGOLARE 100x100x25x2 mm ACCIAIO TROPICALIZZATO ,MINUTEX,8021394579028,Hardware,3.55,8021394579028,http://www.bricoman.it/negozio/rezzato/10025885,http://www.bricoman.it/media/foto_articoli/2011/10/10025885.jpg
10037538,"MENSOLINA ANGOLARE 150x30x2,5 mm ACCIAIO TROPICALIZZATO  ",MINUTEX,8021394579035,Hardware,4.85,8021394579035,http://www.bricoman.it/negozio/rezzato/10037538,http://www.bricoman.it/media/foto_articoli/2013/2/10037538.JPG
10003793,CATENACCIO 20 mm ACCIAIO ZINCATO NERO ,MINUTEX,8021394584015,Hardware,0.95,8021394584015,http://www.bricoman.it/negozio/rezzato/10003793,http://www.bricoman.it/media/foto_articoli/2012/05/10003793.jpg
10003794,CATENACCIO 30 mm ACCIAIO ZINCATO NERO ,MINUTEX,8021394584039,Hardware,1,8021394584039,http://www.bricoman.it/negozio/rezzato/10003794,http://www.bricoman.it/media/foto_articoli/2011/10/10003794.jpg
10003795,CATENACCIO A CANNONE 60 mm ACCIAIO ZINCATO NERO ,MINUTEX,8021394585067,Hardware,0.7,8021394585067,http://www.bricoman.it/negozio/rezzato/10003795,http://www.bricoman.it/media/foto_articoli/2012/1/10003795.jpg
10003796,CATENACCIO A CANNONE 80 mm ACCIAIO ZINCATO NERO ,MINUTEX,8021394585074,Hardware,0.7,8021394585074,http://www.bricoman.it/negozio/rezzato/10003796,http://www.bricoman.it/media/foto_articoli/2012/1/10003796.jpg
10003797,CATENACCIO A CANNONE 100 mm ACCIAIO ZINCATO NERO ,MINUTEX,8021394585081,Hardware,0.75,8021394585081,http://www.bricoman.it/negozio/rezzato/10003797,http://www.bricoman.it/media/foto_articoli/2012/1/10003797.jpg
10003798,CATENACCIO A CANNONE 120 mm ACCIAIO ZINCATO NERO ,MINUTEX,8021394585098,Hardware,0.8,8021394585098,http://www.bricoman.it/negozio/rezzato/10003798,http://www.bricoman.it/media/foto_articoli/2012/1/10003798.jpg
10006538,FERMO PER FINESTRE 250 mm ACCIAIO TROPICALIZZATO ,MINUTEX,8021394603334,Hardware,0.95,8021394603334,http://www.bricoman.it/negozio/rezzato/10006538,http://www.bricoman.it/media/foto_articoli/2011/10/10006538.jpg
10003828,MENSOLINA PER ARMADI 25x25x18 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394620027,Hardware,0.6,8021394620027,http://www.bricoman.it/negozio/rezzato/10003828,http://www.bricoman.it/media/foto_articoli/2011/10/10003828.jpg
10003829,MENSOLINA REGGIPIANO 30x30x20 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394621024,Hardware,0.65,8021394621024,http://www.bricoman.it/negozio/rezzato/10003829,http://www.bricoman.it/media/foto_articoli/2012/4/10003829.jpg
10003830,MENSOLINA REGGIPIANO 16x20x20 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394622021,Hardware,0.4,8021394622021,http://www.bricoman.it/negozio/rezzato/10003830,http://www.bricoman.it/media/foto_articoli/2012/1/10003830.jpg
10003831,MENSOLINA REGGIPIANO 12x20x30 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394623028,Hardware,0.45,8021394623028,http://www.bricoman.it/negozio/rezzato/10003831,http://www.bricoman.it/media/foto_articoli/2012/4/10003831.jpg
10003832,MENSOLINA REGGIPIANO 15x25x35 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394624025,Hardware,0.6,8021394624025,http://www.bricoman.it/negozio/rezzato/10003832,http://www.bricoman.it/media/foto_articoli/2012/4/10003832.jpg
10027104,LASTRINA DOPPIA DRITTA CON ASOLE 120 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394625954,Hardware,1.4,8021394625954,http://www.bricoman.it/negozio/rezzato/10027104,http://www.bricoman.it/media/foto_articoli/2012/3/10027104.jpg
10027103,LASTRINA DOPPIA DRITTA CON ASOLE 80 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394625978,Hardware,1.25,8021394625978,http://www.bricoman.it/negozio/rezzato/10027103,http://www.bricoman.it/media/foto_articoli/2012/3/10027103.jpg
10027102,LASTRINA DOPPIA DRITTA CON ASOLE 60 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394625985,Hardware,1,8021394625985,http://www.bricoman.it/negozio/rezzato/10027102,http://www.bricoman.it/media/foto_articoli/2012/3/10027102.jpg
10027107,LASTRINA DOPPIA PIEGATA CON ASOLE 60x60 mm RINFORZATA 4 PEZZI ACCIAIO TROPICALIZZATO,MINUTEX,8021394626951,Hardware,1.65,8021394626951,http://www.bricoman.it/negozio/rezzato/10027107,http://www.bricoman.it/media/foto_articoli/2012/3/10027107.jpg
10027106,LASTRINA DOPPIA PIEGATA CON ASOLE 50x50 mm RINFORZATA 4 PEZZI ACCIAIO TROPICALIZZATO,MINUTEX,8021394626968,Hardware,1.45,8021394626968,http://www.bricoman.it/negozio/rezzato/10027106,http://www.bricoman.it/media/foto_articoli/2012/3/10027106.jpg
10027105,LASTRINA DOPPIA PIEGATA CON ASOLE 40x40 mm RINFORZATA 4 PEZZI ACCIAIO TROPICALIZZATO,MINUTEX,8021394626975,Hardware,1.35,8021394626975,http://www.bricoman.it/negozio/rezzato/10027105,http://www.bricoman.it/media/foto_articoli/2012/3/10027105.jpg
10003886,LASTRINA DIRITTA CON ASOLE 100x20 mm ACCIAIO TROPICALIZZATO ,MINUTEX,8021394628023,Hardware,0.45,8021394628023,http://www.bricoman.it/negozio/rezzato/10003886,http://www.bricoman.it/media/foto_articoli/2012/3/10003886.jpg
10003887,LASTRINA DIRITTA CON ASOLE 150x20 mm ACCIAIO TROPICALIZZATO ,MINUTEX,8021394628030,Hardware,0.45,8021394628030,http://www.bricoman.it/negozio/rezzato/10003887,http://www.bricoman.it/media/foto_articoli/2011/10/10003887.jpg
10003889,LASTRINA PIEGATA CON ASOLE 50x150 mm ACCIAIO TROPICALIZZATO ,MINUTEX,8021394629013,Hardware,0.65,8021394629013,http://www.bricoman.it/negozio/rezzato/10003889,http://www.bricoman.it/media/foto_articoli/2012/1/10003889.jpg
10003888,LASTRINA PIEGATA CON ASOLE 50x100 mm ACCIAIO TROPICALIZZATO ,MINUTEX,8021394629020,Hardware,0.45,8021394629020,http://www.bricoman.it/negozio/rezzato/10003888,http://www.bricoman.it/media/foto_articoli/2012/1/10003888.jpg
10003808,CHIUSURA A LEVA PORTALUCCHETTO 52 mm ACCIAIO NICHELATO ,MINUTEX,8021394631016,Hardware,1.05,8021394631016,http://www.bricoman.it/negozio/rezzato/10003808,http://www.bricoman.it/media/foto_articoli/2011/10/10003808.jpg
10003809,CHIUSURA A LEVA 75 mm ACCIAIO NICHELATO ,MINUTEX,8021394632013,Hardware,0.65,8021394632013,http://www.bricoman.it/negozio/rezzato/10003809,http://www.bricoman.it/media/foto_articoli/2011/10/10003809.jpg
10003810,CHIUSURA A LEVA PORTALUCCHETTO 100 mm ACCIAIO NICHELATO ,MINUTEX,8021394633010,Hardware,1.05,8021394633010,http://www.bricoman.it/negozio/rezzato/10003810,http://www.bricoman.it/media/foto_articoli/2011/10/10003810.jpg
10019803,PIASTRA 60x50x3 mm CON DADO 8 mm ACCIAIO TROPICALIZZATO ,MINUTEX,8021394637315,Hardware,1.25,8021394637315,http://www.bricoman.it/negozio/rezzato/10019803,http://www.bricoman.it/media/foto_articoli/2012/1/10019803.jpg
10019804,PIASTRA 60x50x3 mm CON DADO 10 mm ACCIAIO TROPICALIZZATO ,MINUTEX,8021394637322,Hardware,1.35,8021394637322,http://www.bricoman.it/negozio/rezzato/10019804,http://www.bricoman.it/media/foto_articoli/2012/1/10019804.jpg
10003833,PIASTRA GIUNZIONE DIRITTA 50x70 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394642012,Hardware,0.75,8021394642012,http://www.bricoman.it/negozio/rezzato/10003833,http://www.bricoman.it/media/foto_articoli/2012/4/10003833.jpg
10003834,PIASTRA GIUNZIONE PIEGATA 20x40 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394644016,Hardware,0.55,8021394644016,http://www.bricoman.it/negozio/rezzato/10003834,http://www.bricoman.it/media/foto_articoli/2012/1/10003834.jpg
10003811,LASTRINA DRITTA 40 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394658013,Hardware,0.45,8021394658013,http://www.bricoman.it/negozio/rezzato/10003811,http://www.bricoman.it/media/foto_articoli/2012/1/10003811.jpg
10003812,LASTRINA DRITTA 60 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394658020,Hardware,0.55,8021394658020,http://www.bricoman.it/negozio/rezzato/10003812,http://www.bricoman.it/media/foto_articoli/2012/4/10003812.JPG
10003813,LASTRINA DRITTA 80 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394658037,Hardware,0.55,8021394658037,http://www.bricoman.it/negozio/rezzato/10003813,http://www.bricoman.it/media/foto_articoli/2012/4/10003812.JPG
10003814,LASTRINA DRITTA 100 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394658044,Hardware,0.6,8021394658044,http://www.bricoman.it/negozio/rezzato/10003814,http://www.bricoman.it/media/foto_articoli/2012/4/10003812.JPG
10003815,LASTRINA DRITTA 120 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394658051,Hardware,0.65,8021394658051,http://www.bricoman.it/negozio/rezzato/10003815,http://www.bricoman.it/media/foto_articoli/2012/4/10003812.JPG
10003816,LASTRINA DRITTA 140 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394658068,Hardware,0.65,8021394658068,http://www.bricoman.it/negozio/rezzato/10003816,http://www.bricoman.it/media/foto_articoli/2012/4/10003812.JPG
10003817,LASTRINA DRITTA 160 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394658075,Hardware,0.75,8021394658075,http://www.bricoman.it/negozio/rezzato/10003817,http://www.bricoman.it/media/foto_articoli/2012/4/10003812.JPG
10003818,LASTRINA DRITTA 180 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394658082,Hardware,0.8,8021394658082,http://www.bricoman.it/negozio/rezzato/10003818,http://www.bricoman.it/media/foto_articoli/2012/4/10003812.JPG
10003819,LASTRINA DRITTA 200 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394658099,Hardware,0.9,8021394658099,http://www.bricoman.it/negozio/rezzato/10003819,http://www.bricoman.it/media/foto_articoli/2012/4/10003812.JPG
10003820,LASTRINA PIEGATA 30 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394659010,Hardware,0.55,8021394659010,http://www.bricoman.it/negozio/rezzato/10003820,http://www.bricoman.it/media/foto_articoli/2012/1/10003820.jpg
10003821,LASTRINA PIEGATA 40 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394659027,Hardware,0.6,8021394659027,http://www.bricoman.it/negozio/rezzato/10003821,http://www.bricoman.it/media/foto_articoli/2012/1/10003821.jpg
10003822,LASTRINA PIEGATA 50 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394659034,Hardware,0.55,8021394659034,http://www.bricoman.it/negozio/rezzato/10003822,http://www.bricoman.it/media/foto_articoli/2012/1/10003822.jpg
10003823,LASTRINA PIEGATA 60 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394659041,Hardware,0.6,8021394659041,http://www.bricoman.it/negozio/rezzato/10003823,http://www.bricoman.it/media/foto_articoli/2012/1/10003823.jpg
10003824,LASTRINA PIEGATA 70 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394659058,Hardware,0.65,8021394659058,http://www.bricoman.it/negozio/rezzato/10003824,http://www.bricoman.it/media/foto_articoli/2012/1/10003824.jpg
10003825,LASTRINA PIEGATA 80 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394659065,Hardware,0.7,8021394659065,http://www.bricoman.it/negozio/rezzato/10003825,http://www.bricoman.it/media/foto_articoli/2012/1/10003825.jpg
10003826,LASTRINA PIEGATA 90 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394659072,Hardware,0.8,8021394659072,http://www.bricoman.it/negozio/rezzato/10003826,http://www.bricoman.it/media/foto_articoli/2012/1/10003826.jpg
10003827,LASTRINA PIEGATA 100 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394659089,Hardware,0.95,8021394659089,http://www.bricoman.it/negozio/rezzato/10003827,http://www.bricoman.it/media/foto_articoli/2012/1/10003827.jpg
10003835,PIASTRA RINFORZATA A SQUADRA 40x40 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394660023,Hardware,0.55,8021394660023,http://www.bricoman.it/negozio/rezzato/10003835,http://www.bricoman.it/media/foto_articoli/2012/1/10003835.jpg
10003836,PIASTRA RINFORZATA A SQUADRA 50x50 mm ACCIAIO TROPICALIZZATO 4 PEZZI,MINUTEX,8021394660030,Hardware,0.55,8021394660030,http://www.bricoman.it/negozio/rezzato/10003836,http://www.bricoman.it/media/foto_articoli/2012/1/10003836.jpg
