id,title,description,google_product_category,product_type,link,image_link,availability,price ex VAT,brand,mpn
WS-SUP720=,Cisco Systems WS-SUP720= - Catalyst 6500/Cisco 7600 Supervisor 720,Catalyst 6500/Cisco 7600 Supervisor 720 Fabric MSFC3 PFC3A,Electronics > Networking,Networking > network switches,http://shop.mcidiventi.co.uk/product.php?productid=41620&sl=EN,http://shop.mcidiventi.co.uk/images/P/ic_638648.jpg,available for order,9965.0,Cisco,WS-SUP720=
WS-SUP720-3B,Cisco WS-SUP720-3B - Catalyst 6500/Cisco 7600 Supervisor 720 Fabric,Catalyst 6500/Cisco 7600 Supervisor 720 Fabric MSFC3 PFC3B,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41621&sl=EN,http://shop.mcidiventi.co.uk/images/P/ic_658912.jpg,available for order,5936.0,Cisco,WS-SUP720-3B
WS-SUP720-3B=,Cisco WS-SUP720-3B= - Catalyst 6500/Cisco 7600 Supervisor 720 Fabric,Catalyst 6500/Cisco 7600 Supervisor 720 Fabric MSFC3 PFC3B,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41622&sl=EN,http://shop.mcidiventi.co.uk/images/P/ic_148510.jpg,available for order,5936.0,Cisco,WS-SUP720-3B=
WS-SUP720-3BXL,Cisco WS-SUP720-3BXL - Catalyst 6500/Cisco 7600 Supervisor 720 Fabric,Catalyst 6500/Cisco 7600 Supervisor 720 Fabric MSFC3 PFC3BXL,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41623&sl=EN,http://shop.mcidiventi.co.uk/images/P/ic_708459.jpg,available for order,7212.0,Cisco,WS-SUP720-3BXL
WS-SUP720-3BXL=,Cisco WS-SUP720-3BXL= - Catalyst 6500/Cisco 7600 Supervisor 720,Catalyst 6500/Cisco 7600 Supervisor 720 Fabric MSFC3 PFC3BXL,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41624&sl=EN,http://shop.mcidiventi.co.uk/images/P/ic_266608.jpg,available for order,7212.0,Cisco,WS-SUP720-3BXL=
WS-SVC-ADM-1-K9,Cisco WS-SVC-ADM-1-K9 - Catalyst 6500 Cisco Anomaly Detection Module,Catalyst 6500 Cisco Anomaly Detection Module,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41625&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,13211.58,Cisco,WS-SVC-ADM-1-K9
WS-SVC-ADM-1-K9=,Cisco WS-SVC-ADM-1-K9= - Catalyst 6500 Cisco Anomaly Detection Module,Catalyst 6500 Cisco Anomaly Detection Module,Electronics > Networking,Networking > network analyzers,http://shop.mcidiventi.co.uk/product.php?productid=41626&sl=EN,http://shop.mcidiventi.co.uk/images/P/ic_644166.jpg,available for order,13211.58,Cisco,WS-SVC-ADM-1-K9=
WS-SVC-AGM-1-K9,Cisco WS-SVC-AGM-1-K9 - Catalyst 6500 Cisco Anomaly Guard Module,Catalyst 6500 Cisco Anomaly Guard Module,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41627&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,22020.76,Cisco,WS-SVC-AGM-1-K9
WS-SVC-AGM-1-K9=,Cisco WS-SVC-AGM-1-K9= - Catalyst 6500 Cisco Anomaly Guard Module,Catalyst 6500 Cisco Anomaly Guard Module,Electronics > Networking,Networking > network switches > switch components,http://shop.mcidiventi.co.uk/product.php?productid=41628&sl=EN,http://shop.mcidiventi.co.uk/images/P/ic_638649.jpg,available for order,22020.76,Cisco,WS-SVC-AGM-1-K9=
WS-SVC-AON-1-K9=,Cisco Systems WS-SVC-AON-1-K9= - Catalyst 6500 AON Module with AON,Catalyst 6500 AON Module with AON Software,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41629&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,23170.34,Cisco,WS-SVC-AON-1-K9=
WS-SVC-AON-K9-BN4,Cisco Systems WS-SVC-AON-K9-BN4 - Catalyst 6500 AON Module 4 Pack,Catalyst 6500 AON Module 4 Pack bundle,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=110496&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=110496,available for order,165776.0,Cisco,WS-SVC-AON-K9-BN4
WS-SVC-ASASM1B-K9,"Cisco WS-SVC-ASASM1B-K9 - ASA Services Module for Catalyst 6500-E,","ASA Services Module for Catalyst 6500-E, 3DES/AES",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=355229&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=355229,available for order,29957.0,Cisco,WS-SVC-ASASM1B-K9
WS-SVC-ASA-SM1-K7,"Cisco WS-SVC-ASA-SM1-K7 - ASA Services Module for Catalyst 6500-E, NPE","ASA Services Module for Catalyst 6500-E, NPE",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=218033&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=218033,available for order,35244.0,Cisco,WS-SVC-ASA-SM1-K7
WS-SVC-ASA-SM1-K7=,Cisco WS-SVC-ASA-SM1-K7= - ASA K7 Service Module for the Catalyst,"ASA K7 Service Module for the Catalyst 6500-E, DES (Spare)",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=218034&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=218034,available for order,35244.0,Cisco,WS-SVC-ASA-SM1-K7=
WS-SVC-ASA-SM1-K8,"Cisco WS-SVC-ASA-SM1-K8 - ASA Services Module for Catalyst 6500-E, DES","ASA Services Module for Catalyst 6500-E, DES",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=218035&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=218035,available for order,35244.0,Cisco,WS-SVC-ASA-SM1-K8
WS-SVC-ASA-SM1-K8=,"Cisco WS-SVC-ASA-SM1-K8= - ASA Services Module for Catalyst 6500-E,","ASA Services Module for Catalyst 6500-E, DES (Spare)",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=218036&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=218036,available for order,35244.0,Cisco,WS-SVC-ASA-SM1-K8=
WS-SVC-ASA-SM1-K9,"Cisco WS-SVC-ASA-SM1-K9 - ASA Services Module for Catalyst 6500-E,","ASA Services Module for Catalyst 6500-E, 3DES/AES",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=218037&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=218037,available for order,35244.0,Cisco,WS-SVC-ASA-SM1-K9
WS-SVC-ASA-SM1-K9=,Cisco WS-SVC-ASA-SM1-K9= - ASA Service Module for Catalyst 6500,ASA Service Module for Catalyst 6500,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=218038&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=218038,available for order,35244.0,Cisco,WS-SVC-ASA-SM1-K9=
WS-SVC-CMM,Cisco Systems WS-SVC-CMM - COMMUNICATION MEDIA MODULE,COMMUNICATION MEDIA MODULE,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41630&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,4135.86,Cisco,WS-SVC-CMM
WS-SVC-CMM=,Cisco Systems WS-SVC-CMM= - COMMUNICATION MEDIA MODULE,COMMUNICATION MEDIA MODULE,Electronics > Networking,Networking > voice network modules,http://shop.mcidiventi.co.uk/product.php?productid=41631&sl=EN,http://shop.mcidiventi.co.uk/images/P/ic_638650.jpg,available for order,6180.0,Cisco,WS-SVC-CMM=
WS-SVC-CMM-24FXS,Cisco Systems WS-SVC-CMM-24FXS - 24-Port FXS Interface Port Adapter,24-Port FXS Interface Port Adapter,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41632&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,2480.69,Cisco,WS-SVC-CMM-24FXS
WS-SVC-CMM-24FXS=,Cisco Systems WS-SVC-CMM-24FXS= - 24-Port FXS Interface Port Adapter,24-Port FXS Interface Port Adapter,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41633&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,3707.0,Cisco,WS-SVC-CMM-24FXS=
WS-SVC-CMM-6E1,Cisco Systems WS-SVC-CMM-6E1 - 6-PORT E1 INTERFACE PORT ADAPTER,6-PORT E1 INTERFACE PORT ADAPTER,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41634&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,5377.24,Cisco,WS-SVC-CMM-6E1
WS-SVC-CMM-6E1=,Cisco Systems WS-SVC-CMM-6E1= - 6-PORT E1 INTERFACE PORT ADAPTER,6-PORT E1 INTERFACE PORT ADAPTER,Electronics > Networking,Networking > network cards & adapters,http://shop.mcidiventi.co.uk/product.php?productid=41635&sl=EN,http://shop.mcidiventi.co.uk/images/P/ic_320996.jpg,available for order,8034.0,Cisco,WS-SVC-CMM-6E1=
WS-SVC-CMM-6T1,Cisco Systems WS-SVC-CMM-6T1 - 6-PORT T1 INTERFACE PORT ADAPTER,6-PORT T1 INTERFACE PORT ADAPTER,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41636&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,4963.45,Cisco,WS-SVC-CMM-6T1
WS-SVC-CMM-6T1=,Cisco Systems WS-SVC-CMM-6T1= - 6-PORT T1 INTERFACE PORT ADAPTER,6-PORT T1 INTERFACE PORT ADAPTER,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41637&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,7416.0,Cisco,WS-SVC-CMM-6T1=
WS-SVC-CMM-ACT,Cisco Systems WS-SVC-CMM-ACT - Adhoc Conferencing and Transcoding PA,Adhoc Conferencing and Transcoding PA,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41638&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,3308.28,Cisco,WS-SVC-CMM-ACT
WS-SVC-CMM-ACT=,Cisco Systems WS-SVC-CMM-ACT= - Adhoc Conferencing and Transcoding PA,Adhoc Conferencing and Transcoding PA,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41639&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,4943.0,Cisco,WS-SVC-CMM-ACT=
WS-SVC-CMM-BLANK=,Cisco Systems WS-SVC-CMM-BLANK= - CMM module Blank Panel Cover,CMM module Blank Panel Cover,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41640&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,31.0,Cisco,WS-SVC-CMM-BLANK=
WS-SVC-CSG-1,Cisco Systems WS-SVC-CSG-1 - Content Services Gateway,Content Services Gateway,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41641&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,29602.0,Cisco,WS-SVC-CSG-1
WS-SVC-CSG-1=,Cisco Systems WS-SVC-CSG-1= - Content Services Gateway,Content Services Gateway,Electronics > Networking,Networking > gateways/controllers,http://shop.mcidiventi.co.uk/product.php?productid=41642&sl=EN,http://shop.mcidiventi.co.uk/images/P/ic_708066.jpg,available for order,18552.23,Cisco,WS-SVC-CSG-1=
WS-SVC-FWM-1-K9,"Cisco WS-SVC-FWM-1-K9 - Firewall blade for 6500 and 7600, VFW License","Firewall blade for 6500 and 7600, VFW License Separate",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41643&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,10725.0,Cisco,WS-SVC-FWM-1-K9
WS-SVC-FWM-1-K9=,"Cisco WS-SVC-FWM-1-K9= - Firewall blade for 6500 and 7600, VFW","Firewall blade for 6500 and 7600, VFW License Separate",Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41644&sl=EN,http://shop.mcidiventi.co.uk/images/P/ic_14375.jpg,available for order,13380.0,Cisco,WS-SVC-FWM-1-K9=
WS-SVC-GG70PB,Cisco Systems WS-SVC-GG70PB - Cisco GGSN 7.0 Premium Bundle,Cisco GGSN 7.0 Premium Bundle,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=110497&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=110497,available for order,289655.17,Cisco,WS-SVC-GG70PB
WS-SVC-GG70PB=,Cisco Systems WS-SVC-GG70PB= - Cisco GGSN 7.0 Premium Bundle,Cisco GGSN 7.0 Premium Bundle,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41645&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,289655.17,Cisco,WS-SVC-GG70PB=
WS-SVC-IDS2-BUN-K9,Cisco WS-SVC-IDS2-BUN-K9 - ^600M IDSM-2 Mod for Cat,^600M IDSM-2 Mod for Cat,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41646&sl=EN,http://shop.mcidiventi.co.uk/images/P/ic_5417541.jpg,available for order,9192.0,Cisco,WS-SVC-IDS2-BUN-K9
WS-SVC-IDS2BUNK9=,Cisco WS-SVC-IDS2BUNK9= - 600M IDSM-2 Mod Spare,600M IDSM-2 Mod Spare,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41647&sl=EN,http://shop.mcidiventi.co.uk/images/P/ic_638651.jpg,available for order,12312.0,Cisco,WS-SVC-IDS2BUNK9=
WS-SVC-MWAM-1,Cisco Systems WS-SVC-MWAM-1 - Multi-Processor WAN Application Module,Multi-Processor WAN Application Module,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41648&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,25862.07,Cisco,WS-SVC-MWAM-1
WS-SVC-MWAM-1=,Cisco Systems WS-SVC-MWAM-1= - Multi-Processor WAN Application Module,Multi-Processor WAN Application Module,Electronics > Networking,Networking > network switches > switch components,http://shop.mcidiventi.co.uk/product.php?productid=41649&sl=EN,http://shop.mcidiventi.co.uk/images/P/ic_780153.jpg,available for order,45152.0,Cisco,WS-SVC-MWAM-1=
WS-SVC-MWG5G-BDL,Cisco Systems WS-SVC-MWG5G-BDL - ^Series5GGSNMWAM1GBBundle,^Series5GGSNMWAM1GBBundle,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41650&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,248275.86,Cisco,WS-SVC-MWG5G-BDL
WS-SVC-MWG5G-BDL=,Cisco Systems WS-SVC-MWG5G-BDL= - Series 5 GGSN MWAM 1GB Bundle,Series 5 GGSN MWAM 1GB Bundle,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41651&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,433463.0,Cisco,WS-SVC-MWG5G-BDL=
WS-SVC-MWGG50-BDL,Cisco Systems WS-SVC-MWGG50-BDL -,^CiscoMWAMSeriesGGSN5.0Premium2UnitBundle,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41652&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,235862.07,Cisco,WS-SVC-MWGG50-BDL
WS-SVC-MWGG50-BDL=,Cisco Systems WS-SVC-MWGG50-BDL= - Cisco MWAM Series GGSN 5.0 Premium,Cisco MWAM Series GGSN 5.0 Premium 2 Unit Bundle,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41653&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,411790.0,Cisco,WS-SVC-MWGG50-BDL=
WS-SVC-MWGG60-BDL,Cisco Systems WS-SVC-MWGG60-BDL - Cisco MWAM (1G) Series GGSN Series,Cisco MWAM (1G) Series GGSN Series 6 Base 2 Unit Bundle,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41654&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,250344.83,Cisco,WS-SVC-MWGG60-BDL
WS-SVC-MWGG60-BDL=,Cisco Systems WS-SVC-MWGG60-BDL= - Cisco MWAM (1G) Series GGSN Series,Cisco MWAM (1G) Series GGSN Series 6 Base Unit Bundle,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41655&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,250344.83,Cisco,WS-SVC-MWGG60-BDL=
WS-SVC-MWHA20-BDL,Cisco Systems WS-SVC-MWHA20-BDL -,^CiscoMWAMSeriesHOMEAGENTR2.0Premium2UnitBundle,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41656&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,142758.62,Cisco,WS-SVC-MWHA20-BDL
WS-SVC-MWHA3B-BDL,Cisco Systems WS-SVC-MWHA3B-BDL - Cisco MWAM HOME AGENT R3 BASIC,Cisco MWAM HOME AGENT R3 BASIC BUNDLE 512M,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41657&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,116896.55,Cisco,WS-SVC-MWHA3B-BDL
WS-SVC-MWHA3B-BDL=,Cisco Systems WS-SVC-MWHA3B-BDL= - Cisco MWAM HOME AGENT R3 BASIC,Cisco MWAM HOME AGENT R3 BASIC BUNDLE 512M,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41658&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,116896.55,Cisco,WS-SVC-MWHA3B-BDL=
WS-SVC-MWPD20-BDL,Cisco Systems WS-SVC-MWPD20-BDL -,^CiscoMWAMSeriesPDSNR2.0Premium2UnitBundle,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41659&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,155172.41,Cisco,WS-SVC-MWPD20-BDL
WS-SVC-MWPD20-BDL=,Cisco Systems WS-SVC-MWPD20-BDL= - Cisco MWAM Series PDSN R2.0,Cisco MWAM Series PDSN R2.0 Premium 2 Unit Bundle,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41660&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,270915.0,Cisco,WS-SVC-MWPD20-BDL=
WS-SVC-MWPD3B-BDL,Cisco Systems WS-SVC-MWPD3B-BDL - Cisco MWAM PDSN R3 BASIC BUNDLE 512M,Cisco MWAM PDSN R3 BASIC BUNDLE 512M,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41661&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,120000.0,Cisco,WS-SVC-MWPD3B-BDL
WS-SVC-MWPD3B-BDL=,Cisco WS-SVC-MWPD3B-BDL= - Cisco MWAM PDSN R3 BASIC BUNDLE 512M,Cisco MWAM PDSN R3 BASIC BUNDLE 512M,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41662&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,113518.0,Cisco,WS-SVC-MWPD3B-BDL=
WS-SVC-MWSS12-BDL,Cisco WS-SVC-MWSS12-BDL - Cisco MWAM Series SSG R1.2 Premium 2 Unit,Cisco MWAM Series SSG R1.2 Premium 2 Unit Bundle - MW,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41663&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,107263.0,Cisco,WS-SVC-MWSS12-BDL
WS-SVC-MWSS12-BDL=,Cisco Systems WS-SVC-MWSS12-BDL= - Cisco MWAM Series SSG R1.2 Premium,Cisco MWAM Series SSG R1.2 Premium 2 Unit Bundle - MW,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41664&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,252854.0,Cisco,WS-SVC-MWSS12-BDL=
WS-SVC-NAM-1,Cisco Systems WS-SVC-NAM-1 - Catalyst 6500 Network Analysis Module-1,Catalyst 6500 Network Analysis Module-1,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41665&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,11126.0,Cisco,WS-SVC-NAM-1
WS-SVC-NAM-1=,Cisco Systems WS-SVC-NAM-1= - Catalyst 6500 Network Analysis Module-1,Catalyst 6500 Network Analysis Module-1,Electronics > Networking,Networking > routers,http://shop.mcidiventi.co.uk/product.php?productid=41666&sl=EN,http://shop.mcidiventi.co.uk/images/P/ic_38653.jpg,available for order,11126.0,Cisco,WS-SVC-NAM-1=
WS-SVC-NAM-1-250S,Cisco WS-SVC-NAM-1-250S - ^Cisco Catalyst 6500 and Cisco 7600 Network,^Cisco Catalyst 6500 and Cisco 7600 Network Analysis Module,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=110498&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=110498,available for order,5515.0,Cisco,WS-SVC-NAM-1-250S
WS-SVC-NAM-1-250S=,Cisco WS-SVC-NAM-1-250S= - Cisco Catalyst 6500 and Cisco 7600 Network,Cisco Catalyst 6500 and Cisco 7600 Network Analysis Module,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=110499&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=110499,available for order,7386.0,Cisco,WS-SVC-NAM-1-250S=
WS-SVC-NAM-2,Cisco Systems WS-SVC-NAM-2 - Catalyst 6500 Network Analysis Module-2,Catalyst 6500 Network Analysis Module-2,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41667&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,18545.0,Cisco,WS-SVC-NAM-2
WS-SVC-NAM-2=,Cisco Systems WS-SVC-NAM-2= - Catalyst 6500 Network Analysis Module,Catalyst 6500 Network Analysis Module,Electronics > Networking,Networking > network analyzers,http://shop.mcidiventi.co.uk/product.php?productid=41668&sl=EN,http://shop.mcidiventi.co.uk/images/P/ic_24480.jpg,available for order,18545.0,Cisco,WS-SVC-NAM-2=
WS-SVC-NAM-2-250S,Cisco WS-SVC-NAM-2-250S - ^Cisco Catalyst 6500 and Cisco 7600 Network,^Cisco Catalyst 6500 and Cisco 7600 Network Analysis Module,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=110500&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=110500,available for order,6718.0,Cisco,WS-SVC-NAM-2-250S
WS-SVC-NAM-2-250S=,Cisco WS-SVC-NAM-2-250S= - Cisco Catalyst 6500 and Cisco 7600 Network,Cisco Catalyst 6500 and Cisco 7600 Network Analysis Module,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=110501&sl=EN,http://shop.mcidiventi.co.uk/images/P/ic_1857338.jpg,available for order,6718.0,Cisco,WS-SVC-NAM-2-250S=
WS-SVC-NAM3-6G-K9,Cisco WS-SVC-NAM3-6G-K9 - Cisco Catalyst 6500 Series Network Analysis,Cisco Catalyst 6500 Series Network Analysis Module (NAM- 3),Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=332026&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=332026,available for order,18082.0,Cisco,WS-SVC-NAM3-6G-K9
WS-SVC-NAM3-6G-K9=,Cisco WS-SVC-NAM3-6G-K9= - Cisco Catalyst 6500 Series Network,Cisco Catalyst 6500 Series Network Analysis Module (NAM- 3),Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=218779&sl=EN,http://shop.mcidiventi.co.uk/image.php?type=P&id=218779,available for order,18082.0,Cisco,WS-SVC-NAM3-6G-K9=
WS-SVC-PSD-1,Cisco Systems WS-SVC-PSD-1 - Persistent Storage Device,Persistent Storage Device,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41669&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,46371.0,Cisco,WS-SVC-PSD-1
WS-SVC-PSD-1=,Cisco Systems WS-SVC-PSD-1= - Persistent Storage Device,Persistent Storage Device,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41670&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,46371.0,Cisco,WS-SVC-PSD-1=
WS-SVC-SAMI-BB-K9,Cisco WS-SVC-SAMI-BB-K9 - Service Application Module for IP ( 6 x PPC,Service Application Module for IP ( 6 x PPC w/ 2GB) (Cryto),Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41671&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,33711.0,Cisco,WS-SVC-SAMI-BB-K9
WS-SVC-SAMI-BB-K9=,Cisco WS-SVC-SAMI-BB-K9= - Service Application Module for IP (6 x PPC,Service Application Module for IP (6 x PPC w/ 2GB) (Cryto),Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41672&sl=EN,http://shop.mcidiventi.co.uk/images/P/ic_5411114.jpg,available for order,33711.0,Cisco,WS-SVC-SAMI-BB-K9=
WS-SVC-SSL-1-K9,Cisco Systems WS-SVC-SSL-1-K9 - SSL Module for Catalyst 6500,SSL Module for Catalyst 6500,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41673&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,12411.72,Cisco,WS-SVC-SSL-1-K9
WS-SVC-SSL-1-K9=,Cisco Systems WS-SVC-SSL-1-K9= - SSL Module for Catalyst 6500,SSL Module for Catalyst 6500,Electronics > Networking,Networking > network switches > switch components,http://shop.mcidiventi.co.uk/product.php?productid=41674&sl=EN,http://shop.mcidiventi.co.uk/images/P/ic_603750.jpg,available for order,12411.72,Cisco,WS-SVC-SSL-1-K9=
WS-SVC-SSL-CSM-K9=,Cisco WS-SVC-SSL-CSM-K9= - Catalyst 6500 SSL and CSM Bundle,Catalyst 6500 SSL and CSM Bundle,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41675&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,22938.0,Cisco,WS-SVC-SSL-CSM-K9=
WS-SVC-WISM-1-K9,Cisco WS-SVC-WISM-1-K9 - CISCO WIRELESS SERVICES MODULE (WISM),CISCO WIRELESS SERVICES MODULE (WISM),Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41676&sl=EN,http://shop.mcidiventi.co.uk/images/P/cisco-01.png,available for order,17586.0,Cisco,WS-SVC-WISM-1-K9
WS-SVC-WISM-1-K9=,Cisco WS-SVC-WISM-1-K9= - Wireless Service Module (WiSM) for up to,Wireless Service Module (WiSM) for up to 300 Lightweight APs,Electronics > Networking,Networking,http://shop.mcidiventi.co.uk/product.php?productid=41677&sl=EN,http://shop.mcidiventi.co.uk/images/P/ic_482364.jpg,available for order,17524.0,Cisco,WS-SVC-WISM-1-K9=
