"Code","15/06/2016"
"2255017ZBUGTHPY",94.43
"2255017ZBUGTSPA",85.14
"2255017ZBUKU31RF",105.64
"2255017ZBUKUKU39",102.24
"2255017ZCOCSC3",114.81
"2255017ZCOCSC5",113.85
"2255017ZCOCSC5MO",115.89
"2255017ZCOCSC5SR",124.97
"2255017ZCOCSC5SS",132.39
"2255017ZCOSP2AO",113.23
"2255017ZCOSP2SSR",134.89
"2255017ZCOSP2XAO",109.02
"2255017ZCOSP3XAO",109.02
"2255017ZCOSPT2AO",105.55
"2255017ZCOSPT3AO",108.78
"2255017ZCOSPT5XL",109.87
"2255017ZDUBLURES",110.2
"2255017ZDUMAXRT2",109.86
"2255017ZDUMXTTRO",151.53
"2255017ZDUSP01",105.84
"2255017ZDUSP01SS",132.39
"2255017ZDUSPMART",131.46
"2255017ZDUSPMAXR",135.96
"2255017ZDUSPT01A",112.33
"2255017ZDUST01XL",108.85
"2255017ZGEALTSPT",97.11
"2255017ZGEALTSXL",101.79
"2255017ZGEALTUHP",
"2255017ZGOEFFGPP",110.65
"2255017ZGOEFFGRP",112.08
"2255017ZGOEFGPER",106.68
"2255017ZGOEXRF",133.79
"2255017ZGONCT5EM",136.09
"2255017ZGONCT5RF",134.62
"2255017ZMIPRHP",143.28
"2255017ZMIPRHPAO",113.51
"2255017ZMIPRIM3",117.91
"2255017ZMIPRIM3M",141.28
"2255017ZMIPRIM3X",119.45
"2255017ZMIPRIMAO",120.94
"2255017ZMIPRM3AO",119.23
"2255017ZMIPRM3MO",139.57
"2255017ZMIPRMCY3",125.27
"2255017ZMIPRMHPS",140.38
"2255017ZMIPSPT3",120.58
"2255017ZPICASSIX",132.3
"2255017ZPICINTAS",124.84
"2255017ZPIP7",112.05
"2255017ZPIP7BLUE",117.25
"2255017ZPIP7CBXL",132.4
"2255017ZPIP7CIAO",127.42
"2255017ZPIP7CIN",106.59
"2255017ZPIP7CINT",126.22
"2255017ZPIP7CIRF",122.43
"2255017ZPIP7CMRF",142.8
"2255017ZPIP7CTXL",119.97
"2255017ZPIP7XL",122.47
"2255017ZPIP7XLAO",104.91
"2255017ZPIPZNEGT",104.2
"2255017ZPIPZROW",128.26
"2255017ZTOCF1",111.87
"2255017ZTOT1SXL",85.81
"2255018HDUWSPT3D",179.2
"2255018ZBRE050A",158.32
"2255018ZBRT001",198.84
"2255018ZBRT001XL",163.14
"2255018ZBUFA912",98.34
"2255018ZCOSP5SSR",187.07
"2255018ZPIP7CINT",170.31
"2255018ZPIP7CRFS",190.89
"2255516HBUGTWIN",93.19
"2255516HBUGTWTP",
"2255516HGEALTWIN",97.87
"2255516HGOUGPPER",113.75
"2255516HPIW210AM",109.98
"2255516HPIW210SS",125.02
"2255516HPIWSZ3",115.57
"2255516VBUFAAS20",103.97
"2255516VBUKUKW27",106.23
"2255516VBUKUWP71",90.9
"2255516VCOPREM2S",114.58
"2255516VDUBLUERE",101.02
"2255516VDUFSTRES",
"2255516VDUSP01",110.19
"2255516VGEALTSPT",89.58
"2255516VGTWT",
"2255516VMIPRIM3",124.67
"2255516VPIP7CIBL",100.48
"2255516VPIP7CINT",104.29
"2255516ZBRER300A",104.49
"2255516ZBRER30AO",107.22
"2255516ZBRT001",105.58
"2255516ZBUEN926",78.59
"2255516ZBUFA914X",84.73
"2255516ZBUGTFE1",82.33
"2255516ZBUKUHS51",86.61
"2255516ZBUKUKH31",86.61
"2255516ZBUKUKU31",86.61
"2255516ZCOPR2SSR",116.05
"2255516ZCOPR2XLM",101.17
"2255516ZCOPREM2S",96.13
"2255516ZCOPREM2Y",98.97
"2255516ZCOPRM2MO",95.21
"2255516ZCOPRM2MY",98.74
"2255516ZDUFASTM0",93.71
"2255516ZDUSP01",93.63
"2255516ZDUSPT01A",102.77
"2255516ZGEALTUHP",113.1
"2255516ZGOEFFGPF",116.08
"2255516ZGOF1GSD3",
"2255516ZMIPHPMO",106.11
"2255516ZMIPRIG1",103.18
"2255516ZMIPRIHP",105.89
"2255516ZMIPRIM3",105.03
"2255516ZMIPRIM3X",105.73
"2255516ZMIPRIMAO",103.45
"2255516ZMIPRIMMO",108.23
"2255516ZMIPRIMS1",114.48
"2255516ZMIXCLIMA",111.23
"2255516ZPIP7CIBL",101.37
"2255516ZPIP7CIMO",87.42
"2255516ZPIP7CXLM",119.25
"2255516ZPIP7XLMO",121.2
"2255516ZTOT1SXL",82.21
"2255517HDUS3DWIN",
"2255517HGOEFFGRI",130.95
"2255517HPIW210RF",163.49
"2255517R8COVA200",156.48
"2255517R8COVANCO",157.05
"2255517RFCOVANC2",132.3
"2255517VBRT001",122.65
"2255517VBUFAAS20",115.68
"2255517VBUGTWTP",
"2255517VBUKUKH17",89.53
"2255517VBUKUKH31",96.1
"2255517VBUKUWP71",104.07
"2255517VCOTS850P",151.73
"2255517VGO4SEASN",141.1
"2255517VGOUGRIPP",147.64
"2255517VMIALPIN5",142.01
"2255517VPIP7ASEA",128.87
"2255517VPIP7CINT",130.77
"2255517VPIW240",143.75
"2255517VTOCF2",95.41
"2255517VTOPXTSC",90.61
"2255517XBUKUHP91",96.3
"2255517XBUKUKL17",90.03
"2255517XCO4X4CC",128.01
"2255517XGEGRBGT",109.35
"2255517XMILATCRS",107.55
"2255517XMILATXL",136.19
"2255517XPISCVERD",128.47
"2255517ZBRE300RF",138.46
"2255517ZBRER300",120.25
"2255517ZBRER30EC",117.42
"2255517ZBRT001",120.25
"2255517ZBRT001RF",138.71
"2255517ZBRT001W",138.67
"2255517ZBRT001X",116.01
"2255517ZBRTOO1",120.22
"2255517ZBUEN926",85.84
"2255517ZBUFA914",95.31
"2255517ZBUGTFE1",93.23
"2255517ZBUGTUHP1",94.24
"2255517ZBUKUHS51",96.51
"2255517ZBUKUKU31",96.47
"2255517ZCOCPC5J",126.95
"2255517ZCOECO5XL",128.08
"2255517ZCOPR2SSR",159.37
"2255517ZCOPREM2S",127.18
"2255517ZCOPREM5X",128.95
"2255517ZDUMAXXRT",110.14
"2255517ZDUSMXRT2",116.08
"2255517ZDUSP01AO",108.21
"2255517ZGEALTSPT",100.95
"2255517ZGEALTSXL",107.07
"2255517ZGOEFFGRI",127.03
"2255517ZGOEFGPER",130.06
"2255517ZGOEFGRPE",122.73
"2255517ZGOEXCELL",
"2255517ZGOEXCELR",157.43
"2255517ZGOEXELLS",129.58
"2255517ZMIPRI3ZP",167.04
"2255517ZMIPRIM3",121.12
"2255517ZMIPRIM3A",128.23
"2255517ZMIPRIM3X",121.81
"2255517ZMIPRM3MO",141.17
"2255517ZMIPRM3ZP",172.83
"2255517ZMIXCLIMA",125.14
"2255517ZPIP7CIAO",108.78
"2255517ZPIP7CINJ",125.44
"2255517ZPIP7CINS",143.85
"2255517ZPIP7CRFT",131.08
"2255517ZPIP7CRFW",139.86
"2255517ZPIP7CS",126.71
"2255517ZPIP7XLMO",110.21
"2255517ZTOT1SXL",97.81
"2255518HBUFA914",103.43
"2255518HDUSP7K",165.67
"2255518VBR18T001",130.17
"2255518VDUSP7000",155.99
"2255518VMIPRIM3",156.71
"2255518XBRD400",119.5
"2255518XBRDSPT",107.13
"2255518XBUKUHP91",112.35
"2255518XCOCRCUHP",120.46
"2255518XGEGRBGT",123.45
"2255518XGOEAGLS2",128.57
"2255518XGOEFGPSU",130.61
"2255518XPISCVERD",130.01
"2255518XTOR37",101.11
"2255519VTOR36",127.81
"2255519XBUKUKH16",130.47
"2255519XBUKUKL33",93.01
"2255519XGOEFGSUV",143.17
"2255519XMILATSP3",164.15
"2256015VDUSP200E",
"2256015ZBUFA914",86.89
"2256015ZCOPREM2",108.22
"2256016HBRR410",113.27
"2256016HBUEN816",85.84
"2256016HBUGTVP1",
"2256016HGOEFGPMO",120.73
"2256016HMIALPA4A",111.35
"2256016R6COVANC2",132.51
"2256016R6COVANCO",117.61
"2256016R6MIAGILI",136.98
"2256016R8COVANCO",125.26
"2256016VBUKUKH17",83.87
"2256016VCOPREM2",121.42
"2256016VCOPREM2X",124.55
"2256016VMIPRI3XL",135.65
"2256016VMIPRIM3",135.83
"2256016VMIPRIMX",96.15
"2256016VMISAVER",135.81
"2256016ZBUFA912",92.89
"2256016ZBUKUHS51",83.94
"2256016ZBUKUKH31",87.97
"2256016ZBUKUKU31",111.06
"2256016ZCOPREM2",121.08
"2256016ZGOEFGPRE",125.29
"2256016ZMIPRIM3",129.9
"2256016ZPIP7AO",143.57
"2256017VBUFA914",98.17
"2256017VDUSPMAX",165.31
"2256017VDUSPMXTT",132.03
"2256017VMIXCLIMA",146.05
"2256017VPIP7CINT",110.07
"2256017VPIP7RFTS",142.79
"2256017XBUGTSUV",94.26
"2256017XBUGTWTP",98.99
"2256017XBUKUKL21",97
"2256017XBUKUKL33",83.83
"2256017XCOLXSPT",128.16
"2256017XDU270RHD",125.01
"2256017XDUWI3DRO",176.01
"2256017XTOPXCF2S",82.18
"2256018HBUFA914",113.03
"2256018HGEALTIHP",114.69
"2256018VBUGT228",107.01
"2256018XBRDSPORT",121.41
"2256018XBRDSPT",121.68
"2256018XBUGTSUV",113.32
"2256018XBUKUKC15",116.83
"2256018XCOCCCLX2",131.33
"2256018XDUGTRKJ6",163.77
"2256018XDUST30",115.02
"2256018XGEGRGT",115.09
"2256018XMILATH",124.31
"2256018XMILATSP3",143.22
"2256018XMILATSPT",123.45
"2256018XPISCVERD",129.43
"2256018ZPIP7",161.79
"2256516HBUFA912",82.27
"2256516R8BRR630",119.62
"2256516R8BUEN616",85.79
"2256516R8BUFAR51",92.59
"2256516R8BUGTMAX",89.98
"2256516R8BUGTMPR",88.26
"2256516R8BUGTWIN",97.59
"2256516R8BUGTWT2",
"2256516R8BUKU85S",103.71
"2256516R8BUKUCW5",101.47
"2256516R8COVA100",122.53
"2256516R8COVA200",122.59
"2256516R8COVAN2",133.85
"2256516R8COVANEC",122.01
"2256516R8COVANFS",120.09
"2256516R8COVNCMP",135.36
"2256516R8DULT30",101.01
"2256516R8GEEUROW",108.96
"2256516R8GEEUVA2",97.29
"2256516R8GOCARGO",137.46
"2256516R8GOCARGU",134.93
"2256516R8GOCARMA",130.39
"2256516R8MIAGALP",137.53
"2256516R8MIAGIL",139.49
"2256516R8MIAGILC",162.89
"2256516R8PICARRI",124.33
"2256516R8PICARWI",118.26
"2256516R8TOH08",89.41
"2256516RFBUKH14",85.39
"2256517HBUGTWIN",97.71
"2256517VBUFA914",101.01
"2256517XBRD687H",95.87
"2256517XBRD687RZ",
"2256517XBRD687TL",106.59
"2256517XBUEN816",92.03
"2256517XBUENSUV",92.03
"2256517XBUFAAS20",108.21
"2256517XBUGTHPY",104.61
"2256517XBUGTSUV",101.01
"2256517XBUKUKL21",81.01
"2256517XBUKUKL51",98.82
"2256517XCO4X4CON",103.61
"2256517XCOCRCOLX",108.55
"2256517XDUGTREK",117.52
"2256517XDUST30",152.49
"2256517XGEAT",112.89
"2256517XGEGRBGT",104.22
"2256517XGESNGRAB",118.49
"2256517XGESNWGRB",116.13
"2256517XGOEFFGSU",115.77
"2256517XGOEFFSUV",117.89
"2256517XGOEFGPSU",112.37
"2256517XMILATCRO",156.75
"2256517XMILATTHP",122.77
"2256517XMILATTOU",110.07
"2256517XMILATXDT",129.57
"2256517XPISCVRAS",117.6
"2256517XPISCWINT",143.22
"2256518XDUST20",125.44
"2256518XTOST",94.39
"2257015R8BRR630R",106.79
"2257015R8BRR660",97.38
"2257015R8BUEN616",80.58
"2257015R8BUFAR51",85.25
"2257015R8BUGTMAX",81.52
"2257015R8BUGTMPR",83.82
"2257015R8BUGTWT2",
"2257015R8BUKU857",89.31
"2257015R8BUKUCW5",91.95
"2257015R8BUKUK53",84.09
"2257015R8COVA100",104.88
"2257015R8COVANC2",110.62
"2257015R8COVCWIN",112.54
"2257015R8ECONO",104.47
"2257015R8GEEURO2",84.28
"2257015R8GEEUROW",81.15
"2257015R8GOG26",112.86
"2257015R8GOG26CA",111.7
"2257015R8MIAGALP",112.83
"2257015R8MIAGCAP",124.6
"2257015R8MIAGIL",113.41
"2257015R8PICARRI",104.95
"2257015R8PICHO4S",109.32
"2257015XDUAT3",
"2257015XDUGTREK",93.1
"2257015XGEAT",102.81
"2257015XGEGRBHTS",92.99
"2257016HBUKUKH27",77.49
"2257016XBRB250",97.37
"2257016XBRD687",96.18
"2257016XBRD687TL",97.77
"2257016XBRD694",100.66
"2257016XBUGTHT",84.35
"2257016XBUGTSUV",83.51
"2257016XCO4X4CON",100.71
"2257016XGEGRABAT",98.39
"2257016XGEGRBGT",100.85
"2257016XGESNGRAB",99.04
"2257016XGOEFFSUV",101.46
"2257016XGOEFGPSU",106.56
"2257016XGOEFGSUV",108.48
"2257017XDUAT20RF",120.16
"2257017XDUGRTAT3",134.58
"2257017XGEGRBAT",122.55
"2257017XGEGRBATX",122.55
"2257515XBRD693",96.41
"2257515XGEAT",109.41
"2257515XGOATSAP",94.27
"2257516BRR8R660",132.97
"2257516HBUKUKL16",113.83
"2257516R10BUKU85",110.27
"2257516R10BUKUCW",111.83
"2257516R10COV100",134.5
"2257516R10COVAN2",138.69
"2257516R10COVN4S",142.77
"2257516R10GOG91",138.63
"2257516R10MIAGIL",155.09
"2257516R10MIALP",151.39
"2257516R8BUGTMAX",89.82
"2257516R8BUGTMPR",102.85
"2257516R8BUGTWT2",
"2257516R8COV4SEA",137.19
"2257516R8COVACAM",148.91
"2257516R8COVAN4S",122.01
"2257516R8COVANC2",112.31
"2257516R8COVANW2",149.97
"2257516R8COVC100",134.89
"2257516R8MIAGCMP",164.58
"2257516R8MIAGI+",152.95
"2257516XBUGTHT+",93.57
"2257516XBUKUKL16",97.51
"2257516XBUKUKL71",116.73
"2257516XBUKUKL78",101.91
"2257516XGEAT2",121.17
"2257516XGEGRBAT",111.55
"2257516XGOWRAATO",119.29
"2257516XMILATCRS",116.65
"2257516XTOOPAT+",88.21
"2353020ZBUFA453X",154.63
"2353020ZCOSPCO6",195.39
"2353020ZCOSPT3XL",
"2353020ZMISUPSPT",215.55
"2353518ZBUFA912X",119.65
"2353518ZPIPZERA",229.93
"2353518ZPIPZEROA",210.96
"2353519VCOTS810S",203.08
"2353519VPISOTTO3",190.74
"2353519VPIW240S2",198.66
"2353519ZBRE050A",135.48
"2353519ZBRRE050",129.49
"2353519ZBRS001XL",130.17
"2353519ZBUEN926",93.63
"2353519ZBUFA453X",111.45
"2353519ZBUFA510X",104.22
"2353519ZBUGTHPY",101.82
"2353519ZBUGTSPA",
"2353519ZBUKUKU39",125.07
"2353519ZBUKUKW27",148.95
"2353519ZBUKUWP71",124.81
"2353519ZCOCSC5P",142.77
"2353519ZCOCSC5PM",142.18
"2353519ZCONSP3MO",204.99
"2353519ZCOS5PR1X",155.09
"2353519ZCOSP5RO1",151.32
"2353519ZCOSP5RO2",153.15
"2353519ZCOSPC3N1",154.87
"2353519ZCOSPCO6",149.34
"2353519ZCOSPT3N1",161.8
"2353519ZCOSPT3SL",142.27
"2353519ZCOSPT3Y",137.29
"2353519ZCOSPT5XL",144.71
"2353519ZDUMAXRT2",156.52
"2353519ZDUMAXXRT",155.13
"2353519ZDUMXXRT",158.22
"2353519ZDUSMAXRA",247.05
"2353519ZDUSPMXGT",155.32
"2353519ZDUSPMXRT",134.05
"2353519ZDUSPTMA",175.02
"2353519ZDUWSP3XL",236.08
"2353519ZGEALTSXL",118.65
"2353519ZGOASM2XL",146.02
"2353519ZGOASYMM3",134.86
"2353519ZGOF1EAGL",129.84
"2353519ZMIPLSPC2",212.95
"2353519ZMIPSPT3",180.33
"2353519ZMIPSSCP2",232.2
"2353519ZMISPT2N2",174.28
"2353519ZMISUPSPT",170.75
"2353519ZPICORDN1",199.44
"2353519ZPIPZCODL",210.29
"2353519ZPIPZCOK1",217.12
"2353519ZPIPZERAO",155.21
"2353519ZPIPZERN2",146.55
"2353519ZPIPZERO",142.9
"2353519ZPIPZERO1",135.57
"2353519ZPIPZERO2",160.25
"2353519ZPIPZEROL",173.61
"2353519ZPIPZEROX",158.81
"2353519ZPIPZOMC1",158.14
"2353519ZPIPZRO1",153.43
"2353519ZPIPZROSS",149.73
"2353519ZTOT1SPXL",107.41
"2353520ZBRS001",152.11
"2353520ZBRS001FE",173.77
"2353520ZBRS001N1",158.47
"2353520ZCOCSCSP5",186.66
"2353520ZGOASYMM2",185.39
"2353520ZMISUPK1",205.71
"2353520ZPIPZERN0",179.05
"2353520ZPIPZERO",189.57
"2353520ZPIPZEROJ",197.94
"2354017ZBUFA453X",92.5
"2354017ZBUKUKU39",100.26
"2354017ZCOSPT3",130.08
"2354017ZCOSPT5",127.38
"2354018VDUWINSP5",169.73
"2354018VMIALPIN3",162.15
"2354018VPIWSZ3MO",156.53
"2354018ZBRE002XL",109.9
"2354018ZBRRE050A",118.26
"2354018ZBRS001",111.21
"2354018ZBRS001XL",132.71
"2354018ZBUEN926",94.11
"2354018ZBUFA453X",108.4
"2354018ZBUFA510X",108.4
"2354018ZBUFA914",103.57
"2354018ZBUGTHPY",98.91
"2354018ZBUGTSPA",81.94
"2354018ZBUGTUHP1",98.91
"2354018ZBUKUKU31",95.11
"2354018ZBUKUKU39",95.07
"2354018ZBUKUKW27",120.21
"2354018ZBUKUWP71",102.43
"2354018ZCOCSC3N1",121.91
"2354018ZCOSP3RO1",128.5
"2354018ZCOSPT2XL",178.96
"2354018ZCOSPT3",123.6
"2354018ZCOSPT3MO",116.28
"2354018ZCOSPT3N1",126.67
"2354018ZCOSPT5CS",124.69
"2354018ZCOSPT5PM",114.93
"2354018ZCOSPT5XL",114.93
"2354018ZDUMAXRT",115.05
"2354018ZDUSMXRT2",119.35
"2354018ZDUSPMAX",107.09
"2354018ZGEALTSXL",114.4
"2354018ZGEALTUHP",105.71
"2354018ZGOASM2R1",117.21
"2354018ZGOASYMM3",117.52
"2354018ZGOEFFGRP",132.54
"2354018ZGOF1ASM2",109.27
"2354018ZMIALP3XL",
"2354018ZMIPILSPT",129.76
"2354018ZMIPS2N4",165.53
"2354018ZMIPS2XL",142.59
"2354018ZMIPS3XL",133.31
"2354018ZMIPSPTN4",138.04
"2354018ZMISPCUP2",178.5
"2354018ZMISPT3XL",125.39
"2354018ZMISPT4XL",127.86
"2354018ZPIP7CIBL",116.28
"2354018ZPIP7CISI",121.92
"2354018ZPIPROSZR",133.15
"2354018ZPIPZERAR",131.21
"2354018ZPIPZERO",147.59
"2354018ZPIPZEROM",126.33
"2354018ZPIPZERON",140.47
"2354018ZPIPZEROR",124.87
"2354018ZPIPZEROX",135.28
"2354018ZPIPZNEGT",104.55
"2354018ZTOC1SXL",94.92
"2354018ZTOT1SXL",93.29
"2354019VMIALP4NO",204.67
"2354019VPIP7CINT",178.42
"2354019ZBRE50AXL",153.05
"2354019ZBRRE050A",157.44
"2354019ZBRRE05BZ",183.87
"2354019ZBRS001XL",161.31
"2354019ZBUFA453X",148.27
"2354019ZCOCSC5XL",165.27
"2354019ZCOSPT3",184.72
"2354019ZCOSPT3WX",167.93
"2354019ZCOSPT3XL",162.79
"2354019ZDUSPTMXR",181.74
"2354019ZGOEAGF1A",184.56
"2354019ZGOEAGLE1",178.05
"2354019ZMIPILSUP",204.25
"2354019ZPIP7CINT",166.79
"2354019ZPIP7CISI",161.35
"2354019ZPIPZERO",178.6
"2354019ZPIPZNERO",261.65
"2354019ZPIPZNGTX",170.2
"2354020ZCOCSC5P",203.71
"2354517HCOTS850P",195.22
"2354517HPISOTTO3",162.6
"2354517VBUGTWTP",
"2354517VBUKUWP71",91.21
"2354517VCOTS850P",165.71
"2354517VDUWISP4D",162.36
"2354517VGOUG8XL",155.1
"2354517VGOUGPPER",180.55
"2354517VMIPA4XL",162.4
"2354517VPISOTTO",164.71
"2354517ZBRE050A",97.41
"2354517ZBRE050XL",91.19
"2354517ZBRRE05WZ",96.99
"2354517ZBRT001",95.91
"2354517ZBRT001TL",88.11
"2354517ZBRT001XL",98.75
"2354517ZBUEN926",74.92
"2354517ZBUFA453X",89.46
"2354517ZBUFA914",85.81
"2354517ZBUFA914X",82.68
"2354517ZBUGTHPY",80.61
"2354517ZBUGTSPA",83.15
"2354517ZBUGTUHP1",80.55
"2354517ZBUKUKU31",73.68
"2354517ZBUKUKU39",77.91
"2354517ZCOSPT3MO",89.03
"2354517ZCOSPT3SS",113.85
"2354517ZCOSPT3XL",133.45
"2354517ZCOSPT5",89.67
"2354517ZCOSPT5CS",97.61
"2354517ZCOSPT5Y",92.21
"2354517ZDUMAXRT",89.57
"2354517ZDUSMXRT2",94.74
"2354517ZDUSPMRT2",98.01
"2354517ZDUSPMXRT",87.91
"2354517ZGEALTSXL",88.65
"2354517ZGOASMM2",116.75
"2354517ZGOASY2",95.5
"2354517ZGOASYM2",104.56
"2354517ZGOASYM3",91.6
"2354517ZGOASYMM3",92.83
"2354517ZGOEFFGRI",109.66
"2354517ZMIPRIHPX",156.52
"2354517ZMIPRIM3",102.66
"2354517ZMIPRIM3X",96.24
"2354517ZMIPRIMA3",96.12
"2354517ZMIPRIMMO",94.24
"2354517ZMISPT3XL",113.04
"2354517ZMISPT4XL",97.24
"2354517ZPIP7BLU",86.2
"2354517ZPIP7BLUE",99.01
"2354517ZPIP7CINT",96.99
"2354517ZPIP7CISI",99.82
"2354517ZPIP7CIXL",89.63
"2354517ZPIP7W",92.99
"2354517ZPIPZEROR",
"2354517ZPIPZEROX",95.93
"2354517ZPIPZNGTX",88.57
"2354517ZTOC1SXL",63.21
"2354517ZTOT1SXL",77.88
"2354518VBUKUKW27",120.21
"2354518VBUKUWP71",114.9
"2354518VCOSPT3",165.95
"2354518VMIALP4XL",165.36
"2354518VPIP7CINT",154.62
"2354518ZBRE050AY",133.74
"2354518ZBRER33Y",133.74
"2354518ZBRRE050A",133.3
"2354518ZBRRE50A",133.39
"2354518ZBUFA453X",109.42
"2354518ZBUGTSPA",
"2354518ZBUKUKU39",101.68
"2354518ZCOSPCON5",134.93
"2354518ZCOSPT2XL",175.29
"2354518ZCOSPT3XL",131.45
"2354518ZCOSPT5CS",166.81
"2354518ZDUSMXRT2",151.67
"2354518ZDUSPMXRT",149.43
"2354518ZGEALTSXL",109.6
"2354518ZGOASYMM2",142.57
"2354518ZGOASYMM3",150.37
"2354518ZGOEAF1AS",165.84
"2354518ZGOEAGF1A",153.06
"2354518ZMIPRIM3",148.01
"2354518ZMIPRIM3X",145.71
"2354518ZMISPT3XL",148.14
"2354518ZPIP7CINT",151.91
"2354518ZPIP7CISI",172.59
"2354518ZPIPZNEGT",124.13
"2354518ZTOT1SXL",107.41
"2354519XBRDSPORT",188.26
"2354519XBUKUHP91",138.07
"2354519XCOCRCUHP",167.98
"2354519XCOS5SUV",214.89
"2354519XCOSP5SUV",169.07
"2354519XGOEFFGRP",210.1
"2354519XPISCZERO",183.75
"2354519XPISCZNCS",206.87
"2354519ZBRS001",172.73
"2354519ZCOSC5PMO",175.01
"2354519ZMISPT3XL",205.03
"2354519ZPIPZROSS",198.91
"2354520XPISCVESI",178.21
"2355016ZBRSO1",158.56
"2355016ZTOT1R",118.27
"2355017VBUKUWP71",116.7
"2355017ZBRT001",131.37
"2355017ZBUFA914",94.71
"2355017ZBUGTHPX",89.91
"2355017ZBUGTHPYW",92.41
"2355017ZBUKUKU39",109.97
"2355017ZCOCSC5",137.7
"2355017ZCOSC3N2",138.61
"2355017ZCOSPT3N2",142.56
"2355017ZGOEFFGRP",139.29
"2355017ZMIPRIM3",152.04
"2355017ZMIPS2N1",168.76
"2355017ZPIP6000P",153.16
"2355017ZPIPZEROA",151.35
"2355017ZTOT1SPRT",89.02
"2355018VBRLM32",145.67
"2355018VBRS001",130.99
"2355018VCOSPORT5",124.17
"2355018VDUQUMAX",134.53
"2355018VGOF1ASM2",123.46
"2355018VGOGSD3",120.46
"2355018VMIALPA4",174.7
"2355018VPISZ3MGT",179.87
"2355018VPIW240",191.62
"2355018XBRDSPAO",126.31
"2355018XBRDSPTV",125.82
"2355018XBREL42",122.46
"2355018XBUFA453C",
"2355018XBUKUHP91",105.22
"2355018XBUKUKC15",117.11
"2355018XBUKUKL17",
"2355018XCO4X4RF",127.63
"2355018XCOLXSPRT",127.17
"2355018XCOSC5AO",136.6
"2355018XCOSC5SUV",130.02
"2355018XCOSP5SUV",138.47
"2355018XCOUHPAO",135.34
"2355018XDUSP01AS",136.89
"2355018XDUSP01XL",135.45
"2355018XDUSPMAXX",124.03
"2355018XDUSPT01",115.19
"2355018XGEGRBGT",114.15
"2355018XMILATCRO",149.37
"2355018XMILATTOU",138.39
"2355018XPISCSTR",118.09
"2355018XPISCVEAS",120.94
"2355018XPISCVRO1",145.51
"2355018XPISCZERO",131.23
"2355018XPISVMOER",155.15
"2355018XPIVERDAO",120.94
"2355018XTOPXTSS",100.21
"2355018ZBRE040",145.85
"2355018ZBUFA912",108.54
"2355018ZBUFA914",103.57
"2355018ZBUGTHPY",114.15
"2355018ZBUKUKU39",
"2355018ZCOCPC2J",154.26
"2355018ZCOCSC5XL",160.41
"2355018ZGOASYM2",158.19
"2355018ZGOF1ASM2",159.93
"2355018ZMIPRIM3",182.71
"2355018ZMIPRIM3X",182.21
"2355018ZPIP6000P",182.25
"2355018ZPIPZMGT",167.88
"2355018ZTOPXTSXL",91.96
"2355019HDUWNSP3D",208.66
"2355019XBRDSPTMO",147.15
"2355019XDUWINT3D",195.43
"2355019XMILATSP3",165.11
"2355019XPIPZERMO",174.82
"2355019XPISCVESI",185.19
"2355517HBUKUKH27",99.53
"2355517HGOEXC",140.89
"2355517HGOVE4SEA",143.35
"2355517HMIALPIN4",151.67
"2355517HPISOTTO3",148.07
"2355517VBRER300",127.21
"2355517VBUGTWTP",
"2355517VBUKUWP71",107.79
"2355517VCOCPC5",114.57
"2355517VDUSPMXRT",122.49
"2355517VDUSPT01",121.41
"2355517VDUSPTMRT",120.21
"2355517VGOVEC4SE",151.48
"2355517VMIPRIM3",120.93
"2355517VPISOTTO3",155.07
"2355517VPIW240MO",155.49
"2355517XBRDSPORT",181.92
"2355517XBRDSPRT",105.83
"2355517XBRDSPT",100.63
"2355517XBRDSPTAO",105.57
"2355517XBRDSPTH",114.94
"2355517XBREL42",102.19
"2355517XBUENSUV",92.02
"2355517XBUFA453C",112.96
"2355517XBUGTHPY",102.64
"2355517XBUGTSUV",102.64
"2355517XBUKUHP91",98.92
"2355517XCO4X4CON",109.06
"2355517XCOCRCLX",125.01
"2355517XCOCRCUHP",111.23
"2355517XGEAT",123.75
"2355517XGEGRBGTH",111.51
"2355517XGEGRBGTV",125.34
"2355517XGESNWGRB",134.91
"2355517XGOEFFSUV",117.09
"2355517XGOEFGPSU",117.64
"2355517XGOEXCLAO",113.28
"2355517XGOUGRIP",161.61
"2355517XMILATHP",141.22
"2355517XMILATSPT",120.54
"2355517XMILATTOU",118.91
"2355517XMIMXM4",163.07
"2355517XPISCVERD",110.29
"2355517XPISCZERO",119.59
"2355517XPISTR",100.65
"2355517XPIVERDAO",111.63
"2355517ZBRER300",112.24
"2355517ZBRS001",121.68
"2355517ZBRS001AO",121.39
"2355517ZBRT001W",117.43
"2355517ZBUFA914",107.01
"2355517ZBUKUHS51",93.84
"2355517ZBUKUKU31",107.01
"2355517ZCOPREM5",119.37
"2355517ZCOSPT2M0",127.08
"2355517ZDUSMAXRT",114.52
"2355517ZDUSMXRT2",128.75
"2355517ZDUSPMAXT",108.97
"2355517ZDUSPTMXX",118.95
"2355517ZGOEFGRAO",112.91
"2355517ZGOUG103V",160.19
"2355517ZMIPRHPMO",135.81
"2355517ZMIPRIHPX",130.62
"2355517ZMIPRIM3",139.89
"2355517ZMIPRIM3X",140.21
"2355517ZPIP7",117.39
"2355517ZPIP7CIAO",109.77
"2355517ZPIP7CINT",108.55
"2355517ZTOC1S",108.75
"2355518VBRE031",122.65
