"MTS Stockcode","Website","Pattern","Brand","Segment","Full Tyre Size","Width","Aspect Ratio","Rim","Load rating","Speed rating","Alternative speed rating","XL","Run Flat","Manufacturer mark","Fitted or Delivered","Price"
"2553519ZPIPZERAO","BlackCircles","Pirelli P Zero ","pirelli","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No","AO","Fitted","209.78"
"2553519ZPIPZERAO","BlackCircles","Pirelli P Zero ","pirelli","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No","PZ","Fitted","213.96"
"2553519ZPIPZEROA","BlackCircles","Pirelli P Zero Asimmetrico  ","pirelli","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No",,"Fitted","216.53"
"2553519ZPIPZERAO","BlackCircles","Pirelli P Zero ","pirelli","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No","PZ","Fitted","217.27"
"2553519ZPIPZEROS","BlackCircles","Pirelli P Zero Silver ","pirelli","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No",,"Fitted","217.42"
"2553519ZPIPZERAO","BlackCircles","Pirelli P Zero ","pirelli","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No","PZ","Fitted","223.56"
"2553519ZPIPZERAO","BlackCircles","Pirelli P Zero ","pirelli","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No","AML","Fitted","228.08"
"2553519ZPIPZERAO","BlackCircles","Pirelli P Zero ","pirelli","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No",,"Fitted","239.98"
"2553519ZPIPZERFT","BlackCircles","Pirelli P Zero ","pirelli","premium","255/35/19/92/Y",255,35,19,92,"Y",,"No","Yes","*","Fitted","247.61"
"2553519ZPIPZCOAM","BlackCircles","Pirelli P Zero Corsa Direzionale ","pirelli","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No","AML","Fitted","276.86"
"2553519VPIW240XL","BlackCircles","Pirelli Winter 240 Sottozero Serie II (Winter Tyre) ","pirelli","premium","255/35/19/96/V",255,35,19,96,"V",,"Yes","No",,"Fitted","354.14"
"2553519VPIW240XL","BlackCircles","Pirelli Winter 240 Sottozero Serie II (Winter Tyre) ","pirelli","premium","255/35/19/96/V",255,35,19,96,"V",,"Yes","No","PZ","Fitted","357.59"
"2553519ZPIPZAROS","BlackCircles","Pirelli P Zero Rosso ","pirelli","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No","AO","Delivered","192.98"
"2553519ZPIPZERAO","BlackCircles","Pirelli P Zero ","pirelli","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No","AO","Delivered","192.98"
"2553519ZPIPZERAO","BlackCircles","Pirelli P Zero ","pirelli","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No","PZ","Delivered","197.16"
"2553519ZPIPZEROA","BlackCircles","Pirelli P Zero Asimmetrico  ","pirelli","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No",,"Delivered","199.73"
"2553519ZPIPZERAO","BlackCircles","Pirelli P Zero ","pirelli","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No","PZ","Delivered","200.47"
"2553519ZPIPZEROS","BlackCircles","Pirelli P Zero Silver ","pirelli","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No",,"Delivered","200.62"
"2553519ZPIPZERAO","BlackCircles","Pirelli P Zero ","pirelli","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No","PZ","Delivered","206.76"
"2553519ZPIPZERAO","BlackCircles","Pirelli P Zero ","pirelli","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No","AML","Delivered","211.28"
"2553519ZPIPZERAO","BlackCircles","Pirelli P Zero ","pirelli","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No",,"Delivered","223.18"
"2553519ZPIPZERFT","BlackCircles","Pirelli P Zero ","pirelli","premium","255/35/19/92/Y",255,35,19,92,"Y",,"No","Yes","*","Delivered","230.81"
"2553519ZPIPZCOAM","BlackCircles","Pirelli P Zero Corsa Direzionale ","pirelli","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No","AML","Delivered","260.06"
"2553519VPIW240XL","BlackCircles","Pirelli Winter 240 Sottozero Serie II (Winter Tyre) ","pirelli","premium","255/35/19/96/V",255,35,19,96,"V",,"Yes","No",,"Delivered","337.34"
"2553519VPIW240XL","BlackCircles","Pirelli Winter 240 Sottozero Serie II (Winter Tyre) ","pirelli","premium","255/35/19/96/V",255,35,19,96,"V",,"Yes","No","PZ","Delivered","340.79"
"2055516ZTOT1R","BlackCircles","Toyo Proxes T1-R ","toyo","housebrand/midrange","205/55/16/91/W",205,55,16,91,"W",,"No","No",,"Fitted","76.78"
"2055516ZTOC1SXL","BlackCircles","Toyo Proxes C1S ","toyo","housebrand/midrange","205/55/16/94/W",205,55,16,94,"W",,"Yes","No",,"Fitted","77.09"
"2055516ZTOT1SXL","BlackCircles","Toyo Proxes T1-Sport ","toyo","housebrand/midrange","205/55/16/94/W",205,55,16,94,"W",,"Yes","No",,"Fitted","80.21"
"n/a","BlackCircles","Toyo Snowprox S953 (Winter Tyre) ","toyo","housebrand/midrange","205/55/16/91/H",205,55,16,91,"H",,"No","No",,"Fitted","100.82"
"2055516ZTOT1R","BlackCircles","Toyo Proxes T1-R ","toyo","housebrand/midrange","205/55/16/91/W",205,55,16,91,"W",,"No","No",,"Delivered","63.58"
"2055516ZTOC1SXL","BlackCircles","Toyo Proxes C1S ","toyo","housebrand/midrange","205/55/16/94/W",205,55,16,94,"W",,"Yes","No",,"Delivered","63.89"
"2055516ZTOT1SXL","BlackCircles","Toyo Proxes T1-Sport ","toyo","housebrand/midrange","205/55/16/94/W",205,55,16,94,"W",,"Yes","No",,"Delivered","67.01"
"n/a","BlackCircles","Toyo Snowprox S953 (Winter Tyre) ","toyo","housebrand/midrange","205/55/16/91/H",205,55,16,91,"H",,"No","No",,"Delivered","87.62"
"2254018ZTOC1SXL","BlackCircles","Toyo Proxes C1S ","toyo","housebrand/midrange","225/40/18/92/Y",225,40,18,92,"Y",,"Yes","No",,"Fitted","118.33"
"2254018ZTOPX4","BlackCircles","Toyo Proxes 4 ","toyo","housebrand/midrange","225/40/18/92/W",225,40,18,92,"W",,"Yes","No",,"Fitted","119.17"
"2254018ZTOT1SPRT","BlackCircles","Toyo Proxes T1-Sport ","toyo","housebrand/midrange","225/40/18/92/Y",225,40,18,92,"Y",,"Yes","No",,"Fitted","120.24"
"2254018VTOS953XL","BlackCircles","Toyo Snowprox S953 (Winter Tyre) ","toyo","housebrand/midrange","225/40/18/92/V",225,40,18,92,"V",,"Yes","No",,"Fitted","146.63"
"2254018ZTOC1SXL","BlackCircles","Toyo Proxes C1S ","toyo","housebrand/midrange","225/40/18/92/Y",225,40,18,92,"Y",,"Yes","No",,"Delivered","102.73"
"n/a","BlackCircles","Toyo Snowprox S953 (Winter Tyre) ","toyo","housebrand/midrange","225/45/17/91/H",225,45,17,91,"H",,"No","No",,"Delivered","131.03"
"n/a","BlackCircles","Bridgestone Potenza RE050A ","bridgestone","premium","235/45/17/94/W",235,45,17,94,"W",,"No","No","PZ","Fitted","120.6"
"n/a","BlackCircles","Bridgestone Potenza RE050A ","bridgestone","premium","235/45/17/94/W",235,45,17,94,"W",,"No","No","PZ","Delivered","106.2"
"2254018ZDUMAXRT","BlackCircles","Dunlop SP Sport Maxx RT ","dunlop","premium","225/40/18/92/Y",225,40,18,92,"Y",,"Yes","No",,"Fitted","120.22"
"2254018ZDUMAXRT","BlackCircles","Dunlop SP Sport Maxx RT ","dunlop","premium","225/40/18/92/Y",225,40,18,92,"Y",,"Yes","No",,"Delivered","104.62"
"2553519ZDUMAXGTA","BlackCircles","Dunlop SP Sport Maxx GT ","dunlop","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No","RO1","Fitted","204.18"
"2553519ZDUMAXGTA","BlackCircles","Dunlop SP Sport Maxx GT ","dunlop","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No","RO1","Delivered","187.38"
"n/a","BlackCircles","Goodyear UltraGrip 8 (Winter Tyre) ","goodyear","premium","205/55/16/94/H",205,55,16,94,"H",,"Yes","No",,"Fitted","108.43"
"n/a","BlackCircles","Goodyear UltraGrip 8 (Winter Tyre) ","goodyear","premium","205/55/16/94/H",205,55,16,94,"H",,"Yes","No",,"Delivered","95.23"
"2354517ZMIPRIM3X","BlackCircles","Michelin Primacy 3 ","michelin","premium","235/45/17/97/W",235,45,17,97,"W",,"Yes","No",,"Fitted","130.02"
"2354517ZMIPRIM3X","BlackCircles","Michelin Primacy 3 ","michelin","premium","235/45/17/97/W",235,45,17,97,"W",,"Yes","No",,"Delivered","115.62"
"2454018ZMISPT3AO","BlackCircles","Michelin Pilot Sport 3 ","michelin","premium","245/40/18/97/Y",245,40,18,97,"Y",,"Yes","No",,"Fitted","174.19"
"2454018ZMISPT3AO","BlackCircles","Michelin Pilot Sport 3 ","michelin","premium","245/40/18/97/Y",245,40,18,97,"Y",,"Yes","No",,"Delivered","158.59"
"1956515VPIP6CINT","BlackCircles","Pirelli P6 Cinturato ","pirelli","premium","195/65/15/91/V",195,65,15,91,"V",,"No","No",,"Fitted","72.02"
"1956515VPIP6CINT","BlackCircles","Pirelli P6 Cinturato ","pirelli","premium","195/65/15/91/V",195,65,15,91,"V",,"No","No",,"Delivered","58.82"
"2255017ZPIP7CIRF","BlackCircles","Pirelli P7 Cinturato ","pirelli","premium","225/50/17/94/W",225,50,17,94,"W",,"No","Yes","*","Fitted","189.11"
"2255017ZPIP7CIRF","BlackCircles","Pirelli P7 Cinturato ","pirelli","premium","225/50/17/94/W",225,50,17,94,"W",,"No","Yes","*","Delivered","174.71"
"2254018ZAVZZ3Y","BlackCircles","Avon ZZ3 ","avon","housebrand/midrange","225/40/18/92/Y",225,40,18,92,"Y",,"Yes","No",,"Fitted","130.06"
"2254018ZAVZZ3Y","BlackCircles","Avon ZZ3 ","avon","housebrand/midrange","225/40/18/92/Y",225,40,18,92,"Y",,"Yes","No",,"Delivered","114.46"
"1956515VBREP150E","BlackCircles","Bridgestone Ecopia EP150 ","bridgestone","premium","195/65/15/91/V",195,65,15,91,"V",,"No","No",,"Fitted","67.82"
"1956515VBREP150E","BlackCircles","Bridgestone Ecopia EP150 ","bridgestone","premium","195/65/15/91/V",195,65,15,91,"V",,"No","No",,"Delivered","54.62"
"n/a","BlackCircles","Dunlop SP Sport FastResponse ","dunlop","premium","205/55/16/94/V",205,55,16,94,"V",,"Yes","No",,"Fitted","98.02"
"n/a","BlackCircles","Dunlop SP Sport FastResponse ","dunlop","premium","205/55/16/94/V",205,55,16,94,"V",,"Yes","No",,"Delivered","84.82"
"2254517ZDUMAXXRT","BlackCircles","Dunlop SP Sport Maxx RT ","dunlop","premium","225/45/17/94/Y",225,45,17,94,"Y",,"Yes","No",,"Fitted","106.39"
"2254517VDUWINT4D","BlackCircles","Dunlop SP Winter Sport 4D (Winter Tyre) ","dunlop","premium","225/45/17/94/V",225,45,17,94,"V",,"Yes","No",,"Fitted","155.52"
"2254517ZDUMAXXRT","BlackCircles","Dunlop SP Sport Maxx RT ","dunlop","premium","225/45/17/94/Y",225,45,17,94,"Y",,"Yes","No",,"Delivered","91.99"
"2254517VDUWINT4D","BlackCircles","Dunlop SP Winter Sport 4D (Winter Tyre) ","dunlop","premium","225/45/17/94/V",225,45,17,94,"V",,"Yes","No",,"Delivered","141.12"
"2454018ZDUSPMXRT","BlackCircles","Dunlop SP Sport Maxx RT ","dunlop","premium","245/40/18/97/Y",245,40,18,97,"Y",,"Yes","No",,"Fitted","176.08"
"2454018ZDUSPMXRT","BlackCircles","Dunlop SP Sport Maxx RT ","dunlop","premium","245/40/18/97/Y",245,40,18,97,"Y",,"Yes","No",,"Delivered","160.48"
"2553519ZMISPT3XL","BlackCircles","Michelin Pilot Sport 3 ","michelin","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No","RO1","Fitted","226.3"
"2553519ZMISPT3XL","BlackCircles","Michelin Pilot Sport 3 ","michelin","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No","RO1","Delivered","209.5"
"2254018ZPIPZEROD","BlackCircles","Pirelli P Zero Direzionale ","pirelli","premium","225/40/18/88/Y",225,40,18,88,"Y",,"No","No",,"Fitted","171.11"
"2254018ZPIPZEROD","BlackCircles","Pirelli P Zero Direzionale ","pirelli","premium","225/40/18/88/Y",225,40,18,88,"Y",,"No","No",,"Delivered","155.51"
"2055516VBRER300R","Kwik-Fit","Bridgestone ER300","bridgestone","premium","205/55/16/91/V",205,55,16,91,"V",,"No","Yes","*","Fitted",98
"1956515HCOPREM5","Kwik-Fit","Continental Premium Contact 5","continental","premium","195/65/15/91/H",195,65,15,91,"H",,"No","No",,"Fitted","66.9"
"1956515VCOPREM5","Kwik-Fit","Continental Premium Contact 5","continental","premium","195/65/15/91/V",195,65,15,91,"V",,"No","No",,"Fitted",74
"2055516VCOCPC5","Kwik-Fit","Continental Premium Contact 5","continental","premium","205/55/16/91/V",205,55,16,91,"V",,"No","No",,"Fitted",79
"2055516VCOSPT2XL","Kwik-Fit","Continental Sport Contact 2","continental","premium","205/55/16/94/V",205,55,16,94,"V",,"Yes","No",,"Fitted","94.9"
"2055516VCOPREMSR","Kwik-Fit","Continental Premium Contact","continental","premium","205/55/16/91/V",205,55,16,91,"V",,"No","Yes","*","Fitted",97
"2254018ZCOSPT2N2","Kwik-Fit","Continental Sport Contact 2","continental","premium","225/40/18/88/Z",225,40,18,88,"Z",,"No","No",,"Fitted",155
"n/a","Kwik-Fit","Continental Sport Contact 5","continental","premium","225/40/18/88/Z",225,40,18,88,"Z",,"No","Yes",,"Fitted",175
"2254517ZCOSPT5Y","Kwik-Fit","Continental Sport Contact 5","continental","premium","225/45/17/91/Z",225,45,17,91,"Z",,"No","No",,"Fitted",108
"n/a","Kwik-Fit","Continental Sport Contact 3","continental","premium","245/40/18/93/Z",245,40,18,93,"Z",,"No","No","MO","Fitted","169.1"
"n/a","Kwik-Fit","Continental Sport Contact","continental","premium","255/35/19/92/Z",255,35,19,92,"Z",,"No","No","*","Fitted","217.4"
"1956515VDUBLURES","Kwik-Fit","Dunlop Sport Blue Response","dunlop","premium","195/65/15/91/V",195,65,15,91,"V",,"No","No",,"Fitted","76.7"
"2055516VDUBLUERE","Kwik-Fit","Dunlop Sport Blue Response","dunlop","premium","205/55/16/91/V",205,55,16,91,"V",,"No","No",,"Fitted",77
"2254517ZDUSP01A","Kwik-Fit","Dunlop SP Sport 01","dunlop","premium","225/45/17/91/Z",225,45,17,91,"Z",,"No","No",,"Fitted",108
"n/a","Kwik-Fit","Dunlop Sport Maxx RT","dunlop","premium","235/45/17/94/Z",235,45,17,94,"Z",,"No","No",,"Fitted","127.1"
"n/a","Kwik-Fit","Falken Euro Winter HS439","falken","housebrand/midrange","195/65/15/91/H",195,65,15,91,"H",,"No","No",,"Fitted","78.1"
"1956515VGOEFGPER","Kwik-Fit","Goodyear Efficient Grip Performance","goodyear","premium","195/65/15/91/V",195,65,15,91,"V",,"No","No",,"Fitted",67
"1956515HGOEFGPER","Kwik-Fit","Goodyear Efficient Grip Performance","goodyear","premium","195/65/15/91/H",195,65,15,91,"H",,"No","No",,"Fitted","63.8"
"n/a","Kwik-Fit","Goodyear Eagle NCT5","goodyear","premium","205/55/16/91/V",205,55,16,91,"V",,"No","Yes","*","Fitted",102
"2055516VGOEFGRPE","Kwik-Fit","Goodyear Efficient Grip Performance","goodyear","premium","205/55/16/91/V",205,55,16,91,"V",,"No","No",,"Fitted","74.5"
"n/a","Kwik-Fit","Goodyear Efficient Grip Performance","goodyear","premium","225/45/17/94/Z",225,45,17,94,"Z",,"Yes","No",,"Fitted",111
"1956515HMISAVE","Kwik-Fit","Michelin Energy Saver +","michelin","premium","195/65/15/91/H",195,65,15,91,"H",,"No","No",,"Fitted","73.9"
"1956515HMIE3AXL","Kwik-Fit","Michelin Energy 3a","michelin","premium","195/65/15/95/H",195,65,15,95,"H",,"Yes","No",,"Fitted","85.1"
"1956515VMISAVE","Kwik-Fit","Michelin Energy Saver +","michelin","premium","195/65/15/91/V",195,65,15,91,"V",,"No","No",,"Fitted","75.3"
"2055516VMISAVE","Kwik-Fit","Michelin Energy Saver +","michelin","premium","205/55/16/91/V",205,55,16,91,"V",,"No","No",,"Fitted",88
"n/a","Kwik-Fit","Michelin Primacy HP","michelin","premium","205/55/16/91/V",205,55,16,91,"V",,"No","Yes","*","Fitted",117
"n/a","Kwik-Fit","Michelin Energy Saver +","michelin","premium","205/55/16/94/V",205,55,16,94,"V",,"Yes","No",,"Fitted","103.3"
"n/a","Kwik-Fit","Michelin Pilot Sport PS2","michelin","premium","225/40/18/88/Z",225,40,18,88,"Z",,"No","Yes","*","Fitted","199.2"
"1956515VPIP1CINT","Kwik-Fit","Pirelli Cinturato P1","pirelli","premium","195/65/15/91/V",195,65,15,91,"V",,"No","No",,"Fitted","68.9"
"1956515HPIP1CINT","Kwik-Fit","Pirelli Cinturato P1","pirelli","premium","195/65/15/91/H",195,65,15,91,"H",,"No","No",,"Fitted","65.9"
"2055516VPIP7","Kwik-Fit","Pirelli P7","pirelli","premium","205/55/16/91/V",205,55,16,91,"V",,"No","No",,"Fitted","74.9"
"2055516VPIP7CIRF","Kwik-Fit","Pirelli Cinturato P7","pirelli","premium","205/55/16/91/V",205,55,16,91,"V",,"No","Yes",,"Fitted",109
"n/a","Kwik-Fit","Pirelli P zero Rosso","pirelli","premium","225/40/18/92/Z",225,40,18,92,"Z",,"Yes","No",,"Fitted",122
"2254018ZPIPZERN4","Kwik-Fit","Pirelli P zero Rosso","pirelli","premium","225/40/18/88/Z",225,40,18,88,"Z",,"No","No",,"Fitted","140.4"
"n/a","Kwik-Fit","Pirelli P zero Asim","pirelli","premium","225/45/17/91/Z",225,45,17,91,"Z",,"No","No",,"Fitted","117.3"
"n/a","Kwik-Fit","Pirelli P zero Asim","pirelli","premium","245/40/18/97/Z",245,40,18,97,"Z",,"Yes","No",,"Fitted",189
"n/a","Kwik-Fit","Pirelli P zero Rosso","pirelli","premium","255/35/19/96/Z",255,35,19,96,"Z",,"Yes","No",,"Fitted",223
"n/a","Kwik-Fit","Pirelli P Zero","pirelli","premium","255/35/19/96/Z",255,35,19,96,"Z",,"Yes","No","PZ","Fitted",223
"2454018ZPIPZROS","Kwik-Fit","Pirelli P zero Rosso","pirelli","premium","245/40/18/93/Y",245,40,18,93,"Y",,"No","No","AO","Fitted","171.2"
"2454018ZPIPZERRF","Kwik-Fit","Pirelli P Zero","pirelli","premium","245/40/18/93/Y",245,40,18,93,"Y",,"No","Yes",,"Fitted","219.5"
"2553519ZPIPZERAO","Kwik-Fit","Pirelli P Zero","pirelli","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No","AO","Fitted",223
"2055516ZBRE300RF","Kwik-Fit","Bridgestone ER300","bridgestone","premium","205/55/16/91/W",205,55,16,91,"W",,"No","Yes","*","Fitted","107.5"
"2254018ZBRRE050R","Kwik-Fit","Bridgestone RE050A1","bridgestone","premium","225/40/18/88/W",225,40,18,88,"W",,"No","Yes",,"Fitted","178.9"
"n/a","Kwik-Fit","Bridgestone RE050A1","bridgestone","premium","225/45/17/91/W",225,45,17,91,"W",,"No","Yes","*","Fitted","140.4"
"2255017ZBRRE050R","Kwik-Fit","Bridgestone RE050","bridgestone","premium","225/50/17/94/W",225,50,17,94,"W",,"No","Yes","*","Fitted","211.8"
"n/a","Kwik-Fit","Bridgestone RE050A","bridgestone","premium","245/40/18/93/Y",245,40,18,93,"Y",,"No","Yes","*","Fitted","224.4"
"2055516ZCOPREM2M","Kwik-Fit","Continental Premium Contact 2","continental","premium","205/55/16/91/W",205,55,16,91,"W",,"No","No","MO","Fitted","82.3"
"2055516ZCOSPT2","Kwik-Fit","Continental Sport Contact 2","continental","premium","205/55/16/91/W",205,55,16,91,"W",,"No","No",,"Fitted","82.3"
"2055516ZCOPREMSR","Kwik-Fit","Continental Premium Contact","continental","premium","205/55/16/91/W",205,55,16,91,"W",,"No","Yes","*","Fitted","99.1"
"2254018ZCOCSC5MO","Kwik-Fit","Continental Sport Contact 5","continental","premium","225/40/18/92/Y",225,40,18,92,"Y",,"Yes","No","MO","Fitted",123
"2254018ZCOS5SRMO","Kwik-Fit","Continental Sport Contact 5","continental","premium","225/40/18/92/W",225,40,18,92,"W",,"Yes","Yes","MO","Fitted",160
"2254517ZCOSPT5MO","Kwik-Fit","Continental Sport Contact 5","continental","premium","225/45/17/91/W",225,45,17,91,"W",,"No","No","MO","Fitted",108
"2254517ZCOSPT5MY","Kwik-Fit","Continental Sport Contact 5","continental","premium","225/45/17/91/Y",225,45,17,91,"Y",,"No","No","MO","Fitted",108
"2254517ZCOSPT3W","Kwik-Fit","Continental Sport Contact 3","continental","premium","225/45/17/94/W",225,45,17,94,"W",,"Yes","No",,"Fitted","113.1"
"2254517ZCOSPT3W","Kwik-Fit","Continental Sport Contact 5","continental","premium","225/45/17/94/Y",225,45,17,94,"Y",,"Yes","No",,"Fitted",116
"n/a","Kwik-Fit","Continental Sport Contact 3","continental","premium","225/45/17/91/W",225,45,17,91,"W",,"No","Yes","*","Fitted","129.2"
"2255017ZCOSPT2AO","Kwik-Fit","Continental Sport Contact 2","continental","premium","225/50/17/94/Y",225,50,17,94,"Y",,"No","No","AO","Fitted",162
"n/a","Kwik-Fit","Continental Sport Contact 3","continental","premium","225/50/17/98/W",225,50,17,98,"W",,"Yes","No",,"Fitted","159.3"
"2255017ZCOSP3XAO","Kwik-Fit","Continental Sport Contact 3","continental","premium","225/50/17/98/Y",225,50,17,98,"Y",,"Yes","No","AO","Fitted",162
"2255017ZCOSPT5XL","Kwik-Fit","Continental Sport Contact 5","continental","premium","225/50/17/98/Y",225,50,17,98,"Y",,"Yes","No",,"Fitted",162
"2255017ZCOSP2SSR","Kwik-Fit","Continental Sport Contact 2","continental","premium","225/50/17/98/W",225,50,17,98,"W",,"Yes","Yes",,"Fitted",181
"2354517ZCOSPT5CS","Kwik-Fit","Continental Sport Contact 5  (CS)","continental","premium","235/45/17/94/W",235,45,17,94,"W",,"No","No",,"Fitted","136.9"
"2354517ZCOSPT3XL","Kwik-Fit","Continental Sport Contact 3","continental","premium","235/45/17/97/W",235,45,17,97,"W",,"Yes","No",,"Fitted",125
"n/a","Kwik-Fit","Continental Sport Contact 5","continental","premium","235/45/17/97/Y",235,45,17,97,"Y",,"Yes","No",,"Fitted",125
"n/a","Kwik-Fit","Continental Sport Contact 3","continental","premium","235/45/17/94/W",235,45,17,94,"W",,"No","No","PZ","Fitted","127.1"
"2354517ZCOSPT5","Kwik-Fit","Continental Sport Contact 5","continental","premium","235/45/17/94/Y",235,45,17,94,"Y",,"No","No",,"Fitted","127.1"
"2454018ZCOSPT5","Kwik-Fit","Continental Sport Contact 5","continental","premium","245/40/18/93/Y",245,40,18,93,"Y",,"No","No",,"Fitted","169.1"
"2454018ZCOSP3SSR","Kwik-Fit","Continental Sport Contact 3","continental","premium","245/40/18/93/Y",245,40,18,93,"Y",,"No","Yes",,"Fitted","205.5"
"2454018ZCOSPT5XL","Kwik-Fit","Continental Sport Contact 5","continental","premium","245/40/18/97/Y",245,40,18,97,"Y",,"Yes","No",,"Fitted","178.9"
"n/a","Kwik-Fit","Continental Sport Contact 5P","continental","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No","RO1","Fitted","222.3"
"n/a","Kwik-Fit","Continental Sport Contact 5P","continental","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No","PZ","Fitted","222.3"
"n/a","Kwik-Fit","Dunlop SP Winter Sport M3","dunlop","premium","205/55/16/91/H",205,55,16,91,"H",,"No","Yes",,"Fitted",141
"2055516ZDUBLUERE","Kwik-Fit","Dunlop Sport Blue Response","dunlop","premium","205/55/16/91/W",205,55,16,91,"W",,"No","No",,"Fitted","82.3"
"2254018ZDUMAXRT","Kwik-Fit","Dunlop Sport Maxx RT","dunlop","premium","225/40/18/92/Y",225,40,18,92,"Y",,"Yes","No",,"Fitted",126
"n/a","Kwik-Fit","Dunlop SP Sport MAXX","dunlop","premium","225/40/18/92/Y",225,40,18,92,"Y",,"Yes","No",,"Fitted","145.3"
"2254517ZDUMAXRT","Kwik-Fit","Dunlop Sport Maxx RT","dunlop","premium","225/45/17/91/Y",225,45,17,91,"Y",,"No","No",,"Fitted",111
"2254517ZDUSP01RF","Kwik-Fit","Dunlop SP Sport 01A","dunlop","premium","225/45/17/91/W",225,45,17,91,"W",,"No","Yes","*","Fitted","129.2"
"n/a","Kwik-Fit","Dunlop SP Winter Sport M3","dunlop","premium","225/45/17/91/H",225,45,17,91,"H",,"No","No",,"Fitted",138
"2254517ZDUSP01","Kwik-Fit","Dunlop SP Sport 01","dunlop","premium","225/45/17/91/W",225,45,17,91,"W",,"No","No","PZ","Fitted",108
"2254517ZDUFASTRS","Kwik-Fit","Dunlop SP Fastresponse","dunlop","premium","225/45/17/94/W",225,45,17,94,"W",,"Yes","No",,"Fitted","113.1"
"2255017ZDUSP01","Kwik-Fit","Dunlop SP Sport 01","dunlop","premium","225/50/17/94/W",225,50,17,94,"W",,"No","No",,"Fitted","152.9"
"2255017ZDUMXTTRO","Kwik-Fit","Dunlop SP Sport MAXX TT","dunlop","premium","225/50/17/94/W",225,50,17,94,"W",,"No","Yes",,"Fitted","194.3"
"2255017ZDUSPTMAX","Kwik-Fit","Dunlop SP Sport MAXX","dunlop","premium","225/50/17/98/Y",225,50,17,98,"Y",,"Yes","No",,"Fitted","159.3"
"2354517ZDUMAXXRT","Kwik-Fit","Dunlop Sport Maxx RT","dunlop","premium","235/45/17/97/Y",235,45,17,97,"Y",,"Yes","No",,"Fitted","128.5"
"2454018ZDUMAXXGT","Kwik-Fit","Dunlop SP Sport MAXX GT","dunlop","premium","245/40/18/93/Y",245,40,18,93,"Y",,"No","No","AO","Fitted","169.1"
"2454018ZDUSPMXRT","Kwik-Fit","Dunlop Sport Maxx RT","dunlop","premium","245/40/18/97/Y",245,40,18,97,"Y",,"Yes","No",,"Fitted","178.9"
"2454018VDUSP3DAO","Kwik-Fit","Dunlop SP Winter Sport 3D","dunlop","premium","245/40/18/97/V",245,40,18,97,"V",,"Yes","No","AO","Fitted",195
"2454018ZDUSP01Y","Kwik-Fit","Dunlop SP Sport 01","dunlop","premium","245/40/18/93/Y",245,40,18,93,"Y",,"No","Yes","*","Fitted","205.5"
"2553519ZDUSPMAXX","Kwik-Fit","Dunlop SP Sport MAXX","dunlop","premium","255/35/19/96/Y",255,35,19,96,"Y",,"Yes","No","RO1","Fitted","222.3"
"n/a","Kwik-Fit","Falken Euro Winter HS449","falken","housebrand/midrange","205/55/16/91/H",205,55,16,91,"H",,"No","No",,"Fitted",77
"n/a","Kwik-Fit","Falken Euro Winter HS439","falken","housebrand/midrange","225/40/18/92/V",225,40,18,92,"V",,"Yes","No",,"Fitted","153.2"
"2055516ZGOEFGPER","Kwik-Fit","Goodyear Efficient Grip Performance","goodyear","premium","205/55/16/91/W",205,55,16,91,"W",,"No","No",,"Fitted","79.5"
"2254018ZGOEFFGRI","Kwik-Fit","Goodyear Efficient Grip Performance","goodyear","premium","225/40/18/92/W",225,40,18,92,"W",,"Yes","No",,"Fitted",125
"n/a","Kwik-Fit","Goodyear Ultragrip 8","goodyear","premium","225/40/18/92/V",225,40,18,92,"V",,"Yes","No",,"Fitted",172
"2254517ZGOASYMM2","Kwik-Fit","Goodyear Eagle F1 (2)","goodyear","premium","225/45/17/91/Y",225,45,17,91,"Y",,"No","No",,"Fitted",111
